# U1 perpendicular ellipse of uncertainty, confidence 0.99
# calculation 9b7f82cf-0a76-46b7-bde9-c6fef1a94fd3, trajectory b76c3b13-fda8-4f0c-b032-1e605d4c6de7
# MD(m)  Inclination(deg)  Azimuth(deg)  SemiMajor(m)  SemiMinor(m)  AngleFromHighSide(deg)
-91.2000	0.000000	0.000000	0.123952	0.123952	135.000000
-49.2200	1.500000	143.700000	0.487315	0.471087	90.000000
0.7800	4.400000	154.200000	0.915277	0.781870	87.669392
50.7800	6.300000	153.300000	1.462111	1.110864	89.325884
100.7800	7.000000	150.700000	2.062542	1.449852	91.205212
150.7800	5.500000	151.000000	2.576519	1.774992	90.704380
200.7800	5.200000	155.900000	3.071697	2.097417	86.555911
250.7800	4.700000	175.700000	3.516187	2.411394	69.932727
300.7800	1.700000	175.900000	3.730109	2.631918	70.635354
350.7800	1.300000	173.600000	3.995891	2.917724	73.525356
400.7800	1.400000	-175.000000	4.267523	3.205260	63.116648
450.7800	3.600000	-170.400000	4.643766	3.508759	61.168809
500.7800	4.500000	-149.900000	5.016381	3.812186	45.133295
550.7800	2.900000	-132.900000	5.305847	4.103186	31.312878
600.7800	1.100000	-131.800000	5.553882	4.388785	31.358890
650.7800	0.200000	236.500000	5.782098	4.672114	23.272444
700.7800	1.700000	-127.800000	6.050163	4.960570	29.433190
750.7800	1.800000	-112.500000	6.305810	5.248280	16.243041
800.7800	1.400000	-47.500000	6.498655	5.529118	132.367733
850.7800	2.400000	50.500000	6.688534	5.808637	31.755186
