# U5 perpendicular ellipse of uncertainty, confidence 0.99
# calculation db21fa49-f51a-48b4-bee5-e006cacc535b, trajectory 4eaca2e0-ee18-42eb-aef5-21ffcd16ede1
# MD(m)  Inclination(deg)  Azimuth(deg)  SemiMajor(m)  SemiMinor(m)  AngleFromHighSide(deg)
-91.2000	0.000000	0.000000	0.123952	0.123952	135.000000
-35.7200	1.490000	178.370000	0.505569	0.484396	90.000000
-22.8300	2.460000	193.930000	0.546084	0.513999	78.722956
-18.8500	3.310000	199.720000	0.575363	0.538128	74.669647
-11.5900	4.170000	202.210000	0.633222	0.582658	75.595381
-1.9800	5.630000	206.630000	0.721401	0.643142	76.009887
6.2500	6.730000	209.900000	0.806637	0.696263	76.372928
11.8900	5.420000	230.000000	0.856605	0.731144	59.694373
22.7000	7.190000	255.000000	0.923028	0.768741	45.670729
31.9900	8.030000	261.100000	1.014671	0.828195	48.115151
45.8900	9.110000	233.700000	1.202500	0.925020	79.055565
56.8600	10.570000	219.800000	1.375000	1.005487	92.324820
65.9200	12.560000	208.800000	1.537735	1.075890	101.122016
76.7500	15.260000	197.900000	1.760918	1.165837	107.735455
86.7800	17.420000	195.100000	1.998339	1.255260	106.988478
96.7200	18.100000	195.700000	2.251937	1.347162	103.982080
100.3400	18.360000	194.300000	2.345392	1.381258	104.526353
106.5300	19.020000	193.800000	2.512529	1.441314	103.711232
115.2100	19.390000	194.500000	2.755904	1.527541	101.629763
125.7400	19.100000	194.900000	3.051229	1.633014	99.994174
135.0900	18.850000	196.800000	3.314929	1.727818	97.460043
140.7300	18.760000	196.100000	3.472574	1.785355	97.710903
145.4900	18.290000	194.600000	3.602021	1.833280	98.790389
154.9300	15.630000	189.900000	3.822279	1.919701	102.600781
164.6100	14.050000	189.600000	4.031591	2.004741	102.255826
174.0600	14.350000	189.000000	4.238563	2.090311	102.143155
185.3000	15.130000	189.500000	4.498472	2.195577	100.888291
193.9600	16.850000	188.500000	4.716759	2.281934	101.156582
202.3400	18.260000	186.000000	4.940045	2.368450	102.775157
208.0600	18.420000	184.900000	5.094695	2.427507	103.348937
213.9800	18.790000	184.700000	5.259203	2.489529	103.045861
223.3400	19.270000	184.600000	5.526537	2.589301	102.410292
232.6700	20.180000	182.200000	5.796978	2.691253	103.844624
237.2800	21.420000	182.000000	5.938988	2.743269	103.543399
242.0500	22.830000	180.400000	6.088891	2.798656	104.466403
250.1500	24.540000	179.100000	6.365082	2.896662	104.701624
260.4100	27.040000	178.100000	6.747849	3.027241	104.295855
273.6100	30.100000	177.100000	7.291999	3.205914	103.493144
