# U6 perpendicular ellipse of uncertainty, confidence 0.99
# calculation de903a9d-57d1-4030-8826-9cf804e04a46, trajectory 05f705d2-724f-43d7-9bb7-f34cbf9c5938
# MD(m)  Inclination(deg)  Azimuth(deg)  SemiMajor(m)  SemiMinor(m)  AngleFromHighSide(deg)
-91.2000	0.000000	0.000000	0.123952	0.123952	135.000000
-56.0100	1.690000	169.610000	0.381727	0.364636	90.000000
-49.4100	2.710000	173.520000	0.428466	0.404386	86.990721
-35.9500	4.110000	158.890000	0.538465	0.487297	96.783521
-26.7600	5.820000	147.240000	0.627707	0.545881	103.133016
-16.7400	7.720000	142.070000	0.698197	0.565210	102.861067
-7.2600	9.710000	137.720000	0.833473	0.632413	102.639564
1.7000	11.290000	141.270000	0.983912	0.699933	97.029469
11.1600	12.450000	132.600000	1.156291	0.774092	102.294203
17.9600	13.140000	124.690000	1.284300	0.828627	107.299378
29.5500	14.960000	126.930000	1.538755	0.929112	101.828481
39.9600	16.250000	123.370000	1.785505	1.024065	102.595111
59.1700	18.690000	125.830000	2.318927	1.217749	97.381828
68.5000	20.320000	124.740000	2.600125	1.318122	97.296216
75.2100	21.640000	132.730000	2.819718	1.393910	89.818369
87.9800	23.070000	133.370000	3.259490	1.545531	89.346761
97.4400	24.510000	131.940000	3.604808	1.663181	90.583185
107.9000	26.120000	129.980000	4.009288	1.799503	92.071819
113.4800	26.840000	129.260000	4.230608	1.874008	92.544316
117.8700	27.310000	127.750000	4.406477	1.933594	93.700942
127.5600	28.330000	128.550000	4.812116	2.068985	92.694894
136.8100	28.930000	128.130000	5.206121	2.201566	92.797977
147.7800	29.230000	124.700000	5.671706	2.361614	95.261615
153.6800	29.590000	122.660000	5.921979	2.448346	96.690533
172.5400	28.300000	121.010000	6.703534	2.723240	97.224956
182.5100	28.380000	119.820000	7.115681	2.868241	97.761292
191.6800	28.330000	120.800000	7.503267	3.002176	96.533621
211.4400	26.090000	120.590000	8.273581	3.278843	96.209617
221.0100	26.270000	121.930000	8.653306	3.412580	94.772240
230.9100	25.930000	123.760000	9.042612	3.550550	93.004135
240.6700	25.960000	124.510000	9.424315	3.686646	92.232852
250.5400	26.390000	127.220000	9.816902	3.825732	89.807632
260.2900	26.440000	129.780000	10.201381	3.963754	87.614855
269.9700	27.610000	132.860000	10.591091	4.103213	85.112526
279.5800	27.480000	133.480000	10.982030	4.243190	84.755846
290.4100	25.510000	132.960000	11.399957	4.394786	85.306776
301.7800	23.500000	131.500000	11.809286	4.542044	86.685564
