# U4 perpendicular ellipse of uncertainty, confidence 0.99
# calculation a59a094d-448c-48f5-b4c8-edf8f42af761, trajectory e7fb1957-5be1-483b-b5e3-3e92ff1a02f5
# MD(m)  Inclination(deg)  Azimuth(deg)  SemiMajor(m)  SemiMinor(m)  AngleFromHighSide(deg)
-91.2000	0.000000	0.000000	0.123952	0.123952	135.000000
-9.2200	3.230000	174.860000	0.786390	0.656157	90.000000
9.7800	6.400000	167.500000	0.994306	0.781327	95.028407
60.7800	13.610000	165.820000	2.029217	1.203842	92.347476
116.7800	18.040000	176.330000	3.549295	1.766604	86.007080
143.7800	18.060000	170.300000	4.296322	2.046866	91.413934
216.7800	21.860000	175.010000	6.706684	2.913757	88.151446
247.7800	22.260000	175.580000	7.751226	3.292225	87.965689
304.7800	32.680000	172.100000	10.463196	4.167701	90.774254
370.7800	41.960000	168.440000	14.327826	5.349834	92.391293
419.9800	44.500000	171.820000	17.376704	6.313882	89.943959
447.5800	44.910000	172.350000	19.095094	6.878766	89.616723
503.4800	47.580000	170.720000	22.734723	8.038506	90.589687
560.1800	53.440000	169.720000	26.745409	9.207674	90.914404
617.4800	60.540000	172.100000	31.149398	10.363835	89.689207
645.9800	64.490000	173.340000	33.404982	10.894766	89.294835
706.1800	73.650000	175.510000	38.437646	11.902193	89.193231
759.9800	76.300000	177.820000	42.929633	13.173343	89.030183
811.4800	80.880000	180.190000	47.223819	14.180113	89.269135
859.1800	81.120000	180.970000	51.300430	15.514661	89.281440
907.4800	80.380000	180.990000	55.496751	16.978457	89.251440
917.0800	80.380000	181.190000	56.154869	17.099096	89.237503
