# U8 perpendicular ellipse of uncertainty, confidence 0.99
# calculation ab5ec5ff-b25e-49f5-9622-5debef051f65, trajectory ebae3deb-8314-4931-bff3-bd2983fcf14e
# MD(m)  Inclination(deg)  Azimuth(deg)  SemiMajor(m)  SemiMinor(m)  AngleFromHighSide(deg)
-91.2000	0.000000	0.000000	0.123952	0.123952	135.000000
-89.6800	0.100000	32.540000	0.466137	0.466134	90.000000
-80.9800	0.240000	147.160000	0.517348	0.517276	86.074907
-72.3300	0.630000	142.180000	0.441701	0.441173	90.288639
-44.1000	1.940000	150.150000	0.623075	0.608856	89.076107
-16.7200	3.090000	152.690000	0.822647	0.774360	88.531697
9.1400	4.070000	156.300000	1.035533	0.933868	87.043648
35.9200	5.070000	157.470000	1.285364	1.103194	87.322802
63.5500	6.400000	161.200000	1.585557	1.284348	85.612832
91.1300	8.220000	162.530000	1.947555	1.475427	85.939953
118.6000	9.650000	161.700000	2.363345	1.675739	87.586253
147.4100	10.710000	160.900000	2.737554	1.787257	88.748635
176.2800	11.240000	160.790000	3.246709	2.013454	89.078597
205.1500	12.410000	160.840000	3.804585	2.250741	89.202826
234.0200	13.540000	161.640000	4.409692	2.498951	88.679892
262.8900	14.880000	161.190000	5.070555	2.760269	89.254336
291.7600	16.690000	163.020000	5.804650	3.038825	87.865755
320.6200	18.190000	163.930000	6.600269	3.332556	87.422393
330.2500	18.680000	163.590000	6.873255	3.432582	87.851412
339.8700	19.040000	163.460000	7.150961	3.533935	88.066102
349.4900	19.360000	163.830000	7.432932	3.636571	87.817001
359.1200	19.700000	164.540000	7.719598	3.740598	87.270844
368.7400	20.230000	164.640000	8.013479	3.846171	87.300305
378.3600	20.960000	164.160000	8.317643	3.953891	87.851184
387.9800	21.870000	163.990000	8.633750	4.064164	88.102189
397.6100	22.510000	164.080000	8.958634	4.177063	88.106700
407.2300	23.100000	164.100000	9.291169	4.291938	88.171396
416.8500	23.670000	164.090000	9.631395	4.408816	88.258529
426.4800	24.480000	163.920000	9.982837	4.527783	88.484674
436.1000	25.440000	163.750000	10.346503	4.649042	88.701671
445.7200	26.260000	163.570000	10.720935	4.773248	88.914568
455.3500	27.060000	163.280000	11.106286	4.900127	89.210176
464.9700	27.700000	163.050000	11.499568	5.029662	89.438826
474.5900	28.450000	163.280000	11.902306	5.161041	89.270039
484.2100	28.980000	163.620000	12.311790	5.295423	89.015509
493.8400	29.530000	164.460000	12.727915	5.431763	88.356356
503.4600	30.190000	165.240000	13.151341	5.569398	87.779457
513.0800	30.760000	165.950000	13.581437	5.709517	87.284490
522.7100	31.090000	166.640000	14.015661	5.852873	86.818122
532.3300	31.370000	167.640000	14.450737	5.997744	86.111560
541.9500	31.600000	168.160000	14.890320	6.143990	85.818504
551.5800	31.680000	168.940000	15.329385	6.292378	85.311400
561.2000	31.760000	169.720000	15.768094	6.441240	84.815679
570.8200	31.720000	170.560000	16.205024	6.591409	84.272405
580.3600	31.520000	171.760000	16.631385	6.741540	83.426393
590.0700	31.360000	172.820000	17.062963	6.893580	82.714580
599.6900	31.000000	173.850000	17.485322	7.044870	82.014185
609.3100	30.700000	174.540000	17.907000	7.194590	81.608611
618.9400	30.390000	175.600000	18.319331	7.343695	80.889133
628.5600	30.080000	176.200000	18.666229	7.424707	80.563097
638.1800	29.880000	176.280000	19.084396	7.570851	80.689907
647.8100	29.660000	176.790000	19.493981	7.716864	80.439105
657.4300	29.450000	177.100000	19.903311	7.861948	80.358305
667.0500	29.280000	177.450000	20.309618	8.006313	80.242921
676.6700	29.100000	177.950000	20.711102	8.150225	79.993554
686.3000	28.920000	178.370000	21.111718	8.293655	79.811875
695.9200	28.760000	178.440000	21.515584	8.436251	79.932763
705.5400	28.620000	178.910000	21.910854	8.578445	79.702097
715.1700	28.370000	179.400000	22.303359	8.720424	79.440245
724.7900	28.310000	179.710000	22.696306	8.861106	79.355400
734.4100	28.170000	180.200000	23.084509	9.001702	79.101415
744.0400	27.910000	180.920000	23.465803	9.141932	78.630642
753.6600	28.040000	180.900000	23.859059	9.280844	78.857215
763.2800	27.880000	181.310000	24.244325	9.420445	78.665929
772.9100	27.880000	181.100000	24.640919	9.559594	79.037004
782.5300	27.980000	182.070000	25.013778	9.698783	78.374814
791.3600	28.070000	180.590000	25.404769	9.826577	79.855253
