# U3 perpendicular ellipse of uncertainty, confidence 0.99
# calculation cc59e257-5091-4615-a9e5-a2b658fdcb45, trajectory e89c20bc-225b-4591-85ef-36ee377bbc7d
# MD(m)  Inclination(deg)  Azimuth(deg)  SemiMajor(m)  SemiMinor(m)  AngleFromHighSide(deg)
-91.2000	0.000000	0.000000	0.123952	0.123952	135.000000
-49.2200	1.710000	169.950000	0.492564	0.471714	90.000000
0.7800	4.410000	169.430000	0.925137	0.783224	90.127655
50.7800	7.150000	165.950000	1.522446	1.120450	91.614558
100.7800	8.350000	166.210000	2.210243	1.475109	90.822868
150.7800	8.750000	166.970000	2.932456	1.838058	90.049477
200.7800	8.740000	168.220000	3.658083	2.203052	89.080208
250.7800	10.680000	168.210000	4.448416	2.528537	89.290315
300.7800	15.770000	170.540000	5.650840	2.993414	87.769531
350.7800	20.320000	169.070000	7.172528	3.530317	89.393477
400.7800	22.900000	166.500000	8.879456	4.117572	91.395865
450.7800	22.190000	168.200000	10.550175	4.711062	89.861640
500.7800	21.950000	170.030000	12.208415	5.308241	88.429732
550.7800	22.150000	170.180000	13.884497	5.913578	88.508618
600.7800	22.280000	170.900000	15.570829	6.525289	88.087563
650.7800	23.400000	173.420000	17.327477	7.156326	86.240465
700.7800	23.700000	174.700000	19.057704	7.749704	85.554238
814.7800	18.200000	175.000000	22.258445	8.988553	85.801524
885.7800	17.500000	178.000000	24.163431	9.735115	83.484550
905.7800	17.500000	180.000000	24.691422	9.945301	81.757593
922.7800	16.500000	179.000000	25.132282	10.113755	82.800419
951.7800	16.300000	171.000000	25.885614	10.407056	90.473331
982.7800	20.500000	167.000000	26.847406	10.778295	94.051197
