# U6A perpendicular ellipse of uncertainty, confidence 0.99
# calculation 1f6df31f-16ea-4f50-9a76-ea95d7050ccc, trajectory 427af820-8ae9-4813-b387-afd64f3f7a51
# MD(m)  Inclination(deg)  Azimuth(deg)  SemiMajor(m)  SemiMinor(m)  AngleFromHighSide(deg)
-91.2000	0.000000	0.000000	0.123952	0.123952	135.000000
-89.9600	0.000000	240.190000	0.185088	0.185088	135.000000
-79.5000	0.000000	216.470000	0.246565	0.246565	45.000000
-70.0200	1.000000	194.730000	0.303133	0.302380	90.000000
-60.7200	1.000000	182.610000	0.337002	0.334971	96.133859
-51.6300	2.000000	174.680000	0.417068	0.411130	97.154118
-42.1000	3.000000	170.170000	0.460871	0.446080	96.560198
-33.0200	3.000000	166.590000	0.525460	0.500725	97.138886
-23.5300	3.000000	163.690000	0.546287	0.510351	97.663128
-14.2900	2.000000	149.520000	0.606765	0.565331	108.950825
-4.9700	2.000000	113.170000	0.663877	0.620352	139.356994
4.3200	2.000000	97.160000	0.719194	0.674997	149.186814
12.1400	2.000000	94.850000	0.766305	0.721055	146.731215
13.7200	2.000000	95.050000	0.775914	0.730372	145.628983
16.7200	2.000000	100.310000	0.762728	0.716351	138.830815
19.7200	2.000000	114.940000	0.781936	0.734164	123.119874
22.9700	3.000000	130.700000	0.805091	0.753799	106.488403
25.9700	3.000000	142.980000	0.826723	0.771908	93.999927
28.9700	4.000000	151.080000	0.850279	0.790360	86.124487
32.4300	5.000000	157.370000	0.879699	0.811931	80.589847
35.4300	5.000000	159.180000	0.905392	0.830496	79.483565
38.4300	6.000000	160.030000	0.933324	0.849582	79.414790
41.7100	6.000000	161.890000	0.964144	0.870207	78.443618
44.7100	7.000000	164.400000	0.994717	0.889667	76.910431
47.7100	7.000000	166.100000	1.025603	0.908866	76.192983
51.1400	8.000000	168.950000	1.063818	0.931541	74.658643
54.1400	8.000000	170.940000	1.097616	0.951116	73.805301
57.1400	9.000000	171.690000	1.134293	0.971508	74.218413
60.4900	9.000000	171.830000	1.175970	0.993931	75.225146
63.4900	10.000000	171.930000	1.216491	1.014940	76.125463
66.4900	10.570000	171.650000	1.259266	1.036087	77.313609
69.8100	11.420000	171.160000	1.310112	1.060150	78.713260
72.8100	12.190000	170.560000	1.359143	1.082386	80.034934
75.8100	12.940000	169.880000	1.411267	1.105107	81.338398
79.0500	14.000000	169.310000	1.472023	1.130540	82.504691
82.0500	15.000000	168.850000	1.532352	1.154785	83.447680
85.0500	15.000000	167.890000	1.593710	1.178480	84.742983
88.6500	16.000000	167.010000	1.672377	1.208607	85.945922
91.6500	17.020000	166.130000	1.742289	1.234646	87.012986
94.6500	18.000000	165.540000	1.816354	1.261405	87.742929
97.9500	18.000000	164.790000	1.898800	1.290213	88.562674
100.9500	19.070000	164.310000	1.978259	1.318208	89.085248
103.9500	20.000000	163.340000	2.061738	1.346862	90.010904
107.2200	20.000000	162.210000	2.153492	1.377541	91.019795
110.2200	21.000000	161.610000	2.241920	1.407431	91.495000
113.2200	22.000000	160.890000	2.334530	1.438170	92.044871
117.1000	22.000000	159.280000	2.454916	1.477303	93.322534
120.1000	23.120000	158.800000	2.552781	1.509471	93.556810
123.1000	24.000000	158.150000	2.654276	1.542254	93.930398
124.1000	24.000000	157.980000	2.688249	1.553047	94.021369
124.8800	24.210000	157.240000	2.714680	1.561645	94.635808
125.8800	24.440000	157.120000	2.749251	1.572735	94.662536
126.7600	24.650000	157.210000	2.780048	1.582570	94.509217
127.7600	24.850000	156.880000	2.815111	1.593785	94.728323
128.7600	25.020000	156.890000	2.850621	1.605060	94.639838
129.7600	25.280000	156.950000	2.886529	1.616475	94.505019
130.7600	25.520000	156.670000	2.922580	1.627954	94.677481
131.7600	25.730000	156.720000	2.959143	1.639502	94.553772
132.7600	25.960000	156.670000	2.995978	1.651139	94.520825
133.7600	26.160000	156.480000	3.033015	1.662835	94.614309
134.7600	26.370000	156.430000	3.070448	1.674616	94.581781
135.8400	26.630000	156.440000	3.111320	1.687452	94.489557
136.8400	26.800000	156.530000	3.149497	1.699383	94.337678
137.8400	26.950000	156.550000	3.187864	1.711375	94.251394
138.8400	27.120000	156.920000	3.226743	1.723452	93.858093
139.8400	27.130000	156.920000	3.265449	1.735518	93.803131
140.8400	27.040000	156.920000	3.304101	1.747578	93.753364
141.8400	27.120000	156.840000	3.342825	1.759739	93.769402
142.8400	27.150000	156.800000	3.381660	1.771933	93.752370
143.8400	27.140000	156.370000	3.420230	1.784147	94.081001
145.1200	27.180000	156.460000	3.470186	1.799864	93.931719
146.1200	27.160000	156.260000	3.509028	1.812166	94.057402
147.1200	27.180000	156.080000	3.547930	1.824515	94.163000
148.1200	27.150000	155.890000	3.586817	1.836882	94.278778
149.1200	27.160000	155.320000	3.625367	1.849285	94.726942
150.1200	27.110000	154.960000	3.664041	1.861700	94.988240
151.1200	27.100000	154.460000	3.702529	1.874144	95.368975
