# Case1_F105_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6533432.9920	330327.9635	535.3285
1	6533479.9920	330389.7135	618.1066
1	6533513.9920	330433.9635	666.5059
2	6533442.9920	330300.1825	517.2846
2	6533464.4920	330328.3385	568.0946
2	6533499.4920	330374.1195	613.9217
2	6533530.9920	330415.2765	661.3547
3	6533476.4920	330282.0885	513.6514
3	6533493.4920	330304.4325	559.4203
3	6533529.4920	330351.6195	608.2920
3	6533555.9920	330385.8695	652.5673
4	6533533.4920	330233.0575	502.5475
4	6533553.4920	330259.2135	554.2566
4	6533586.4920	330302.4325	599.2546
4	6533606.9920	330329.3695	644.3468
5	6533586.9920	330179.7765	473.4177
5	6533594.9920	330190.1825	549.2186
5	6533637.9920	330246.4635	614.6410
5	6533667.9920	330285.5265	674.8300
6	6533633.9920	330117.8075	450.1370
6	6533647.9920	330136.0885	548.2706
6	6533672.9920	330168.7765	591.0159
6	6533707.4920	330213.9635	658.8675
7	6533660.9920	330029.7765	445.6931
7	6533685.9920	330062.2445	555.0616
7	6533719.9920	330106.9635	597.6697
7	6533753.4920	330150.7765	662.6471
8	6533683.9920	329977.6195	446.2722
8	6533689.9920	329985.4005	512.3465
8	6533741.4920	330052.9005	591.6346
8	6533764.9920	330083.2445	649.2267
9	6533737.9920	329924.7765	495.5615
9	6533751.4920	329942.2445	561.2673
9	6533770.4920	329967.0885	613.0987
9	6533796.4920	330001.2765	681.5843
10	6533797.4920	329879.1825	495.5615
10	6533806.9920	329891.6505	581.8963
10	6533819.9920	329908.3385	652.6435
10	6533839.4920	329933.9005	724.1376
11	6533857.9920	329834.6825	494.7842
11	6533870.9920	329851.6505	600.6720
11	6533881.9920	329866.0265	669.2125
11	6533897.4920	329886.2135	724.1376
12	6533887.9920	329812.2765	482.5648
12	6533900.4920	329828.5575	601.9552
12	6533934.9920	329873.6195	731.6692
