# Case1_F076_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6534302.9920	329922.6505	598.1909
1	6534298.9920	329917.3075	660.0593
1	6534311.9920	329934.6195	767.0199
1	6534342.4920	329974.5265	879.2994
1	6534377.4920	330019.9945	1005.0296
2	6534351.9920	329863.4325	579.1378
2	6534351.9920	329863.4325	653.5427
2	6534357.9920	329871.2765	732.8061
2	6534387.9920	329910.4945	847.8134
2	6534416.4920	329947.7765	926.4520
2	6534449.4920	329990.9325	1014.1431
3	6534369.9920	329825.2765	556.2747
3	6534383.4920	329842.8695	645.9410
3	6534399.9920	329864.6195	747.5340
3	6534424.4920	329896.6505	847.5696
3	6534464.4920	329948.6825	929.3781
3	6534518.4920	330019.4635	1014.9356
4	6534394.9920	329796.1825	549.2338
4	6534407.9920	329813.0575	639.7535
4	6534428.4920	329839.9635	738.8777
4	6534451.4920	329869.9635	829.1597
4	6534501.4920	329935.3385	928.4942
4	6534552.4920	330001.9945	1012.7411
5	6534425.9920	329713.1505	519.6529
5	6534457.9920	329755.2135	626.2051
5	6534486.9920	329792.9325	725.6920
5	6534520.9920	329837.4635	814.9559
5	6534562.4920	329891.5885	906.1218
5	6534655.4920	330012.9945	1021.8241
6	6534462.4920	329637.7445	515.7149
6	6534508.4920	329697.8075	620.0695
6	6534536.9920	329734.7445	717.0022
6	6534599.9920	329817.0575	865.6138
6	6534738.9920	329998.9005	1055.4131
7	6534512.4920	329599.9005	515.7149
7	6534558.4920	329659.9635	619.4599
7	6534583.4920	329692.7765	715.8378
7	6534645.9920	329774.4005	867.9608
7	6534786.4920	329957.9945	1054.7731
