# Case1_F079_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6533958.4920	329842.8385	497.8902
1	6533964.4920	329850.3695	576.0014
1	6533969.4920	329856.9005	657.9230
1	6533986.4920	329879.0885	760.5268
1	6533998.4920	329895.0265	842.1384
1	6534010.4920	329910.4005	923.7926
2	6533990.9920	329823.1505	506.5041
2	6533996.4920	329830.6195	578.2627
2	6534005.4920	329842.4005	660.0572
2	6534014.9920	329854.5575	741.8233
2	6534024.9920	329867.6195	823.5528
2	6534035.4920	329881.7445	905.2211
3	6534018.9920	329798.6825	502.7002
3	6534028.9920	329811.6195	586.6146
3	6534039.9920	329825.7765	663.8568
3	6534046.9920	329834.8695	753.9373
3	6534055.4920	329845.9005	823.7302
3	6534064.9920	329858.2765	893.4433
4	6534041.9920	329766.9945	493.5925
4	6534054.4920	329783.1195	576.7668
4	6534067.4920	329799.7445	659.9286
4	6534077.9920	329814.0265	743.1973
4	6534091.9920	329831.7765	826.2183
4	6534106.4920	329850.7135	909.1671
5	6534071.4920	329743.4005	491.8450
5	6534080.4920	329755.0885	580.7642
5	6534093.4920	329772.4635	669.4883
5	6534110.9920	329795.2135	757.6126
5	6534130.9920	329821.0265	845.3580
5	6534149.4920	329845.6505	933.3118
6	6534099.9920	329719.3075	490.0787
6	6534104.4920	329725.1195	584.3383
6	6534118.4920	329743.3075	678.0176
6	6534139.9920	329771.7135	770.7428
6	6534165.4920	329804.4945	862.9111
6	6534188.9920	329835.2765	955.3428
7	6534128.4920	329694.4945	488.4840
7	6534128.4920	329694.7445	586.1696
7	6534137.4920	329706.5575	657.9699
7	6534161.9920	329738.5575	759.7828
7	6534193.4920	329779.5575	861.9513
7	6534226.9920	329823.3385	976.6844
8	6534154.4920	329666.8075	487.8003
8	6534154.9920	329667.8695	589.2419
8	6534172.4920	329690.3075	689.6536
8	6534199.9920	329726.6195	788.6093
8	6534231.4920	329767.6195	886.8608
8	6534261.4920	329806.5575	985.4224
9	6534179.4920	329637.9005	487.4733
9	6534184.9920	329645.0265	612.2797
9	6534213.4920	329682.6195	734.6940
9	6534250.9920	329731.6195	853.2727
9	6534292.9920	329786.4005	989.0581
10	6534203.9920	329607.9945	487.3139
10	6534211.9920	329618.5575	612.8780
10	6534239.9920	329655.3695	736.5314
10	6534277.9920	329704.9005	858.5333
10	6534315.9920	329754.7445	980.4864
11	6534226.4920	329576.0265	487.5544
11	6534233.9920	329585.7765	575.3095
11	6534242.9920	329597.3385	643.6519
11	6534264.9920	329626.2765	736.6283
11	6534296.9920	329668.0885	842.7949
11	6534338.9920	329723.1195	970.2768
12	6534242.9920	329535.5575	489.2204
12	6534257.4920	329554.6825	585.7593
12	6534276.4920	329579.7445	681.7873
12	6534302.4920	329613.4945	776.8595
12	6534332.9920	329653.4005	871.0231
12	6534376.9920	329711.1505	975.3893
13	6534257.4920	329493.0575	490.7822
13	6534271.9920	329512.1505	552.4281
13	6534282.9920	329526.3385	607.0847
13	6534308.9920	329560.2135	709.6995
13	6534341.4920	329602.9635	820.4792
13	6534369.4920	329639.6505	894.7786
13	6534399.9920	329679.1825	968.5605
14	6534273.4920	329452.5885	489.5892
14	6534299.9920	329486.7765	586.7865
14	6534323.9920	329518.1505	684.3803
14	6534349.9920	329552.3695	781.6175
14	6534383.9920	329596.7135	877.2697
14	6534421.4920	329645.9005	972.0669
15	6534294.9920	329418.8385	490.1025
15	6534315.4920	329445.6195	557.3476
15	6534350.9920	329491.9945	694.5390
15	6534377.9920	329526.9005	793.8445
15	6534450.9920	329622.7765	986.0439
16	6534359.9920	329400.7135	504.4120
16	6534384.4920	329432.7445	610.6682
16	6534424.4920	329485.0885	735.7867
16	6534463.9920	329536.4635	859.4282
16	6534515.4920	329604.3075	1012.2921
