# Case2_F148_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6536337.4920	326597.0575	817.0127
1	6536324.9920	326580.5575	924.9323
1	6536308.9920	326559.8385	1014.3919
2	6536351.4920	326595.1195	803.8499
2	6536343.4920	326584.5885	869.9581
2	6536337.9920	326577.4005	926.4212
2	6536306.4920	326535.9325	1110.0386
3	6536433.4920	326599.3385	782.2460
3	6536422.9920	326585.6825	866.4706
3	6536412.4920	326571.5265	943.4358
3	6536387.9920	326539.6825	1093.4038
3	6536364.4920	326509.3385	1247.3046
4	6536504.9920	326589.7135	768.7942
4	6536497.4920	326579.7445	833.1669
4	6536488.9920	326569.1825	897.5008
4	6536467.4920	326541.0575	1050.8238
4	6536434.9920	326498.5885	1263.4045
5	6536579.9920	326585.0265	770.5276
5	6536576.4920	326580.6195	843.7943
5	6536569.9920	326572.0575	915.4231
5	6536548.9920	326544.2445	1004.5114
5	6536522.9920	326510.7135	1079.9603
5	6536500.9920	326481.9325	1236.8744
6	6536639.9920	326560.7445	769.5809
6	6536624.4920	326540.5885	886.2708
6	6536603.4920	326512.6195	977.8283
6	6536581.9920	326484.6505	1069.3867
6	6536558.9920	326454.9945	1223.8694
7	6536701.9920	326538.7135	773.1748
7	6536689.9920	326522.8695	856.0022
7	6536675.4920	326503.9635	938.5590
7	6536634.9920	326450.9945	1110.0706
7	6536598.9920	326403.9325	1281.8129
8	6536758.9920	326510.1505	771.3810
8	6536735.9920	326480.3075	889.1581
8	6536702.4920	326436.4945	1071.6645
8	6536637.9920	326352.4635	1331.3732
9	6536787.4920	326444.6825	850.9410
9	6536770.9920	326423.3385	924.0337
9	6536742.4920	326386.2135	1065.6230
9	6536697.9920	326327.6505	1269.8425
