# Case2_F130_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6538120.4920	328494.9010	568.2230
1	6538118.9920	328493.2135	689.9328
1	6538116.9920	328490.4322	809.2867
1	6538117.9920	328491.6197	911.1511
1	6538132.4920	328510.5572	1012.0704
1	6538142.4920	328524.1822	1085.3750
2	6538068.4920	328529.6822	545.8139
2	6538066.4920	328527.2135	637.0591
2	6538066.4920	328527.2135	728.3073
2	6538066.9920	328528.2135	819.5278
2	6538070.4920	328532.5572	910.6632
2	6538078.9920	328543.4010	1001.6462
2	6538102.9920	328574.7447	1118.5983
3	6538016.9920	328565.4947	529.6991
3	6538013.4920	328561.2135	676.2960
3	6538017.4920	328566.3697	809.2867
3	6538018.4920	328567.5572	911.1511
3	6538024.4920	328575.4947	1020.7269
3	6538039.4920	328594.7760	1125.1211
3	6538060.4920	328622.5572	1206.1370
3	6538083.4920	328652.1510	1268.7736
4	6537966.9920	328603.2447	528.3763
4	6537963.9920	328599.2760	635.9131
4	6537965.4920	328601.1822	743.4497
4	6537968.4920	328604.6510	850.9833
4	6537972.4920	328609.9010	958.4255
4	6537981.9920	328622.7135	1065.7153
4	6538000.4920	328646.6510	1171.9994
4	6538027.9920	328682.5885	1277.0032
5	6537917.4920	328641.4322	529.6991
5	6537914.4920	328637.1510	676.2960
5	6537918.4920	328642.3385	809.2867
5	6537919.4920	328643.5260	911.1511
5	6537933.9920	328662.4635	1012.0704
5	6537939.9920	328670.7135	1125.1211
5	6537961.4920	328698.5260	1206.1370
5	6537965.4920	328704.1822	1269.3832
6	6537867.9920	328679.4010	529.8089
6	6537864.9920	328675.2447	652.5248
6	6537867.9920	328679.0260	775.2282
6	6537867.9920	328679.4947	898.0140
6	6537893.4920	328712.5572	1018.7761
6	6537894.9920	328714.6510	1141.3669
6	6537899.9920	328720.8072	1263.5616
7	6537818.4920	328717.4010	529.6991
7	6537814.9920	328713.1197	676.2960
7	6537818.9920	328718.2760	809.2867
7	6537819.9920	328719.4635	911.1511
7	6537839.4920	328744.7760	1012.0704
7	6537844.9920	328751.7447	1113.0205
7	6537837.9920	328742.9947	1248.6264
8	6537768.9920	328755.3697	529.6901
8	6537765.4920	328750.9947	657.8829
8	6537768.4920	328754.8697	786.0516
8	6537774.4920	328762.8072	914.0467
8	6537783.9920	328775.0260	1041.9716
8	6537785.4920	328776.9010	1170.0485
9	6537718.9920	328793.3385	529.6991
9	6537715.9920	328789.0885	676.2960
9	6537719.9920	328794.2447	809.2867
9	6537720.9920	328795.4322	911.1511
9	6537724.9920	328800.5885	1002.5606
9	6537735.4920	328814.2760	1095.3420
10	6537669.4920	328831.4322	524.0025
10	6537667.9920	328829.5260	637.4005
10	6537669.4920	328830.9322	750.7953
10	6537669.9920	328832.1197	864.1811
10	6537672.9920	328835.7760	977.5669
10	6537685.4920	328852.1510	1090.5262
11	6537619.9920	328869.3072	529.6991
11	6537619.9920	328869.5885	669.4990
11	6537620.4920	328870.1822	809.2867
11	6537621.4920	328871.3697	911.1511
11	6537625.4920	328876.5572	1002.5606
11	6537635.9920	328890.2447	1095.3420
12	6537567.4920	328903.4947	598.6176
12	6537569.4920	328905.8697	723.0066
12	6537576.9920	328915.8072	847.7525
12	6537579.4920	328919.2760	977.0490
12	6537586.9920	328929.3072	1112.1671
13	6537510.9920	328932.3385	646.1329
13	6537521.4920	328946.1510	809.2867
13	6537522.4920	328947.3385	911.1511
13	6537526.4920	328952.4947	1002.5606
13	6537536.9920	328966.1822	1095.3420
14	6537456.9920	328964.6510	684.6414
14	6537464.9920	328974.9947	814.6817
14	6537467.9920	328978.9635	910.1146
14	6537474.9920	328988.0885	1004.6335
14	6537476.9920	328991.1822	1094.7628
15	6537416.4920	329014.7447	664.7990
15	6537416.4920	329014.8385	760.6221
15	6537422.9920	329023.2760	911.1511
15	6537425.4920	329026.5572	993.0511
15	6537430.4920	329033.1197	1094.8238
16	6537371.4920	329058.7760	661.8882
16	6537369.9920	329056.9947	788.3012
16	6537371.9920	329059.1822	916.7592
16	6537370.9920	329058.0885	1006.6147
16	6537375.9920	329064.6510	1095.5858
17	6537330.4920	329108.1822	686.6988
17	6537327.4920	329104.1197	807.9454
17	6537329.4920	329106.4010	916.5765
17	6537331.9920	329109.6510	1010.6988
17	6537332.9920	329111.4635	1098.2680
18	6537276.9920	329140.9947	686.5101
18	6537279.9920	329144.8697	807.2141
18	6537284.4920	329150.9322	902.0984
18	6537287.9920	329155.4947	998.3544
18	6537293.9920	329163.1197	1071.9944
