# Case2_F013_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6541026.9920	325630.4635	663.4838
1	6541076.9920	325695.7765	809.7009
1	6541166.4920	325812.4945	983.5058
1	6541228.9920	325894.4635	1107.0384
1	6541300.9920	325988.4005	1235.8292
2	6540964.9920	325652.3385	669.8175
2	6540988.9920	325683.8385	748.2253
2	6541023.9920	325729.3385	827.8777
2	6541107.4920	325838.5265	983.0928
2	6541171.4920	325921.9325	1090.9669
2	6541241.4920	326013.3385	1200.2626
3	6540922.4920	325699.3075	669.5910
3	6540936.4920	325717.4635	743.4074
3	6540964.4920	325754.3385	819.1851
3	6541061.4920	325880.9325	982.5801
3	6541123.9920	325962.6505	1085.7036
3	6541175.4920	326030.2445	1180.9846
4	6540880.9920	325748.0265	684.3458
4	6540894.4920	325765.9945	749.6862
4	6540925.9920	325806.8385	836.2329
4	6541021.4920	325931.7765	1000.4280
4	6541079.4920	326007.1195	1093.5858
4	6541138.4920	326084.3385	1186.1656
5	6540841.9920	325820.6505	697.2234
5	6540853.4920	325835.7765	749.6268
5	6540878.9920	325868.6505	833.9307
5	6540952.4920	325964.8075	972.3906
5	6541012.4920	326043.4635	1074.6543
5	6541075.4920	326125.6825	1175.8996
6	6540795.9920	325884.0265	689.4244
6	6540811.4920	325904.0265	747.6733
6	6540835.9920	325935.7135	831.2079
6	6540894.9920	326012.8695	974.6928
6	6540954.4920	326090.7135	1078.0604
6	6541019.4920	326175.6505	1179.4371
7	6540760.9920	325940.9945	703.9335
7	6540783.9920	325971.2135	795.6547
7	6540851.4920	326058.8075	981.8769
7	6540922.4920	326151.5575	1116.5339
7	6540962.4920	326204.3385	1182.0602
8	6540718.9920	325988.9635	684.9725
8	6540731.4920	326004.9005	743.5500
8	6540744.9920	326022.9635	801.8718
8	6540774.4920	326061.5575	897.4737
8	6540808.9920	326106.6505	989.2614
8	6540869.4920	326185.3695	1091.7606
8	6540913.4920	326242.6825	1159.2846
9	6540678.9920	326039.1505	678.7274
9	6540702.9920	326070.6195	790.8313
9	6540730.4920	326106.8075	874.0998
9	6540773.9920	326163.3385	992.6800
9	6540812.4920	326213.8695	1066.9258
9	6540869.9920	326289.0265	1156.2893
10	6540623.4920	326069.7135	668.9635
10	6540664.4920	326123.0885	796.5222
10	6540729.4920	326208.1195	988.0495
10	6540809.9920	326313.2765	1107.2280
11	6540556.4920	326084.7135	648.1108
11	6540608.9920	326153.6825	793.6991
11	6540644.4920	326199.7765	889.7220
11	6540690.9920	326260.7135	995.0635
11	6540760.4920	326351.2445	1107.2280
