# Case1_F058_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6533067.4920	327732.4635	712.3058
1	6533072.4920	327739.0885	764.8141
1	6533071.9920	327738.4945	832.7337
1	6533066.9920	327731.6825	880.0598
2	6533051.9920	327753.3695	715.2282
2	6533050.9920	327752.1825	761.6966
2	6533053.4920	327755.1825	831.4694
2	6533055.9920	327758.7445	885.3405
3	6533029.4920	327785.8695	713.0352
3	6533030.9920	327787.6505	766.3089
3	6533028.4920	327784.6195	825.5785
3	6533033.4920	327791.0885	890.0283
4	6533017.4920	327811.0575	714.0807
4	6533016.9920	327810.4635	767.9273
4	6533017.9920	327811.4635	838.1689
4	6533017.9920	327811.4325	896.8912
5	6532992.4920	327840.1505	709.2877
5	6532994.4920	327842.4635	760.2238
5	6532993.4920	327841.1195	811.9573
5	6532990.4920	327837.5575	906.1776
6	6532968.4920	327870.2445	708.3394
6	6532964.9920	327865.6505	772.4908
6	6532961.9920	327861.8385	836.6376
6	6532964.9920	327865.9325	900.8067
7	6532945.9920	327882.4325	709.5989
7	6532942.4920	327877.5265	773.6113
7	6532938.9920	327872.7445	837.5831
7	6532940.9920	327875.5575	901.6403
8	6532912.4920	327900.4005	710.9616
8	6532908.4920	327895.1825	774.6031
8	6532904.4920	327889.5885	838.2226
8	6532904.9920	327890.4945	901.9445
9	6532888.9920	327910.3075	711.4219
9	6532886.4920	327907.3695	758.5267
9	6532881.4920	327900.8695	813.4871
9	6532880.4920	327899.6195	902.9772
10	6532855.9920	327928.9325	709.3267
10	6532853.4920	327925.6195	775.0886
10	6532851.4920	327923.1505	840.8466
10	6532851.9920	327924.0885	906.6436
11	6532832.9920	327940.2445	706.5792
11	6532831.9920	327938.8075	774.7031
11	6532832.9920	327940.3695	842.7702
11	6532834.9920	327942.9005	910.9005
12	6532810.4920	327951.6825	703.3288
12	6532810.9920	327952.4945	774.1108
12	6532815.4920	327958.3695	844.8066
12	6532818.9920	327962.8695	915.5554
13	6532779.4920	327973.3385	700.5545
13	6532779.9920	327973.9005	753.0893
13	6532786.4920	327981.9945	816.4781
13	6532792.4920	327990.3385	919.7427
14	6532758.4920	328007.4005	701.0087
14	6532761.4920	328011.1505	774.4175
14	6532762.9920	328013.1825	847.7601
14	6532763.9920	328014.3695	921.1808
15	6532748.4920	328035.6505	702.5150
15	6532748.4920	328035.2135	765.6389
15	6532747.4920	328034.1505	845.6274
15	6532743.9920	328029.6825	921.2954
16	6532716.9920	328055.9635	701.0998
16	6532718.9920	328058.3385	772.1616
16	6532717.4920	328056.3385	847.7955
16	6532713.9920	328052.0265	920.8105
