# Case2_F151_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6537143.4920	325717.5265	1118.1841
1	6537187.9920	325775.6825	1017.5950
1	6537193.9920	325783.3385	939.3472
2	6537119.4920	325747.5575	1121.4915
2	6537155.9920	325795.6195	1032.8896
2	6537171.9920	325816.5265	940.5179
3	6537084.9920	325784.6505	1124.5428
3	6537118.4920	325828.6195	1034.2234
3	6537139.9920	325857.0265	941.7384
4	6537057.9920	325811.3695	1126.2442
4	6537089.4920	325852.4325	1035.0552
4	6537116.4920	325887.4635	942.9402
5	6537020.4920	325844.2445	1127.3016
5	6537052.9920	325887.2765	1027.5714
5	6537080.9920	325923.4005	943.2776
6	6536990.4920	325867.0265	1127.3016
6	6537025.9920	325913.3075	1026.6019
6	6537049.9920	325944.6505	939.5953
7	6536940.4920	325904.5575	1128.1886
7	6536973.9920	325948.4635	1034.4615
7	6536999.9920	325982.3695	939.1979
8	6536891.4920	325942.9945	1127.3016
8	6536926.4920	325989.2765	1027.3151
8	6536950.4920	326020.5885	939.5953
9	6536845.9920	325986.4005	1116.5775
9	6536876.4920	326026.5885	1028.9077
9	6536901.9920	326059.6825	940.1254
10	6536800.9920	326030.7765	1104.0032
10	6536827.4920	326065.2445	1027.3151
10	6536853.4920	326098.9635	940.7493
11	6536771.9920	326054.4325	1102.2525
11	6536799.4920	326090.3075	1021.8790
11	6536823.4920	326121.9325	940.8386
