# Case2_F138_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6537123.4920	329886.3385	691.0716
1	6537169.9920	329947.1825	832.0504
1	6537240.9920	330039.9325	978.6647
1	6537382.4920	330224.6195	1272.0410
1	6537498.9920	330376.7135	1572.4775
1	6537623.9920	330539.9005	1870.6975
2	6537197.9920	329880.8075	678.9582
2	6537276.9920	329984.1825	920.7260
2	6537384.4920	330124.3385	1156.0354
2	6537480.9920	330250.3695	1394.2606
2	6537573.4920	330371.5885	1633.4800
2	6537673.4920	330502.3695	1870.7984
3	6537282.4920	329867.4945	672.4330
3	6537318.4920	329914.6195	840.8960
3	6537388.9920	330006.5885	1012.5195
3	6537479.4920	330124.9005	1239.9053
3	6537606.9920	330291.7445	1574.4048
3	6537729.9920	330452.6195	1869.8565
4	6537393.9920	329848.8075	684.8594
4	6537438.9920	329907.4945	926.5846
4	6537518.9920	330012.0265	1162.8435
4	6537604.4920	330124.3385	1397.8393
4	6537695.4920	330242.9635	1631.6744
4	6537790.9920	330367.3695	1864.3662
5	6537510.9920	329817.0575	702.1675
5	6537521.4920	329830.6505	837.2609
5	6537547.4920	329864.6825	969.5508
5	6537595.9920	329927.8695	1144.0702
5	6537640.9920	329986.7765	1286.1378
5	6537749.4920	330128.4945	1571.9545
5	6537857.4920	330269.7765	1857.8014
6	6537601.9920	329771.2135	709.6818
6	6537631.4920	329809.9635	903.2192
6	6537682.9920	329876.7765	1094.1615
6	6537736.4920	329946.8695	1284.6964
6	6537807.4920	330039.4325	1471.6297
6	6537867.9920	330118.8075	1660.5161
6	6537915.9920	330181.4005	1851.6075
7	6537701.4920	329716.1505	711.5910
7	6537719.4920	329739.4945	824.8617
7	6537779.4920	329817.7445	1022.7550
7	6537855.4920	329917.4325	1310.3795
7	6537943.9920	330032.9945	1550.4349
7	6537998.4920	330104.2445	1849.6297
8	6537788.9920	329686.5885	705.2670
8	6537836.4920	329748.2445	937.9375
8	6537895.4920	329825.9005	1169.0955
8	6537964.4920	329915.9005	1398.4550
8	6538038.4920	330012.7445	1626.7351
8	6538096.4920	330087.9635	1857.9117
9	6537870.4920	329669.4005	695.4793
9	6537888.9920	329694.0885	844.4375
9	6537917.4920	329731.2135	981.0750
9	6537985.9920	329820.5885	1262.5639
9	6538052.4920	329907.0885	1477.0548
9	6538196.4920	330095.6195	1869.8565
