# Case1_F025_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6537133.9920	330105.4005	1851.6477
1	6536919.9920	329825.9635	1402.5112
1	6536761.4920	329618.6505	1132.2515
1	6536704.9920	329544.7445	979.2807
1	6536667.9920	329496.4945	832.8544
2	6537005.9920	330185.2765	1881.5478
2	6536878.4920	330018.5265	1636.9191
2	6536765.9920	329871.5885	1401.6816
2	6536642.4920	329709.7765	1132.2515
2	6536596.9920	329650.3385	982.9392
2	6536552.4920	329592.2135	832.6152
3	6536746.9920	330114.1825	1743.3198
3	6536591.9920	329911.6505	1398.5903
3	6536505.9920	329798.8385	1126.3598
3	6536467.9920	329749.0885	982.9392
3	6536425.9920	329694.4945	795.6462
4	6536675.4920	330185.1505	1714.1976
4	6536572.4920	330050.6825	1491.2823
4	6536491.4920	329944.7445	1268.0475
4	6536407.4920	329834.6825	1021.4318
4	6536345.4920	329753.6825	788.2667
5	6536571.4920	330234.3695	1677.0964
5	6536474.4920	330107.7445	1458.9012
5	6536401.4920	330012.4005	1234.9620
5	6536345.9920	329939.4325	1006.2083
5	6536311.9920	329894.9325	773.2964
6	6536477.4920	330317.2135	1648.9063
6	6536404.4920	330221.6825	1448.9025
6	6536342.4920	330140.9325	1221.1448
6	6536275.4920	330053.0885	1010.4432
6	6536230.9920	329994.9945	788.5870
7	6536377.9920	330392.5885	1629.5212
7	6536292.9920	330281.3385	1430.3831
7	6536204.9920	330166.6505	1125.5310
7	6536161.4920	330109.9635	1016.1225
7	6536109.4920	330041.8695	814.0516
8	6536289.9920	330421.5575	1633.3889
8	6536206.4920	330312.5885	1423.9153
8	6536142.4920	330228.9635	1210.0501
8	6536078.9920	330146.0575	996.2632
8	6535994.9920	330036.0265	786.9780
9	6536206.4920	330435.7445	1639.5611
9	6536131.4920	330337.9325	1440.6832
9	6536062.4920	330247.5885	1216.8654
9	6536015.9920	330186.6505	1001.0358
9	6535939.9920	330087.3385	789.8849
10	6536122.4920	330449.2135	1642.3311
10	6536040.4920	330342.1825	1433.6046
10	6535982.4920	330266.3075	1220.0235
10	6535950.4920	330224.9325	1002.7869
10	6535882.9920	330136.7765	790.8432
11	6536049.9920	330457.2765	1636.3018
11	6535941.9920	330316.5575	1356.5226
11	6535908.9920	330273.3695	1159.0155
11	6535894.9920	330255.1505	993.4630
11	6535836.4920	330178.8695	789.5045
12	6535956.9920	330479.8075	1580.4508
12	6535889.4920	330392.1195	1383.1089
12	6535849.4920	330339.4005	1181.2507
12	6535827.4920	330310.9945	977.3778
12	6535773.4920	330240.2445	777.4194
13	6535890.9920	330496.7445	1516.5917
13	6535847.4920	330439.6505	1356.1090
13	6535813.9920	330395.9005	1168.9758
13	6535780.9920	330352.8695	949.5641
13	6535731.4920	330288.3695	761.6753
14	6535820.9920	330528.3695	1455.1823
14	6535778.4920	330472.8385	1278.2699
14	6535752.4920	330439.2135	1099.3309
14	6535724.9920	330402.9325	920.6062
14	6535683.9920	330349.6825	743.4576
15	6535763.4920	330576.8695	1396.4457
15	6535713.4920	330511.1505	1191.7541
15	6535685.9920	330475.3385	973.0377
15	6535659.9920	330441.6505	853.1462
15	6535638.4920	330413.3385	728.1951
16	6535739.4920	330689.4005	1372.3442
16	6535664.9920	330591.8075	1161.7416
16	6535614.9920	330526.3385	946.5548
16	6535592.9920	330497.9635	838.2598
16	6535584.4920	330486.7445	732.3358
17	6535734.4920	330805.9005	1385.8277
17	6535671.9920	330724.4635	1258.3457
17	6535577.4920	330601.3385	1001.8341
17	6535551.9920	330567.9005	863.9426
17	6535541.4920	330554.1195	741.1250
18	6535802.4920	330977.4005	1561.9000
18	6535671.4920	330806.0575	1291.1414
18	6535547.4920	330644.1195	1019.0440
18	6535524.4920	330614.2765	877.2081
18	6535515.9920	330602.6825	745.2255
19	6535823.4920	331148.7445	1685.2041
19	6535701.9920	330990.2135	1448.3801
19	6535541.9920	330780.9945	1170.3346
19	6535471.4920	330688.7445	950.1777
19	6535457.4920	330670.3695	842.3651
19	6535452.9920	330664.2765	733.6742
20	6535668.4920	331008.0575	1418.0628
20	6535512.4920	330803.7765	1170.3346
20	6535441.9920	330711.5265	950.1777
20	6535449.9920	330722.0575	863.2839
20	6535442.4920	330712.7445	738.6570
21	6535658.4920	331015.6505	1418.0628
21	6535502.4920	330811.3695	1170.3346
21	6535431.9920	330719.1505	950.1777
21	6535439.9920	330729.6505	863.2839
21	6535439.9920	330729.4945	809.1016
21	6535432.9920	330720.6825	740.4480
