# Case1_F152_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6531587.4920	330651.7445	558.4571
1	6531469.9920	330498.0575	691.8378
1	6531343.4920	330332.7765	809.4086
2	6531629.4920	330623.9945	578.1198
2	6531547.9920	330517.5575	679.5909
2	6531403.4920	330328.6825	813.6453
3	6531685.4920	330594.6195	577.7357
3	6531588.4920	330468.0265	701.8749
3	6531459.9920	330300.0265	812.1823
4	6531743.9920	330588.6195	548.6212
4	6531696.9920	330527.1825	628.1467
4	6531616.4920	330421.9945	723.3877
4	6531504.9920	330276.5575	814.1022
5	6531800.9920	330601.8385	518.5892
5	6531770.4920	330561.9945	582.3077
5	6531705.4920	330476.9945	668.7218
5	6531558.4920	330284.9005	797.8749
6	6531858.4920	330573.9325	502.3982
6	6531830.4920	330537.5575	563.0870
6	6531754.9920	330438.9325	668.7218
6	6531652.9920	330305.6505	763.8131
7	6531899.9920	330525.1195	520.4725
7	6531845.9920	330454.8385	612.5409
7	6531775.9920	330363.1505	697.1597
7	6531691.9920	330253.6825	773.9328
8	6531938.9920	330473.3385	542.0616
8	6531929.9920	330461.6825	563.0870
8	6531842.9920	330348.1825	675.4639
8	6531721.9920	330190.1195	790.9346
9	6531974.4920	330437.6195	537.5417
9	6531913.9920	330358.7135	633.4624
9	6531839.9920	330261.9325	715.3837
9	6531759.4920	330156.5575	793.2328
10	6532022.4920	330397.5265	531.3935
10	6532007.4920	330377.9005	568.3204
10	6531934.4920	330282.6195	660.9676
10	6531811.4920	330121.8385	790.9346
