# Case1_F055_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6534159.9920	327597.4635	645.8763
1	6534159.9920	327597.1505	755.4275
1	6534153.9920	327589.3385	845.8417
1	6534145.9920	327579.0575	936.1794
2	6534142.9920	327616.2135	622.2839
2	6534141.4920	327614.2765	729.1229
2	6534136.4920	327607.7765	837.2308
2	6534127.4920	327595.5575	939.2850
3	6534120.4920	327628.1195	606.9432
3	6534118.4920	327625.4635	728.8330
3	6534115.9920	327621.8695	832.3823
3	6534108.4920	327611.9945	942.3251
4	6534108.9920	327654.2135	617.0724
4	6534105.4920	327649.3385	722.0826
4	6534100.9920	327643.4635	832.5518
4	6534089.4920	327628.3075	945.1189
5	6534097.9920	327680.4945	603.4015
5	6534088.4920	327668.4635	720.3757
5	6534080.4920	327657.5885	836.2527
5	6534069.9920	327644.0885	947.0809
6	6534076.4920	327714.2765	601.3559
6	6534068.4920	327703.7445	709.3727
6	6534056.4920	327688.3385	828.2471
6	6534038.9920	327665.3075	945.9254
7	6534071.9920	327729.1195	596.4703
7	6534061.4920	327715.1195	707.5756
7	6534048.9920	327699.2135	825.6679
7	6534029.9920	327674.0885	941.9874
8	6534058.4920	327752.7445	592.9261
8	6534045.4920	327735.5265	722.6291
8	6534030.9920	327716.4635	829.2980
8	6534011.4920	327691.2445	937.3587
9	6534037.9920	327787.4945	595.2743
9	6534024.4920	327769.6505	707.2839
9	6534005.9920	327745.9005	818.8723
9	6533985.4920	327718.6195	930.1639
10	6534015.4920	327819.4325	598.1729
10	6534000.9920	327800.6825	706.1324
10	6533979.4920	327772.9325	820.1833
10	6533959.4920	327746.7135	922.9584
11	6533992.4920	327851.2445	601.1441
11	6533976.9920	327831.3695	705.8763
11	6533956.9920	327805.2135	810.0800
11	6533935.9920	327777.3075	914.1173
12	6533969.4920	327882.8385	604.2378
12	6533948.9920	327856.4325	729.6404
12	6533912.9920	327808.9945	904.7493
