# Case1_F031_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6534910.9920	327591.4635	795.9853
1	6535044.9920	327766.2760	679.3440
1	6535097.4920	327834.8697	538.4713
2	6534861.4920	327629.4322	795.9853
2	6534993.4920	327802.1822	691.7494
2	6535056.4920	327884.2760	558.7069
2	6535072.9920	327905.9010	503.3919
3	6534862.4920	327733.7447	756.4799
3	6534943.9920	327840.1510	691.7494
3	6535006.9920	327922.2447	558.7069
3	6535031.4920	327954.4010	489.9532
4	6534812.9920	327771.7135	756.4799
4	6534894.4920	327878.1197	691.7494
4	6534980.4920	327990.8072	525.4503
4	6534996.4920	328011.3385	485.4268
5	6534761.4920	327807.3072	757.6200
5	6534857.9920	327933.4635	659.5441
5	6534924.4920	328020.2447	554.1504
5	6534951.4920	328055.9635	495.2566
5	6534959.9920	328066.9947	476.7033
6	6534713.4920	327847.6510	756.4799
6	6534786.4920	327942.9635	677.7256
6	6534903.4920	328095.6197	510.5880
6	6534939.9920	328143.4947	444.1111
7	6534678.9920	327905.4010	747.2383
7	6534763.4920	328015.6822	639.0403
7	6534859.4920	328141.2447	509.5245
7	6534883.4920	328172.7135	469.9733
7	6534902.9920	328198.2447	441.2247
8	6534708.9920	328047.3072	648.5624
8	6534809.9920	328179.2447	509.5245
8	6534851.4920	328233.2447	446.2539
9	6534650.4920	328073.6822	645.1485
9	6534730.4920	328177.9947	544.7412
9	6534793.4920	328260.5885	452.2982
10	6534640.4920	328081.2760	645.1485
10	6534720.4920	328185.5885	544.7412
10	6534783.4920	328268.1822	452.2982
