# Case1_F085_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
9	6532769.4920	329543.1510	522.9265
9	6532720.9920	329480.0260	613.0287
9	6532676.9920	329422.3385	690.6674
9	6532613.9920	329339.9322	835.1643
10	6532844.9920	329600.9322	397.1688
10	6532829.4920	329580.5572	446.2873
10	6532807.4920	329552.0885	493.8761
10	6532750.9920	329477.9322	597.6544
10	6532699.4920	329410.9322	690.7070
10	6532669.9920	329372.0885	753.5174
10	6532640.4920	329333.9010	834.6765
11	6532862.4920	329582.4635	405.5387
11	6532846.9920	329562.2135	452.7583
11	6532806.9920	329510.2760	539.2729
11	6532757.9920	329445.9635	624.9707
11	6532715.4920	329390.8697	699.3513
11	6532686.4920	329352.8385	765.3558
11	6532664.4920	329323.8697	828.3367
12	6532892.4920	329560.0572	416.6853
12	6532862.9920	329521.7447	485.5976
12	6532817.9920	329463.0885	587.3248
12	6532766.4920	329395.4635	665.8994
12	6532730.4920	329348.5260	738.8718
12	6532701.4920	329310.4010	827.5747
13	6532918.4920	329553.2135	414.1948
13	6532894.4920	329521.9322	466.0568
13	6532858.9920	329475.2760	553.5316
13	6532812.9920	329415.2135	635.8917
13	6532778.9920	329370.9635	690.2590
13	6532750.9920	329334.2135	756.0442
13	6532727.4920	329303.5572	830.8971
14	6532948.4920	329530.5260	419.6875
14	6532927.9920	329504.0260	466.8280
14	6532893.9920	329459.0572	556.3539
14	6532843.9920	329394.2135	650.6594
14	6532801.4920	329338.7447	750.2134
14	6532753.9920	329276.5885	868.4483
15	6532980.9920	329511.4947	423.3999
15	6532961.9920	329486.4947	467.2516
15	6532928.9920	329443.2135	558.9540
15	6532890.4920	329393.0885	649.3244
15	6532870.9920	329367.7760	696.3884
15	6532827.9920	329311.1822	796.6892
15	6532789.9920	329261.8385	890.2112
16	6533001.4920	329497.3072	431.0047
16	6532985.9920	329476.9635	467.1480
16	6532954.4920	329435.3697	561.2093
16	6532916.9920	329386.6197	653.9482
16	6532863.4920	329316.9322	778.1940
16	6532823.9920	329265.3072	874.6664
17	6533023.9920	329485.4947	428.5877
17	6533010.4920	329467.3385	467.2545
17	6532979.9920	329427.5260	563.6692
17	6532943.4920	329380.2760	658.8158
17	6532903.4920	329328.0572	746.4733
17	6532848.4920	329256.0885	877.4096
18	6533054.9920	329464.1822	437.2716
18	6533043.9920	329449.8072	467.4802
18	6533014.9920	329411.6822	565.9947
18	6532979.9920	329365.8072	663.2872
18	6532942.9920	329317.6822	756.3305
18	6532889.9920	329248.4947	878.3543
19	6533083.4920	329439.5260	440.7491
19	6533077.9920	329432.2760	467.6814
19	6533049.9920	329395.8385	568.1590
19	6533015.9920	329351.4635	667.4508
19	6532985.9920	329312.2760	743.7575
19	6532954.4920	329271.0572	813.8890
19	6532920.9920	329227.1822	885.3954
20	6533105.9920	329427.8072	445.7753
20	6533084.4920	329399.7135	536.2615
20	6533052.9920	329358.5260	637.3059
20	6533026.9920	329324.5572	705.3741
20	6532983.9920	329268.5885	798.7041
20	6532941.4920	329213.1822	893.7774
21	6533165.4920	329402.8385	423.9151
21	6533153.4920	329386.8385	462.0455
21	6533140.9920	329370.8697	525.6756
21	6533107.4920	329327.1822	633.5143
21	6533080.4920	329292.0572	701.9114
21	6533054.4920	329257.8072	758.5129
21	6532981.4920	329162.6197	908.9565
22	6533226.4920	329379.4635	403.3928
22	6533217.9920	329368.5260	449.8139
22	6533196.4920	329340.6510	533.5457
22	6533159.9920	329293.0885	628.5551
22	6533127.4920	329250.3072	696.2452
22	6533060.4920	329162.6510	826.5079
23	6533294.9920	329366.6822	417.1973
23	6533285.9920	329354.7760	447.2538
23	6533248.9920	329306.3385	540.6719
23	6533205.4920	329249.6510	628.9209
23	6533166.9920	329199.3385	693.3740
23	6533109.9920	329124.3697	785.4818
24	6533351.4920	329358.0572	405.4258
24	6533328.9920	329328.8697	457.6352
24	6533282.4920	329267.9010	558.8989
24	6533223.9920	329191.4635	656.0115
24	6533157.4920	329104.7135	749.9145
25	6533395.4920	329333.1197	409.8758
25	6533382.4920	329316.0572	439.4692
25	6533347.9920	329271.0885	516.2390
25	6533298.9920	329207.2447	600.9554
25	6533245.9920	329138.1510	673.6352
25	6533190.4920	329065.4947	745.0773
26	6533446.4920	329297.3385	412.3053
26	6533425.4920	329269.3385	464.2768
26	6533389.9920	329223.1822	541.2205
26	6533343.9920	329163.3072	614.5464
26	6533291.4920	329094.4322	684.8244
26	6533236.4920	329022.8697	754.1085
27	6533496.4920	329259.8385	411.0617
27	6533474.9920	329231.4635	469.9733
27	6533450.4920	329199.4947	528.1325
27	6533411.4920	329148.1822	595.0666
27	6533350.4920	329068.9635	676.4942
27	6533287.4920	328986.7760	756.8092
28	6533547.4920	329223.5572	427.3227
28	6533519.4920	329187.0260	486.5364
28	6533482.9920	329138.7760	558.2071
28	6533435.9920	329077.4322	625.9857
28	6533383.4920	329008.8385	691.1764
28	6533329.9920	328939.0572	755.8400
29	6533604.9920	329195.7135	417.9134
29	6533549.9920	329123.9322	522.5089
29	6533509.4920	329070.9322	587.5168
29	6533444.9920	328986.8385	668.1029
29	6533378.4920	328899.5885	747.4458
30	6533648.9920	329150.5885	422.1137
30	6533611.4920	329101.2447	501.5904
30	6533556.4920	329029.4947	593.6646
30	6533488.9920	328941.3385	680.2217
30	6533419.4920	328850.4010	765.7398
31	6533698.9920	329112.8072	416.6180
31	6533650.4920	329049.3697	522.2255
31	6533609.9920	328996.5572	587.6570
31	6533544.9920	328911.4947	675.8876
31	6533477.9920	328824.1510	763.2799
32	6533736.9920	329080.0572	417.5417
32	6533697.4920	329028.9322	499.8866
32	6533639.4920	328952.5885	594.5424
32	6533569.4920	328861.4635	684.2696
32	6533498.4920	328768.7447	773.3872
33	6533774.4920	329046.7760	417.9807
33	6533722.4920	328979.1822	520.3235
33	6533684.4920	328929.5572	578.3454
33	6533607.4920	328828.7760	675.5006
33	6533528.4920	328725.6510	771.7259
34	6533786.4920	329021.2760	413.5090
34	6533752.4920	328977.1822	489.9654
34	6533699.4920	328907.8072	580.6740
34	6533635.9920	328824.7135	666.9629
34	6533565.9920	328733.6822	750.2315
35	6533818.9920	328981.8697	413.3599
35	6533791.4920	328945.8072	490.3402
35	6533744.4920	328884.1822	583.7190
35	6533679.9920	328800.0885	670.3250
35	6533605.4920	328702.6197	751.4171
36	6533826.4920	328970.9947	413.3233
36	6533803.4920	328940.8072	496.3996
36	6533761.4920	328886.4010	585.3100
36	6533695.4920	328799.9322	674.2903
36	6533612.4920	328691.2447	756.8487
