# Case1_F039_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6534022.9920	327335.9325	639.9699
1	6533973.9920	327271.9635	863.5412
1	6533918.4920	327199.4325	1079.7058
2	6534096.9920	327226.7135	640.9483
2	6534061.4920	327180.3385	864.2422
2	6534008.9920	327111.8075	1061.4177
3	6534134.4920	327173.1195	654.0788
3	6534095.4920	327122.1825	851.4403
3	6534055.9920	327070.3695	1054.3159
4	6534189.4920	327141.9635	668.2402
4	6534120.9920	327052.7135	1048.0979
5	6534230.4920	327092.9635	704.7705
5	6534202.9920	327057.2135	861.8038
5	6534175.9920	327021.7765	1018.8371
6	6534273.9920	327047.1825	799.1703
6	6534220.4920	326977.1505	1026.1523
