# Case1_F101_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6533376.4920	329411.4010	418.4135
1	6533374.9920	329409.1197	477.6240
1	6533374.9920	329409.2135	584.1000
1	6533371.4920	329404.4635	656.0511
2	6533333.9920	329458.8072	404.6335
2	6533325.4920	329447.2135	477.6240
2	6533325.4920	329447.3072	584.1000
2	6533321.4920	329442.2447	656.0511
3	6533274.4920	329483.8697	379.7372
3	6533275.4920	329484.9635	477.6240
3	6533275.4920	329485.0885	584.1000
3	6533271.9920	329480.3072	656.0511
4	6533220.9920	329516.5885	376.4394
4	6533225.9920	329523.0572	477.6240
4	6533225.9920	329523.0572	584.1000
4	6533222.4920	329518.2760	656.0511
5	6533173.4920	329557.5572	408.8915
5	6533176.4920	329561.2135	473.7042
5	6533176.4920	329561.1197	584.1000
5	6533171.9920	329554.9635	638.7263
5	6533169.4920	329552.1822	704.0361
6	6533124.4920	329596.3385	397.1293
6	6533126.9920	329599.3072	473.7042
6	6533126.9920	329599.2135	584.1000
6	6533125.4920	329597.2135	620.0847
6	6533128.4920	329601.0885	734.7507
7	6533085.4920	329626.9947	391.2252
7	6533086.4920	329628.5885	424.4089
7	6533087.4920	329629.8697	527.0809
7	6533088.9920	329631.7760	629.7287
7	6533089.4920	329632.7760	732.3793
8	6533035.4920	329664.8697	385.6841
8	6533036.9920	329666.9635	412.1496
8	6533038.4920	329668.5572	504.6233
8	6533042.9920	329674.4010	593.7834
8	6533042.9920	329674.9010	672.2969
8	6533041.9920	329673.0260	723.8937
9	6532990.4920	329708.9010	392.2036
9	6532992.9920	329712.4010	431.7515
9	6532996.4920	329716.8697	526.5749
9	6533000.9920	329722.4010	621.3893
9	6533005.9920	329729.1510	716.0543
10	6532942.9920	329749.4635	363.7839
10	6532953.4920	329763.1822	495.9272
10	6532957.9920	329768.9322	581.3476
10	6532959.9920	329771.7135	629.6707
10	6532971.4920	329786.8072	706.4745
11	6532895.4920	329790.3385	359.7912
11	6532907.4920	329806.2135	482.7110
11	6532914.4920	329815.1510	583.9110
11	6532925.9920	329830.0260	690.0516
12	6532832.9920	329852.3385	358.1758
12	6532840.9920	329862.9635	449.8017
12	6532853.9920	329880.1197	577.9430
12	6532871.9920	329903.5572	685.1230
13	6532805.9920	329899.2760	350.2873
13	6532808.4920	329902.8697	455.3066
13	6532817.4920	329914.5885	576.6139
13	6532838.9920	329942.7760	696.9129
14	6532762.9920	329925.4010	355.5573
14	6532772.4920	329937.9010	470.8970
14	6532786.4920	329956.6822	607.5057
14	6532810.4920	329987.4322	743.3461
15	6532700.9920	329947.4947	356.5357
15	6532735.9920	329993.2447	576.3246
15	6532769.4920	330036.7447	786.5088
16	6532650.9920	330005.1822	352.6191
16	6532662.4920	330020.5572	459.8509
16	6532687.4920	330053.3385	644.2190
16	6532704.4920	330075.3697	776.6426
17	6532607.4920	330030.6822	361.5405
17	6532616.4920	330042.7135	418.2700
17	6532636.4920	330069.0260	582.9448
17	6532655.4920	330093.5260	744.5502
18	6532558.9920	330070.4635	373.9522
18	6532567.4920	330081.1822	432.1751
18	6532586.9920	330106.9947	582.9448
18	6532601.4920	330126.0572	776.7188
19	6532525.4920	330129.3697	387.3298
19	6532527.9920	330132.4635	425.0337
19	6532537.4920	330145.0572	582.9448
19	6532556.4920	330169.5885	679.6672
19	6532574.9920	330194.3072	765.3162
20	6532482.4920	330176.1822	398.3880
20	6532486.9920	330182.1510	440.1672
20	6532502.9920	330202.7135	587.6448
20	6532528.9920	330236.8385	711.0280
20	6532561.4920	330279.3385	833.5793
21	6532441.9920	330226.0885	412.4181
21	6532446.9920	330232.6510	464.3164
21	6532462.9920	330253.5885	596.9838
21	6532485.9920	330283.2760	716.5296
21	6532511.9920	330317.4010	833.5793
22	6532389.4920	330260.1822	426.8503
22	6532396.9920	330269.9322	482.9884
22	6532413.4920	330291.5572	596.9838
22	6532435.9920	330321.0260	716.5296
22	6532470.9920	330366.8072	843.3940
23	6532349.4920	330290.2760	431.2881
23	6532359.4920	330303.0885	485.8750
23	6532373.9920	330322.0260	596.9838
23	6532396.4920	330351.5260	716.5296
23	6532447.4920	330418.1197	888.5652
24	6532304.9920	330334.9010	439.1033
24	6532310.4920	330342.2447	487.2374
24	6532324.4920	330360.1197	596.9838
24	6532346.9920	330389.5885	716.5296
24	6532397.9920	330456.1197	888.5652
