# Case2_F001_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6541125.9920	325409.9325	556.3308
1	6541255.9920	325579.9325	740.2780
1	6541361.9920	325718.4005	899.7067
2	6541165.9920	325338.9005	553.6851
2	6541306.9920	325523.3695	740.7535
2	6541396.9920	325640.6505	893.2037
2	6541445.4920	325704.3075	972.3407
2	6541507.9920	325785.8695	1051.8357
3	6541205.4920	325267.2135	569.0294
3	6541322.9920	325420.5885	701.5445
3	6541438.4920	325571.9635	897.9400
3	6541498.4920	325650.0885	982.3043
3	6541555.4920	325724.4635	1053.4963
4	6541271.9920	325230.9945	580.7612
4	6541402.4920	325401.5265	751.5702
4	6541458.9920	325475.1825	877.4126
4	6541514.4920	325547.4945	965.5180
4	6541605.9920	325667.0265	1059.2030
5	6541331.4920	325185.4325	580.7612
5	6541453.9920	325344.9005	759.6298
5	6541509.9920	325418.5575	883.5751
5	6541561.9920	325486.0885	972.6579
5	6541648.9920	325599.9005	1060.5067
6	6541391.4920	325139.8695	580.7612
6	6541487.4920	325265.4635	712.3887
6	6541543.9920	325339.5265	826.9953
6	6541617.9920	325435.8385	964.3698
6	6541700.4920	325544.1825	1052.4474
7	6541510.4920	325049.0265	579.8117
7	6541577.4920	325136.7445	692.6410
7	6541639.4920	325217.3695	795.8553
7	6541696.9920	325292.8385	916.7200
7	6541797.9920	325424.8695	1036.1689
8	6541574.9920	325009.5265	611.4043
8	6541626.4920	325076.8075	720.9027
8	6541684.9920	325153.4945	799.3617
8	6541737.4920	325221.8075	915.9126
8	6541868.9920	325393.9635	1047.6621
9	6541614.9920	324959.4945	624.1840
9	6541678.9920	325043.1505	749.8530
9	6541738.4920	325120.9005	844.3948
9	6541802.9920	325204.6505	955.6867
9	6541918.4920	325355.9945	1047.6621
10	6541647.9920	324878.9635	630.4732
10	6541728.9920	324984.7135	757.6486
10	6541792.9920	325068.2135	844.7298
10	6541846.9920	325138.9005	923.4256
10	6541956.9920	325282.8385	1036.9401
11	6541703.9920	324849.0575	641.5116
11	6541779.4920	324947.7765	763.6720
11	6541843.4920	325031.4945	854.7288
11	6541986.9920	325219.3075	1026.7177
12	6541814.9920	324747.3695	645.2844
12	6541898.4920	324856.4635	765.2067
12	6541968.9920	324948.9005	866.0789
12	6542079.9920	325093.7135	999.3688
13	6541875.9920	324703.7765	647.4049
13	6541954.9920	324807.4635	771.8879
13	6542024.9920	324898.5885	867.9644
13	6542173.9920	325093.4945	1003.4654
14	6541914.9920	324631.5575	641.6536
14	6541998.9920	324741.4325	759.3820
14	6542079.9920	324846.8695	863.1824
14	6542233.4920	325047.9325	1003.4654
15	6541974.4920	324565.0265	653.0072
15	6542049.9920	324663.9945	755.0965
15	6542147.4920	324791.4635	876.6662
15	6542302.9920	324994.7445	1003.4654
16	6542037.9920	324524.7765	657.4929
16	6542109.4920	324618.4005	755.0965
16	6542206.9920	324745.9005	876.6662
16	6542362.4920	324949.1825	1003.4654
17	6542106.4920	324490.7765	673.9710
17	6542168.9920	324572.8385	755.0965
17	6542266.4920	324700.3385	876.6662
17	6542421.9920	324903.6195	1003.4654
