# Case2_F129_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6537876.9920	327971.4635	512.5316
1	6537898.9920	328000.1825	637.8762
1	6537923.9920	328032.6195	728.3721
1	6537949.4920	328066.3075	855.3411
1	6537977.9920	328103.2765	954.0490
2	6537827.9920	328009.9945	501.8209
2	6537853.4920	328043.4325	659.0206
2	6537868.9920	328063.4945	734.0737
2	6537887.4920	328087.7765	839.9529
2	6537924.4920	328136.4945	952.0394
3	6537780.9920	328051.7765	504.5403
3	6537793.9920	328068.4635	618.5750
3	6537810.4920	328089.9635	732.3086
3	6537832.4920	328118.8075	845.4491
3	6537867.9920	328165.4325	956.3337
4	6537734.9920	328094.0575	510.0026
4	6537741.9920	328103.1195	624.1215
4	6537752.9920	328118.0265	737.9871
4	6537777.9920	328150.3695	850.6182
4	6537810.9920	328193.5885	961.8561
5	6537687.9920	328135.6195	515.7548
5	6537689.4920	328137.7135	629.8673
5	6537696.4920	328146.4945	743.8140
5	6537723.4920	328182.1825	855.8468
5	6537753.9920	328221.9635	967.3416
6	6537636.9920	328171.9635	522.9033
6	6537636.4920	328171.3075	656.7599
6	6537639.4920	328174.8385	736.9239
6	6537671.9920	328217.5885	866.7903
6	6537698.4920	328251.9945	972.2858
7	6537574.4920	328193.1195	533.5588
7	6537579.9920	328200.1505	644.8111
7	6537592.9920	328216.9635	755.5799
7	6537619.4920	328252.0265	864.8704
7	6537644.9920	328285.2135	974.3749
8	6537511.4920	328213.5575	543.2399
8	6537526.9920	328233.5265	666.7186
8	6537546.9920	328260.1195	768.2087
8	6537568.4920	328288.0265	858.1044
8	6537594.9920	328322.7445	977.5335
9	6537469.9920	328241.1505	543.0945
9	6537488.9920	328266.4005	655.0652
9	6537510.4920	328294.3695	766.7834
9	6537541.4920	328334.5885	877.0764
9	6537568.4920	328370.3385	987.9760
10	6537422.4920	328281.9325	543.2399
10	6537446.4920	328313.3385	657.8260
10	6537462.4920	328334.4325	757.4200
10	6537493.9920	328375.8385	857.4634
10	6537532.4920	328426.2445	997.7476
11	6537377.4920	328326.2135	554.1899
11	6537401.4920	328357.5885	665.7006
11	6537421.4920	328383.9945	777.6645
11	6537453.4920	328425.5265	887.9097
11	6537482.9920	328464.0265	998.5809
12	6537333.9920	328372.2135	565.8860
12	6537353.4920	328397.8075	652.0589
12	6537373.4920	328423.8385	758.5572
12	6537395.4920	328452.6825	848.3316
12	6537433.4920	328502.2135	997.7476
13	6537294.4920	328423.3695	570.9746
13	6537321.4920	328458.5575	677.4677
13	6537346.4920	328491.5575	784.2043
13	6537373.4920	328526.8385	890.6971
13	6537399.4920	328560.5575	997.3892
14	6537255.9920	328476.1825	574.8974
14	6537280.4920	328508.1505	660.6284
14	6537297.9920	328530.9945	728.1503
14	6537327.9920	328570.3075	833.9746
14	6537367.4920	328621.8695	998.4758
15	6537216.9920	328527.9945	581.3052
15	6537246.4920	328566.2765	686.6425
15	6537274.4920	328602.9635	792.1867
15	6537302.4920	328639.2765	897.7794
15	6537328.4920	328673.3385	1003.6614
16	6537177.9920	328579.5265	588.1538
16	6537205.9920	328616.4005	693.4182
16	6537232.4920	328650.6505	799.0030
16	6537259.9920	328686.7135	904.3753
16	6537287.4920	328722.7765	1009.7467
17	6537138.4920	328630.6825	594.7613
17	6537165.4920	328665.8695	700.0946
17	6537188.9920	328697.1505	805.8857
17	6537216.4920	328733.0265	911.1230
17	6537245.9920	328771.2445	1016.0576
18	6537096.9920	328679.1195	599.0437
18	6537126.9920	328718.3695	725.4832
18	6537148.9920	328747.3695	833.3574
18	6537174.4920	328780.7765	927.3478
18	6537201.9920	328816.6505	1021.0121
19	6537049.4920	328719.9945	596.6108
19	6537072.9920	328750.7135	703.2029
19	6537094.4920	328778.8695	810.0669
19	6537121.9920	328814.8695	916.0214
19	6537152.9920	328855.2445	1021.3950
20	6537000.4920	328759.2445	593.3522
20	6537027.4920	328794.3075	725.4832
20	6537049.9920	328823.3385	833.3574
20	6537075.4920	328856.7445	927.3478
20	6537102.9920	328892.6195	1021.0121
21	6536961.4920	328790.1505	593.1147
21	6536978.9920	328812.9945	679.2042
21	6536995.4920	328834.9325	765.3874
21	6537014.4920	328859.4945	851.2915
21	6537037.9920	328890.4945	936.4233
21	6537062.9920	328922.9945	1021.3361
22	6536921.4920	328820.0265	593.3522
22	6536935.4920	328838.2765	658.6926
22	6536947.9920	328855.0885	725.4832
22	6536970.4920	328884.0885	833.3574
22	6536995.9920	328917.4945	927.3478
22	6537023.4920	328953.3695	1021.0121
23	6536869.9920	328855.4945	592.7158
23	6536887.9920	328879.5885	678.7445
23	6536906.4920	328903.4945	764.7906
23	6536924.9920	328927.5575	850.8157
23	6536948.4920	328958.5885	936.0112
23	6536974.9920	328992.6825	1020.7555
24	6536827.9920	328883.4005	592.0169
24	6536840.9920	328900.4325	654.4129
24	6536858.9920	328923.4325	725.4832
24	6536880.9920	328952.4635	833.3574
24	6536906.4920	328985.8695	927.3478
24	6536933.9920	329021.9005	1015.4949
25	6536787.9920	328913.3075	591.8919
25	6536806.9920	328937.6825	676.9419
25	6536826.4920	328963.6505	761.8097
25	6536844.4920	328987.1505	846.9536
25	6536861.9920	329009.7135	904.8048
25	6536881.9920	329036.1825	982.2711
