# Case2_F119_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6538250.9920	328069.2445	637.0219
1	6538266.9920	328090.1505	745.9582
1	6538279.4920	328106.7445	855.1936
1	6538306.4920	328142.0885	1006.7063
2	6538202.4920	328108.5575	630.3794
2	6538219.4920	328130.9945	757.7607
2	6538234.4920	328150.3695	885.3219
2	6538255.9920	328178.5265	1012.2790
3	6538163.4920	328140.2135	622.7511
3	6538177.9920	328158.9945	736.5317
3	6538189.4920	328174.0885	850.5484
3	6538213.9920	328205.8075	1008.1663
4	6538113.9920	328177.9635	612.0057
4	6538129.4920	328198.3385	746.2822
4	6538143.9920	328217.5575	880.6094
4	6538165.9920	328246.1195	1014.3312
5	6538063.4920	328214.9945	601.6742
5	6538076.9920	328232.9635	722.5724
5	6538089.4920	328248.9325	843.5767
5	6538116.9920	328284.8075	1013.6363
6	6538012.4920	328251.2135	596.5014
6	6538027.9920	328271.6505	735.2728
6	6538044.4920	328293.1505	873.9632
6	6538069.4920	328325.7765	1011.8553
7	6537961.4920	328287.6505	593.2504
7	6537975.4920	328305.4635	717.0238
7	6537989.9920	328324.5575	840.7226
7	6538020.4920	328364.6825	1011.0314
8	6537912.4920	328326.1195	594.7058
8	6537923.4920	328340.2765	722.1237
8	6537938.4920	328360.3385	827.8143
8	6537961.9920	328391.1195	1016.0771
