# Case1_F095_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6531613.4920	329472.4005	629.3656
1	6531587.4920	329438.2445	750.1748
1	6531567.4920	329412.1825	851.1687
1	6531541.9920	329378.9635	943.6226
1	6531518.9920	329349.0885	1030.1284
2	6531664.9920	329437.1195	620.2825
2	6531643.4920	329408.7765	723.6173
2	6531621.4920	329380.1195	826.9197
2	6531594.4920	329344.4635	929.3875
2	6531567.9920	329309.7765	1031.9892
3	6531716.4920	329401.3695	612.2989
3	6531694.9920	329373.3695	717.9504
3	6531671.4920	329342.4325	823.2819
3	6531643.4920	329305.7135	927.9178
3	6531616.9920	329271.1825	1032.8353
4	6531762.9920	329359.5265	616.5356
4	6531746.4920	329337.7765	712.6463
4	6531721.4920	329304.8075	819.6697
4	6531692.4920	329267.3695	926.1463
4	6531666.4920	329233.0885	1033.0188
5	6531817.4920	329327.8695	601.4513
5	6531790.9920	329292.9325	738.5653
5	6531764.9920	329258.9635	841.8458
5	6531745.9920	329234.4945	932.4200
5	6531717.4920	329197.1825	1030.1284
6	6531862.4920	329283.4325	615.5121
6	6531838.9920	329252.6195	740.6221
6	6531813.4920	329219.6195	860.0046
6	6531796.4920	329197.4635	930.2294
6	6531777.4920	329172.2445	1011.9300
7	6531899.9920	329229.9635	626.2167
7	6531883.4920	329208.5575	732.7250
7	6531865.9920	329185.0575	817.8872
7	6531846.4920	329159.6825	920.8583
7	6531828.9920	329136.7135	997.9186
8	6531942.9920	329183.4635	631.8759
8	6531931.9920	329168.5575	733.7912
8	6531910.4920	329140.9945	837.0064
8	6531889.9920	329114.2135	937.4346
8	6531872.9920	329091.3695	1023.9599
9	6531991.4920	329143.9005	638.1481
9	6531979.9920	329128.5885	733.2703
9	6531959.4920	329101.8385	850.7804
9	6531937.9920	329073.8075	951.5472
9	6531919.4920	329049.9325	1039.4011
10	6532036.9920	329100.4635	650.8345
10	6532028.9920	329089.9005	741.2728
10	6532008.4920	329062.8075	849.5996
10	6531986.4920	329034.6505	956.2100
10	6531965.9920	329007.3075	1056.9734
11	6532090.9920	329068.2765	653.9971
11	6532080.4920	329054.2445	733.6489
11	6532056.9920	329023.6505	850.8386
11	6532037.4920	328997.9005	948.9792
11	6532014.9920	328968.9005	1038.1562
12	6532139.4920	329028.4635	647.3342
12	6532125.4920	329010.3385	732.0633
12	6532101.9920	328979.6195	836.9909
12	6532081.4920	328952.6825	933.6310
12	6532059.4920	328923.9945	1021.1612
