# Case1_F114_EW, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
17	6533481.9920	330443.7765	723.1957
17	6533429.4920	330483.9945	878.7507
17	6533306.4920	330578.1505	1009.3578
17	6533095.9920	330739.2135	1089.7337
17	6532815.9920	330953.4635	1134.8747
17	6532539.4920	331165.1825	1162.1543
18	6533468.9920	330375.0575	550.9773
18	6533446.9920	330391.8385	711.3816
18	6533407.4920	330422.1195	848.6059
18	6533329.9920	330481.4005	960.2544
18	6533052.9920	330693.3695	1088.2402
18	6532842.4920	330854.4325	1120.0918
18	6532513.9920	331105.8385	1139.3248
19	6533443.4920	330331.6195	524.1396
19	6533428.4920	330343.0575	681.8648
19	6533386.9920	330374.8695	837.9379
19	6533264.9920	330468.2765	975.5554
19	6533063.4920	330622.4635	1075.0423
19	6532783.4920	330836.7135	1116.8305
19	6532472.9920	331074.4005	1131.3999
20	6533397.9920	330303.3695	469.9491
20	6533400.9920	330301.0575	639.9577
20	6533380.4920	330316.8695	785.4391
20	6533294.9920	330382.2445	917.1556
20	6533048.9920	330570.5575	1062.6064
20	6532758.9920	330792.4325	1109.0276
20	6532477.9920	331007.4325	1127.8033
21	6533371.4920	330276.5265	487.6519
21	6533373.4920	330274.9945	645.4959
21	6533336.4920	330303.2445	804.8366
21	6533225.4920	330388.2135	948.6415
21	6533043.9920	330527.1505	1054.8947
21	6532717.4920	330777.0575	1101.3161
21	6532454.4920	330978.3385	1120.9453
22	6533338.9920	330238.4325	484.1132
22	6533317.4920	330254.9945	694.9346
22	6533252.9920	330304.3695	868.6618
22	6533201.9920	330343.2765	940.1376
22	6533022.4920	330480.6825	1040.6303
22	6532723.9920	330709.2135	1083.5462
22	6532440.9920	330925.7445	1105.1566
23	6533300.9920	330188.8075	484.1132
23	6533271.4920	330211.4325	698.8909
23	6533209.9920	330258.5265	863.3278
23	6533163.9920	330293.6195	940.1376
23	6532984.4920	330431.0575	1040.6303
23	6532685.9920	330659.5575	1083.5462
23	6532402.9920	330876.0885	1105.1566
24	6533262.9920	330139.1825	484.1132
24	6533219.4920	330172.4945	682.3948
24	6533151.9920	330224.1505	850.1604
24	6533098.4920	330265.1195	937.4858
24	6532946.4920	330381.4005	1040.6303
24	6532647.9920	330609.9325	1083.5462
24	6532364.9920	330826.4635	1105.1566
25	6533207.4920	330103.0265	390.2468
25	6533171.4920	330130.4945	680.9595
25	6533110.9920	330176.8075	837.0842
25	6533034.4920	330235.3385	939.6194
25	6532905.4920	330334.0575	1017.9836
25	6532609.9920	330560.2765	1083.5462
25	6532433.9920	330694.8695	1094.9458
26	6533169.4920	330053.4005	390.2468
26	6533134.4920	330080.1195	677.4970
26	6533072.9920	330127.1825	837.0842
26	6532996.4920	330185.7135	939.6194
26	6532859.4920	330290.5575	1023.2872
26	6532628.4920	330467.4005	1053.9806
26	6532433.9920	330616.2445	1080.4982
27	6533130.9920	330019.8385	396.7753
27	6533079.4920	330059.3075	671.2333
27	6533004.9920	330116.2765	836.0177
27	6532950.4920	330158.0265	933.2491
27	6532795.4920	330276.5885	1015.9415
27	6532637.4920	330397.4635	1041.6666
27	6532389.4920	330587.3075	1091.5625
28	6533087.9920	329974.0265	407.0962
28	6533030.4920	330018.0575	669.9135
28	6532966.9920	330066.6505	836.0177
28	6532897.4920	330119.8385	932.5480
28	6532742.4920	330238.4005	1008.5345
28	6532553.9920	330382.6825	1054.6816
28	6532359.4920	330531.5575	1089.0936
29	6533009.9920	329923.5575	412.2930
29	6532945.4920	329972.9005	678.4449
29	6532896.9920	330010.0575	810.3230
29	6532834.4920	330057.9005	936.1444
29	6532698.4920	330161.9635	1009.5407
29	6532478.9920	330329.9005	1040.7522
29	6532328.9920	330444.6505	1098.8777
30	6532956.9920	329885.3385	413.2470
30	6532884.4920	329940.8075	672.2635
30	6532835.9920	329977.9635	803.9222
30	6532770.4920	330028.0885	907.3105
30	6532660.4920	330112.3075	981.4076
30	6532455.9920	330268.8075	1029.5661
30	6532295.9920	330391.1825	1082.9976
31	6532931.4920	329857.7445	411.0433
31	6532890.4920	329889.0265	555.1652
31	6532853.9920	329917.0265	697.6047
31	6532793.4920	329963.3385	836.9622
31	6532680.4920	330049.8385	963.8206
31	6532473.9920	330207.8695	1002.9570
31	6532291.9920	330347.0575	1071.3237
32	6532907.4920	329844.6505	422.6501
32	6532831.9920	329902.4005	675.7779
32	6532780.9920	329941.3075	801.5691
32	6532716.4920	329990.6825	902.2813
32	6532607.4920	330074.1505	956.2005
32	6532430.9920	330209.2765	1010.3636
32	6532265.9920	330335.4945	1070.9275
