# Case2_F155_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6534992.9920	325230.7135	874.6152
1	6534961.4920	325189.6505	973.4062
1	6534909.9920	325122.6195	1111.5108
1	6534848.9920	325042.9945	1219.5559
2	6534946.9920	325253.4325	859.2288
2	6534911.9920	325207.2135	974.9689
2	6534858.9920	325138.4005	1099.2322
2	6534800.4920	325061.5575	1219.6101
3	6534898.4920	325272.1195	859.2770
3	6534861.9920	325224.5885	968.0933
3	6534811.9920	325158.9635	1094.5919
3	6534762.9920	325094.8075	1193.9536
4	6534842.9920	325302.1825	864.4708
4	6534812.4920	325262.5885	968.0933
4	6534759.4920	325193.1825	1082.3615
4	6534700.9920	325117.0265	1182.4537
5	6534793.4920	325340.1505	864.4708
5	6534762.9920	325300.5575	968.0933
5	6534688.9920	325203.7445	1103.0193
6	6534741.9920	325376.1195	869.8252
6	6534713.4920	325338.5265	968.0933
6	6534639.4920	325241.7445	1103.0193
