# Case2_F015_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6540592.4920	325710.4005	702.8905
1	6540628.4920	325682.7765	744.3736
1	6540670.9920	325650.4005	807.8087
1	6540711.4920	325619.2135	863.4762
1	6540747.9920	325591.4325	935.6055
2	6540620.4920	325751.7765	707.1199
2	6540663.4920	325718.8385	770.4770
2	6540696.4920	325693.6825	878.4304
2	6540727.4920	325670.1825	1012.1159
2	6540787.9920	325623.8695	1130.9077
3	6540646.4920	325794.8695	715.6729
3	6540681.4920	325768.2135	822.4068
3	6540697.4920	325756.1195	931.4574
3	6540724.9920	325734.8075	1039.5748
3	6540776.4920	325695.7135	1144.5054
4	6540664.4920	325828.5575	725.5415
4	6540665.9920	325827.1825	769.7881
4	6540665.9920	325827.2445	881.4046
4	6540666.4920	325827.0885	951.0546
4	6540693.4920	325806.1195	1039.7866
4	6540708.9920	325794.2445	1068.6775
4	6540729.4920	325778.6505	1130.6257
