# Case1_F049_EW, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6534505.4920	328542.9635	505.8768
1	6534480.9920	328561.5885	624.6619
1	6534448.4920	328586.6825	742.7072
2	6534529.9920	328571.2765	512.1262
2	6534503.9920	328591.2765	621.9736
2	6534473.4920	328614.5265	731.4144
3	6534552.9920	328601.1195	506.9244
3	6534529.4920	328618.9635	613.8290
3	6534498.9920	328642.3385	720.0468
4	6534568.4920	328620.7445	501.5853
4	6534546.9920	328637.2135	612.1090
4	6534516.9920	328660.1825	708.4162
5	6534593.4920	328648.6505	503.9837
5	6534575.9920	328662.1505	600.9411
5	6534541.9920	328687.9635	696.2151
6	6534611.9920	328666.0885	505.6995
6	6534591.4920	328681.7445	611.6923
6	6534559.9920	328705.8385	685.3434
7	6534631.4920	328682.7135	498.8472
7	6534620.9920	328690.4635	559.5269
7	6534605.4920	328702.6505	619.6775
7	6534578.4920	328723.3385	678.3763
8	6534658.4920	328709.2765	494.3438
8	6534647.9920	328717.1825	549.2125
8	6534632.4920	328729.0885	607.5547
8	6534602.4920	328751.8385	673.9872
9	6534685.4920	328735.7135	501.4344
9	6534659.4920	328755.4325	588.9823
9	6534622.4920	328783.8695	675.0128
10	6534700.4920	328755.6825	505.9271
10	6534678.4920	328772.4005	579.1247
10	6534634.4920	328806.3385	676.4606
11	6534722.4920	328786.1825	514.1979
11	6534696.4920	328805.9945	596.6925
11	6534655.4920	328837.3695	674.7528
12	6534739.4920	328804.7445	512.7096
12	6534713.4920	328824.5265	585.9666
12	6534670.4920	328857.4945	670.2579
13	6534758.4920	328837.0885	512.7507
13	6534734.4920	328855.6505	588.6951
13	6534696.4920	328884.6825	662.5108
14	6534771.4920	328858.8695	515.7198
14	6534749.9920	328875.1195	587.9895
14	6534715.4920	328901.5265	654.4455
15	6534788.4920	328877.2445	526.5804
15	6534764.9920	328895.4005	590.6657
15	6534729.9920	328921.9005	652.8672
16	6534812.9920	328905.6825	537.2256
16	6534776.4920	328933.5265	613.1849
16	6534751.9920	328952.5575	652.2686
17	6534824.9920	328928.0885	538.1107
17	6534799.4920	328947.3695	594.0800
17	6534768.4920	328971.3385	648.8597
18	6534843.4920	328960.9945	538.5125
18	6534819.4920	328979.5575	595.6598
18	6534792.9920	328999.6505	644.9049
19	6534863.4920	328993.0575	542.7154
19	6534841.9920	329009.4005	592.3268
19	6534817.4920	329028.1825	641.3821
20	6534875.9920	329015.0575	548.1140
20	6534854.4920	329031.4325	595.1231
20	6534834.4920	329046.7765	637.7894
