# Case1_F086_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6533746.9920	328990.4635	431.8977
1	6533705.9920	328937.0572	538.5841
1	6533573.4920	328763.7135	728.7857
1	6533537.9920	328717.7447	779.7728
1	6533511.9920	328683.6197	817.4859
1	6533490.9920	328655.9010	859.7615
2	6533697.9920	329029.1197	434.7263
2	6533635.9920	328948.5260	573.9014
2	6533547.9920	328833.0572	703.8623
2	6533504.4920	328776.3697	769.1810
2	6533455.4920	328712.6510	831.2933
2	6533411.9920	328655.8697	909.3833
2	6533371.9920	328603.6510	988.7532
3	6533656.9920	329057.8072	438.0029
3	6533616.4920	329005.4010	538.5841
3	6533488.4920	328837.7447	739.4873
3	6533435.4920	328768.3385	809.5915
3	6533384.4920	328701.7447	885.7002
3	6533339.4920	328642.8697	986.5282
4	6533599.4920	329085.5572	443.3095
4	6533550.9920	329022.2447	554.3424
4	6533489.4920	328941.7135	661.0256
4	6533410.9920	328839.0885	764.7003
4	6533365.4920	328779.8072	825.8983
4	6533317.9920	328718.0885	922.7639
4	6533249.9920	328629.0260	1079.2486
5	6533541.9920	329113.6197	447.7413
5	6533463.9920	329011.7760	617.5641
5	6533419.9920	328954.0885	689.5244
5	6533388.9920	328913.6822	739.4873
5	6533322.4920	328826.8385	829.4645
5	6533259.4920	328744.3385	961.1994
5	6533194.4920	328659.1822	1096.5916
6	6533491.9920	329151.0885	448.8447
6	6533443.9920	329088.2447	556.2718
6	6533388.4920	329015.8072	661.2479
6	6533325.4920	328933.0885	763.4874
6	6533271.4920	328863.0260	836.3529
6	6533219.4920	328795.0260	953.0305
6	6533163.9920	328722.3697	1072.1468
7	6533442.9920	329189.5572	447.7413
7	6533364.9920	329087.7135	617.5641
7	6533320.9920	329030.0572	689.5244
7	6533268.4920	328961.7447	763.8225
7	6533218.9920	328896.7447	845.3141
7	6533170.4920	328833.8072	960.2543
7	6533121.9920	328770.3697	1089.3374
8	6533410.4920	329208.9947	440.0603
8	6533339.4920	329116.1510	609.6119
8	6533270.4920	329025.7447	715.1613
8	6533231.9920	328975.4947	776.2554
8	6533192.4920	328924.2760	834.7679
8	6533161.4920	328883.5885	902.3422
8	6533092.4920	328793.4322	1087.6916
9	6533360.9920	329246.9635	437.5764
9	6533289.9920	329154.3385	593.8018
9	6533240.9920	329090.3072	683.5624
9	6533190.9920	329024.9947	762.7528
9	6533143.4920	328962.5572	843.8205
9	6533106.9920	328914.9947	925.5681
9	6533055.4920	328847.8072	1065.6543
10	6533306.4920	329278.6822	441.4593
10	6533241.9920	329194.3072	585.9470
10	6533186.9920	329122.7447	686.5708
10	6533138.9920	329059.6822	775.6062
10	6533090.4920	328996.4635	850.6175
10	6533049.9920	328943.5572	937.1201
10	6533000.9920	328879.7135	1052.9137
11	6533279.4920	329305.1510	425.5153
11	6533218.9920	329225.9322	567.3815
11	6533171.9920	329164.5885	669.5692
11	6533122.9920	329100.2447	747.0037
11	6533065.9920	329026.3072	847.9963
11	6533030.4920	328979.8385	916.2106
11	6532970.4920	328901.0260	1054.0719
12	6533258.4920	329318.8385	419.6631
12	6533216.4920	329264.0572	523.5269
12	6533170.9920	329204.4010	626.3819
12	6533118.4920	329135.9010	723.7871
12	6533081.9920	329087.8385	786.4754
12	6533032.9920	329024.2135	874.6664
12	6532986.9920	328963.7447	977.5669
12	6532953.9920	328920.8697	1060.2596
13	6533225.4920	329337.3697	417.0937
13	6533166.9920	329260.8385	564.2972
13	6533123.4920	329204.0572	654.7557
13	6533084.4920	329153.0260	731.9739
13	6533051.9920	329110.6197	790.8950
13	6533007.9920	329053.2447	861.8951
13	6532972.9920	329007.1822	937.0285
13	6532927.9920	328948.8385	1044.6231
14	6533161.4920	329356.3697	423.3999
14	6533107.4920	329285.9947	552.5532
14	6533063.4920	329228.6197	653.5487
14	6533027.9920	329182.2447	726.4967
14	6533003.9920	329150.5885	772.3784
14	6532961.4920	329095.4010	854.6409
14	6532924.4920	329046.7447	934.3159
14	6532874.4920	328981.7447	1074.9507
15	6533083.4920	329357.2135	434.3911
15	6533053.4920	329318.2135	531.0617
15	6533007.4920	329257.7447	640.9147
15	6532977.4920	329218.9322	708.0166
15	6532953.9920	329188.1822	755.8885
15	6532912.9920	329134.4635	841.1080
15	6532879.4920	329090.7760	937.3943
15	6532838.9920	329037.5885	1062.7284
16	6533013.9920	329369.4010	454.1329
16	6532995.4920	329345.2760	527.7452
16	6532965.9920	329306.4635	601.1811
16	6532938.4920	329270.9322	665.3231
16	6532906.9920	329229.5260	740.3011
16	6532860.9920	329169.3697	838.8523
16	6532828.9920	329127.7760	952.0554
16	6532791.9920	329079.1197	1074.7680
17	6532961.4920	329403.6822	467.1905
17	6532942.4920	329378.5885	525.1393
17	6532891.9920	329312.7760	674.8604
17	6532853.9920	329263.0260	743.0809
17	6532806.9920	329201.5885	861.9561
17	6532775.4920	329160.5885	961.1384
17	6532746.4920	329122.6822	1060.8082
18	6532910.9920	329440.5885	452.3437
18	6532892.4920	329416.3697	525.1393
18	6532846.9920	329356.9010	655.1489
18	6532809.4920	329307.9635	732.5013
18	6532779.9920	329269.1510	803.7699
18	6532758.4920	329241.4635	856.6831
18	6532720.9920	329192.0260	965.9845
18	6532699.9920	329164.6197	1044.3489
19	6532859.4920	329475.9635	441.2765
19	6532831.9920	329440.0572	524.7889
19	6532788.9920	329383.7447	646.3707
19	6532729.4920	329305.8385	788.7278
19	6532686.9920	329250.7447	922.0932
19	6532655.4920	329209.3385	1026.2743
