# Case1_F022_EW, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6536714.9920	330220.4325	1126.8584
1	6536735.9920	330204.4325	991.4355
1	6536735.9920	330204.4325	875.0626
1	6536743.9920	330198.3385	751.6519
2	6536703.4920	330166.2765	1112.5633
2	6536710.4920	330160.9325	979.1520
2	6536711.4920	330160.1505	861.4076
2	6536709.4920	330161.6825	779.4314
2	6536705.4920	330164.7445	697.4766
3	6536670.9920	330128.1195	1084.4911
3	6536685.9920	330116.6505	967.0210
3	6536676.9920	330123.5265	873.4472
3	6536673.9920	330125.8385	779.3065
3	6536669.4920	330129.4005	721.0225
4	6536636.9920	330075.4325	963.4243
4	6536637.9920	330074.6825	878.9641
4	6536635.9920	330076.2135	779.3065
4	6536631.4920	330079.7765	721.0225
5	6536593.4920	330030.2445	929.8048
5	6536597.9920	330026.6505	779.3065
5	6536595.4920	330028.6825	741.2856
