# Case1_F099_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6533254.4920	329354.3697	487.6000
1	6533310.4920	329427.8385	395.5228
1	6533321.9920	329442.7447	377.3324
2	6533159.9920	329354.5885	551.2729
2	6533204.9920	329413.2447	478.0782
2	6533243.4920	329463.4010	407.0505
2	6533257.4920	329481.8385	377.0428
3	6533111.4920	329394.1510	532.9879
3	6533179.9920	329483.6822	444.8061
3	6533190.4920	329497.3072	393.1913
3	6533192.9920	329500.4635	377.8170
4	6533049.4920	329436.2447	516.0259
4	6533093.9920	329494.4322	471.3208
4	6533124.4920	329534.4322	394.5018
4	6533130.9920	329542.8697	379.6642
5	6532945.9920	329404.0572	529.1901
5	6533028.9920	329512.5572	471.8846
5	6533083.9920	329583.9322	372.5776
6	6532873.9920	329412.7447	532.8813
6	6532982.9920	329554.9010	446.7111
6	6533025.9920	329611.0885	377.1282
7	6532792.9920	329409.7135	553.9917
7	6532844.4920	329477.0260	508.9149
7	6532941.4920	329603.6822	417.3434
7	6532975.4920	329648.2447	368.8772
8	6532719.9920	329417.1197	548.9810
8	6532833.4920	329565.3385	477.5293
8	6532888.4920	329637.0885	410.6807
8	6532910.9920	329666.6822	379.4934
8	6532917.9920	329675.8072	363.7932
9	6532663.9920	329446.7447	546.9661
9	6532771.9920	329587.8072	483.3146
9	6532814.9920	329644.0885	432.4159
9	6532856.4920	329698.4010	380.3224
9	6532866.4920	329711.0260	358.3190
10	6532647.4920	329486.7135	551.4435
10	6532732.9920	329598.4947	500.5266
10	6532801.9920	329688.6197	420.3518
10	6532827.4920	329722.2760	376.2352
10	6532833.4920	329729.8385	359.7483
11	6532611.4920	329542.4635	571.3805
11	6532675.9920	329626.8385	511.9477
11	6532745.9920	329718.4635	427.3105
11	6532784.9920	329769.4947	356.3134
