# Case1_F036_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
16	6534316.4920	327883.8075	590.2063
16	6534260.9920	327811.5885	696.9283
16	6534187.4920	327715.3695	796.3354
16	6534136.4920	327648.9005	904.7667
17	6534338.9920	327954.5575	468.7783
17	6534311.4920	327918.4635	562.3119
17	6534268.4920	327862.2765	661.8790
17	6534189.4920	327758.9945	766.0690
17	6534130.4920	327682.1195	898.6237
18	6534313.9920	328024.4945	492.4147
18	6534274.9920	327973.4945	583.5309
18	6534212.9920	327892.8075	693.4819
18	6534135.4920	327791.4005	797.0946
18	6534075.4920	327712.7135	907.5806
19	6534286.4920	328091.5575	497.3177
19	6534266.4920	328065.4325	571.2651
19	6534206.4920	327986.8695	659.5796
19	6534076.4920	327817.0575	831.6895
19	6534013.9920	327735.3695	920.4474
20	6534253.4920	328130.7765	520.4405
20	6534208.4920	328072.1505	627.7709
20	6534149.4920	327994.5885	713.5381
20	6534058.4920	327876.0575	814.3387
20	6533980.4920	327774.1825	916.2775
21	6534225.4920	328176.3695	503.0715
21	6534181.9920	328119.7765	593.4290
21	6534138.9920	328063.5575	664.8450
21	6534019.4920	327907.2765	825.6541
21	6533951.9920	327819.0265	910.2363
22	6534193.9920	328238.1195	476.1396
22	6534123.9920	328146.6195	629.1864
22	6534029.4920	328022.8075	773.1702
22	6533920.9920	327881.2445	911.0203
23	6534158.9920	328294.9005	466.9124
23	6534073.4920	328183.4005	655.1825
23	6533974.9920	328054.8075	806.3606
23	6533888.4920	327941.5575	915.9973
24	6534106.9920	328330.1825	472.8310
24	6534059.9920	328268.6825	592.5042
24	6533999.4920	328189.7135	708.2995
24	6533928.4920	328096.4325	819.9998
24	6533845.9920	327988.7765	926.7717
25	6534055.9920	328366.0265	478.3399
25	6534034.9920	328338.5885	546.2943
25	6533996.9920	328288.7445	626.9781
25	6533906.4920	328170.7765	791.1876
25	6533800.4920	328032.3385	937.6991
26	6534022.9920	328425.9945	466.6902
26	6533947.4920	328327.2445	630.6595
26	6533856.4920	328208.5265	789.8081
26	6533750.9920	328070.6195	942.9826
27	6533989.4920	328485.0265	451.7534
27	6533900.9920	328369.3075	626.8086
27	6533777.4920	328208.0885	830.6227
27	6533697.9920	328104.1195	943.5513
28	6533928.9920	328508.3385	457.2688
28	6533884.9920	328450.8695	558.5281
28	6533833.9920	328384.4325	657.5603
28	6533774.4920	328306.6825	753.6160
28	6533711.9920	328225.0575	848.4438
28	6533636.9920	328127.0885	936.9070
29	6533865.4920	328528.5575	463.1874
29	6533838.9920	328493.8385	533.3107
29	6533810.9920	328457.1825	610.0720
29	6533734.4920	328357.4005	736.2439
29	6533643.9920	328239.0575	866.5892
29	6533580.4920	328156.0575	926.9092
30	6533818.4920	328569.7135	450.5043
30	6533759.9920	328493.2765	612.7399
30	6533668.9920	328374.2135	765.0994
30	6533553.9920	328224.5885	906.3126
31	6533772.9920	328613.4005	436.3479
31	6533719.4920	328543.4005	593.2348
31	6533613.4920	328404.7765	780.0410
31	6533527.9920	328293.0265	894.3565
32	6533714.4920	328639.9005	440.1606
32	6533679.4920	328593.6505	566.0920
32	6533621.9920	328518.5885	686.4752
32	6533550.4920	328425.3075	802.1007
32	6533469.9920	328319.9635	913.7589
33	6533654.4920	328664.0265	446.8595
33	6533638.4920	328642.7445	516.3010
33	6533608.9920	328604.2765	610.9300
33	6533535.4920	328508.3075	750.0547
33	6533407.9920	328341.8075	935.6875
34	6533597.9920	328693.3075	449.7563
34	6533560.9920	328644.7135	578.5687
34	6533510.4920	328578.4325	704.3587
34	6533440.4920	328487.5575	824.0759
34	6533360.4920	328382.7135	939.7197
35	6533543.9920	328724.9945	451.7211
35	6533524.4920	328699.7135	512.7724
35	6533503.9920	328672.8695	573.5657
35	6533440.9920	328590.8695	740.7004
35	6533313.9920	328424.6195	936.1142
36	6533491.4920	328759.5885	453.9099
36	6533452.4920	328708.3075	577.2633
36	6533407.9920	328650.4945	699.7447
36	6533341.4920	328563.7445	815.0428
36	6533258.9920	328455.4325	923.8551
37	6533440.4920	328795.8385	454.5158
37	6533423.9920	328774.1825	514.3631
37	6533404.4920	328748.6825	573.5657
37	6533331.4920	328653.2765	745.6351
37	6533200.9920	328482.4945	913.7113
38	6533383.9920	328845.0265	446.6620
38	6533325.4920	328768.9325	614.4045
38	6533245.4920	328664.0265	775.9040
38	6533125.9920	328508.0575	921.5127
39	6533336.9920	328886.8385	438.7924
39	6533288.9920	328824.1195	571.3014
39	6533201.9920	328710.1195	755.4832
39	6533061.4920	328526.8075	933.8282
40	6533285.4920	328921.9945	440.0344
40	6533215.9920	328831.4325	615.2485
40	6533126.9920	328715.1505	784.3692
40	6533006.4920	328557.4945	940.6975
41	6533234.9920	328958.7445	441.4746
41	6533181.4920	328888.8385	573.4777
41	6533101.9920	328785.1825	738.5485
41	6532951.9920	328589.2135	944.4045
42	6533190.4920	329003.8695	436.7636
42	6533114.9920	328904.8075	613.7199
42	6533020.4920	328781.7135	784.4899
42	6532894.9920	328617.7445	942.2675
43	6533148.4920	329051.6195	433.4523
43	6533085.4920	328969.4325	574.3982
43	6533000.4920	328858.3075	738.1005
43	6532837.4920	328645.0885	938.1259
44	6533124.4920	329081.7135	437.4025
44	6533039.4920	328971.1195	612.2099
44	6532934.9920	328834.2765	779.6549
44	6532802.4920	328661.1195	934.2067
45	6533110.4920	329104.6195	443.1900
45	6533020.9920	328987.5885	614.3987
45	6532909.9920	328842.4325	777.1198
45	6532776.9920	328669.2445	929.6012
46	6533096.4920	329127.8075	449.8243
46	6533001.9920	329003.9635	616.9755
46	6532883.9920	328850.0265	774.5235
46	6532751.9920	328677.1825	924.5263
47	6533071.4920	329156.8385	455.1083
47	6533002.9920	329067.3385	576.7244
47	6532847.9920	328864.5575	774.4114
47	6532716.9920	328693.5885	919.5635
48	6533022.9920	329196.1505	456.3382
48	6532934.9920	329080.9005	600.5284
48	6532806.9920	328913.6505	760.5429
48	6532660.9920	328723.1195	910.0537
49	6532968.9920	329228.3695	457.5333
49	6532881.4920	329113.9005	601.1395
49	6532757.4920	328951.6505	760.5429
49	6532611.4920	328761.1195	910.0537
