# Case2_F004_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6540536.9920	324887.2135	586.2290
1	6540561.4920	324919.4635	647.9984
1	6540604.4920	324975.7765	714.0203
1	6540697.9920	325097.7135	795.4252
1	6540788.4920	325215.8695	864.6820
1	6540962.9920	325443.8385	946.2113
2	6540589.4920	324832.3695	563.4893
2	6540619.9920	324872.3385	632.4285
2	6540690.4920	324964.2765	731.6506
2	6540777.9920	325078.5575	804.7457
2	6540904.4920	325244.0575	887.9283
2	6541041.4920	325423.4325	951.6423
3	6540641.9920	324777.5885	557.1071
3	6540675.4920	324821.7135	629.5905
3	6540718.4920	324877.9005	698.1917
3	6540822.9920	325014.3695	790.9630
3	6540971.9920	325208.9325	885.4767
3	6541153.9920	325446.7765	958.7938
4	6540678.9920	324702.8075	559.7500
4	6540723.9920	324761.2135	633.7614
4	6540776.4920	324829.8075	703.8765
4	6540888.4920	324976.4325	797.0321
4	6541024.4920	325154.0265	880.5996
4	6541220.4920	325409.9945	959.4003
5	6540737.9920	324656.3385	578.7501
5	6540831.4920	324778.7445	706.6624
5	6540949.4920	324933.0265	797.9222
5	6541086.4920	325111.9005	885.7392
5	6541274.4920	325357.2135	959.0556
6	6540783.9920	324593.3075	580.0952
6	6540848.4920	324677.4325	671.1571
6	6540969.4920	324835.6195	778.2034
6	6541134.9920	325051.7445	885.4984
6	6541352.4920	325336.2445	964.4552
7	6540825.4920	324523.7135	578.8720
7	6540882.4920	324598.6825	666.7402
7	6541039.4920	324803.7135	792.1684
7	6541185.4920	324994.4325	892.1491
7	6541382.4920	325251.9945	960.3647
8	6540858.9920	324444.4945	567.4085
8	6540935.4920	324544.2135	672.1520
8	6541074.9920	324726.8075	785.9682
8	6541235.4920	324936.3385	889.6952
8	6541429.4920	325189.6825	965.9429
9	6540907.4920	324384.1505	574.2701
9	6540981.4920	324480.8385	674.8507
9	6541103.4920	324640.1505	774.2596
9	6541232.4920	324809.0575	863.9508
9	6541463.9920	325111.4635	962.9891
10	6540966.4920	324317.4945	570.4610
10	6541020.9920	324388.3695	659.2760
10	6541105.9920	324499.7135	738.0700
10	6541178.4920	324594.4005	798.3160
10	6541294.9920	324746.8075	873.5517
10	6541504.4920	325020.2135	963.5331
11	6541012.4920	324254.1505	564.2840
11	6541084.9920	324349.0885	684.2629
11	6541196.9920	324495.4945	785.4153
11	6541315.9920	324650.9635	868.4024
11	6541506.4920	324899.9635	952.1595
12	6541054.4920	324185.4945	560.2646
12	6541087.9920	324229.6505	628.3518
12	6541130.4920	324285.2135	692.4837
12	6541204.4920	324381.4945	769.6684
12	6541256.4920	324449.5885	808.1894
12	6541367.9920	324595.0575	873.7745
12	6541573.4920	324864.1505	969.8599
13	6541086.4920	324124.9005	567.4149
13	6541138.4920	324192.8695	666.4242
13	6541224.9920	324305.4005	767.4409
13	6541284.4920	324383.3695	817.5882
13	6541415.9920	324555.3385	894.3315
13	6541621.9920	324824.2445	971.5585
14	6541113.9920	324036.9945	595.8049
14	6541147.9920	324081.4945	649.4904
14	6541185.9920	324131.4945	701.1269
14	6541251.4920	324217.1505	760.7027
14	6541313.9920	324298.3075	812.3636
14	6541435.4920	324457.1505	890.5642
14	6541681.4920	324778.6505	971.5585
15	6541153.4920	323965.2765	610.4719
15	6541218.4920	324050.2445	698.5203
15	6541291.4920	324145.6195	772.1821
15	6541357.9920	324233.0265	824.7001
15	6541478.4920	324390.4635	899.6256
15	6541740.9920	324733.0885	971.5585
16	6541191.4920	323912.5575	624.5869
16	6541266.4920	324010.4945	725.2245
16	6541331.9920	324096.0885	780.2312
16	6541417.9920	324208.5575	842.7007
16	6541522.4920	324344.6825	904.5631
16	6541644.4920	324504.0575	944.2085
16	6541707.4920	324586.8385	959.8289
16	6541771.9920	324670.6505	973.4267
17	6541240.9920	323853.4635	640.4826
17	6541325.9920	323964.4005	730.3034
17	6541388.9920	324047.2765	791.4320
17	6541465.4920	324146.7135	846.2931
17	6541581.9920	324299.0885	912.0014
17	6541810.4920	324597.7445	980.7202
18	6541288.9920	323813.4945	659.9027
18	6541362.9920	323910.0265	731.2687
18	6541452.9920	324027.6825	809.5930
18	6541529.9920	324128.2135	864.6820
18	6541614.4920	324238.5885	910.8868
18	6541869.9920	324572.6505	977.6625
19	6541344.4920	323783.0265	674.4093
19	6541489.9920	323973.6505	816.3934
19	6541656.9920	324191.2765	912.4315
19	6541916.9920	324531.0265	970.8374
20	6541399.4920	323752.0265	687.6401
20	6541539.9920	323935.6825	816.3934
20	6541709.9920	324158.1195	913.5592
20	6541972.4920	324501.1825	963.2466
