# Case1_F061_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6532793.9920	329411.1197	458.9398
1	6532758.9920	329365.1510	587.8368
1	6532694.4920	329280.8697	719.7149
1	6532607.4920	329167.2135	840.5591
2	6532839.4920	329367.3697	442.4713
2	6532804.4920	329321.8072	588.5806
2	6532734.9920	329230.9947	738.4449
2	6532672.9920	329150.0885	830.3483
3	6532897.9920	329341.1197	449.1555
3	6532857.9920	329288.9010	590.2053
3	6532807.9920	329223.6822	721.1412
3	6532758.9920	329159.7447	803.8613
4	6532959.4920	329318.7135	448.3265
4	6532932.4920	329283.5885	539.2914
4	6532888.9920	329226.5885	646.7883
4	6532799.9920	329110.2447	853.7572
5	6533036.4920	329316.2760	430.5201
5	6532999.4920	329268.0260	550.3219
5	6532953.4920	329208.0885	656.5693
5	6532847.9920	329070.0885	827.4833
6	6533114.9920	329316.5260	423.6713
6	6533060.9920	329245.8385	559.7097
6	6533010.9920	329180.2135	652.0828
6	6532907.4920	329045.2135	805.9949
7	6533150.9920	329301.6822	418.4468
7	6533124.4920	329267.0260	488.7766
7	6533076.4920	329204.4010	590.0740
7	6533016.9920	329126.5572	687.3084
7	6532949.4920	329038.4322	781.2328
8	6533192.4920	329273.8697	422.0160
8	6533168.9920	329242.9010	477.6850
8	6533124.4920	329184.8385	575.1450
8	6533068.9920	329112.2760	669.5141
8	6533000.4920	329022.8385	759.4610
9	6533236.4920	329228.2447	436.3753
9	6533186.4920	329163.0260	547.5879
9	6533122.9920	329079.9635	669.8862
9	6533055.9920	328992.4947	751.3989
10	6533256.9920	329193.1510	439.0697
10	6533241.4920	329173.2135	483.8754
10	6533199.9920	329118.9947	583.3562
10	6533145.4920	329047.7447	680.4504
10	6533069.9920	328948.9635	767.7180
11	6533285.4920	329168.6822	439.4569
11	6533264.4920	329141.4010	499.3866
11	6533225.4920	329090.5572	591.7504
11	6533161.4920	329006.7760	691.7402
11	6533079.9920	328900.4635	783.4030
12	6533298.4920	329144.9635	437.4147
12	6533277.9920	329117.9635	510.2255
12	6533245.4920	329075.4635	590.0529
12	6533179.4920	328989.2135	685.7174
12	6533102.4920	328888.6510	776.0297
13	6533344.4920	329122.3072	428.6211
13	6533318.9920	329089.1510	513.2672
13	6533235.9920	328980.7760	659.1265
13	6533125.9920	328837.2135	783.1500
14	6533378.9920	329105.9010	421.9398
14	6533351.9920	329070.8385	497.7194
14	6533306.4920	329011.1822	589.5224
14	6533236.9920	328920.5572	690.0120
14	6533142.9920	328797.7447	789.1088
15	6533436.9920	329079.1197	421.1290
15	6533396.9920	329026.7135	514.0721
15	6533290.4920	328887.4322	667.7434
15	6533199.4920	328768.7135	767.3947
16	6533483.4920	329037.0885	416.5023
16	6533435.4920	328974.1510	516.8945
16	6533362.9920	328879.5572	620.5603
16	6533265.4920	328752.1822	730.9103
17	6533531.4920	328997.0260	406.0569
17	6533480.4920	328930.3072	495.7382
17	6533404.9920	328831.5260	609.1484
17	6533295.4920	328688.4010	753.8832
18	6533586.4920	328965.5885	396.6628
18	6533525.4920	328886.1822	504.1509
18	6533438.9920	328773.2135	627.3877
18	6533346.9920	328652.9947	747.8967
19	6533637.4920	328929.4947	397.5924
19	6533582.4920	328857.7447	501.3222
19	6533503.9920	328755.4010	609.1484
19	6533404.9920	328625.9322	733.5985
20	6533680.4920	328882.9010	399.6742
20	6533622.9920	328807.8385	499.4417
20	6533548.4920	328710.6510	615.5097
20	6533462.9920	328598.9947	726.7283
21	6533714.4920	328824.9635	404.7918
21	6533660.9920	328754.6822	505.9368
21	6533600.4920	328675.6510	611.7333
21	6533521.4920	328572.6197	717.5661
22	6533740.9920	328756.8072	413.2042
22	6533709.4920	328715.2135	492.0440
22	6533672.4920	328666.8697	600.2330
22	6533567.9920	328530.3697	713.6980
23	6533782.9920	328708.6197	431.3279
23	6533758.4920	328676.4322	491.0230
23	6533726.9920	328635.3385	585.0082
23	6533627.9920	328506.0885	700.7806
24	6533821.9920	328656.7447	431.4803
24	6533799.4920	328627.3385	486.4114
24	6533758.4920	328573.8385	575.5016
24	6533691.9920	328486.7760	679.8896
