# Case1_F092_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6531948.9920	328821.1825	675.7386
1	6531946.4920	328817.8695	754.8017
1	6531942.9920	328813.3075	833.8661
1	6531930.9920	328797.1505	912.2385
1	6531908.9920	328768.5885	989.3424
2	6531935.9920	328845.1195	670.9590
2	6531934.9920	328843.9005	752.0378
2	6531931.4920	328839.1195	833.0687
2	6531915.4920	328818.3385	913.1295
2	6531890.4920	328785.4005	991.6391
3	6531921.4920	328867.1825	667.6757
3	6531921.4920	328867.4635	750.3794
3	6531916.9920	328861.3385	832.9672
3	6531897.9920	328836.3385	914.1509
3	6531869.9920	328800.2135	993.8129
4	6531900.9920	328881.4635	670.0760
4	6531899.9920	328879.9325	772.1625
4	6531892.4920	328870.1505	835.0731
4	6531871.4920	328843.0885	915.8501
4	6531844.4920	328807.9945	995.5741
5	6531872.4920	328906.2445	671.4101
5	6531866.4920	328898.0265	765.3137
5	6531853.9920	328881.8695	849.8367
5	6531832.4920	328853.4635	919.1475
5	6531808.9920	328823.0885	990.6406
6	6531850.4920	328938.8075	665.1678
6	6531839.9920	328925.0575	759.1783
6	6531815.9920	328893.7445	851.5326
6	6531785.4920	328853.7445	942.6455
7	6531823.9920	328965.6505	659.2790
7	6531818.9920	328959.7135	707.6606
7	6531806.9920	328944.0885	778.5393
7	6531763.4920	328886.9005	895.7257
8	6531802.9920	328979.5885	648.1843
8	6531794.4920	328968.3075	727.8543
8	6531777.9920	328947.0265	806.5971
8	6531751.9920	328912.8695	883.7549
9	6531775.4920	328984.7135	647.2967
9	6531770.9920	328979.0885	709.1112
9	6531760.9920	328966.1195	791.9721
9	6531737.4920	328935.4635	877.9540
10	6531740.9920	329001.1825	649.0728
10	6531735.4920	328994.1505	726.0950
10	6531724.9920	328980.6195	802.7731
10	6531705.4920	328955.1825	878.3188
11	6531706.9920	329018.9005	651.3374
11	6531701.4920	329011.7135	728.1597
11	6531689.9920	328996.8385	804.5443
11	6531671.9920	328972.7765	880.0641
12	6531673.4920	329036.7445	653.7201
12	6531667.9920	329029.2445	730.3960
12	6531654.9920	329012.7135	806.5334
12	6531637.4920	328989.9005	882.0633
13	6531630.4920	329062.8695	656.1222
13	6531625.4920	329056.1195	725.5540
13	6531613.9920	329040.9005	792.0566
13	6531593.4920	329014.3385	884.3782
