# Case2_F106_EW, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6537059.9920	325895.3695	1185.6874
1	6536982.4920	325954.5885	1096.3969
1	6536883.9920	326029.9005	973.0944
1	6536822.9920	326076.8695	894.1825
1	6536781.9920	326107.9005	822.8472
2	6537239.9920	325914.9325	1379.3400
2	6537156.4920	325978.7765	1200.6817
2	6537066.9920	326047.2445	1077.6529
2	6536989.4920	326106.6195	951.0607
2	6536915.9920	326163.0265	807.8154
3	6537611.4920	325803.7445	1590.0971
3	6537468.9920	325912.9635	1503.3527
3	6537312.4920	326032.5575	1280.0984
3	6537151.4920	326155.6825	1055.5732
3	6537086.4920	326205.7135	952.7770
3	6537041.4920	326240.2135	828.4516
4	6537813.4920	325822.4005	1776.2827
4	6537571.9920	326007.3075	1538.0296
4	6537463.4920	326090.3075	1371.2689
4	6537311.4920	326206.4005	1181.0855
4	6537238.9920	326262.1505	1080.1529
4	6537173.9920	326311.6195	963.1217
4	6537124.4920	326349.8075	830.8799
5	6538288.9920	325647.3385	1936.4350
5	6538149.9920	325753.7135	1845.5898
5	6537727.9920	326076.5575	1545.3533
5	6537582.9920	326187.5265	1380.7640
5	6537402.9920	326325.5265	1181.0855
5	6537332.4920	326379.4325	1081.3224
5	6537268.4920	326428.2445	955.3172
5	6537227.4920	326459.6505	819.8861
6	6538830.4920	325358.6825	2139.8081
6	6538493.4920	325616.8695	1962.7893
6	6538244.9920	325807.0575	1803.5517
6	6538070.9920	325940.0885	1690.7127
6	6537857.4920	326103.6825	1568.5437
6	6537681.9920	326237.8075	1391.7944
6	6537463.4920	326404.9325	1181.0855
6	6537396.4920	326456.4005	1072.8267
6	6537329.9920	326507.3695	956.8047
6	6537279.4920	326546.0575	827.1763
7	6539190.4920	325288.0265	2337.8276
7	6538665.9920	325689.5575	1897.0152
7	6538357.9920	325925.2765	1717.6431
7	6538034.4920	326172.8385	1529.3476
7	6537841.4920	326320.4005	1405.7607
7	6537652.9920	326464.7135	1236.2843
7	6537534.4920	326555.4005	1092.7476
7	6537444.4920	326624.0885	962.3313
7	6537381.9920	326672.0265	816.9899
8	6539266.4920	325387.2765	2337.8276
8	6539000.4920	325590.9005	2054.9421
8	6538681.4920	325835.0265	1793.5945
8	6538296.9920	326129.2135	1567.1810
8	6537921.4920	326416.5265	1364.9162
8	6537749.4920	326548.4005	1215.1424
8	6537617.4920	326649.3075	1094.0609
8	6537509.9920	326731.6825	941.3616
8	6537425.4920	326796.0575	769.7443
9	6539326.9920	325466.6825	2337.8276
9	6539127.4920	325619.5265	2082.1928
9	6538860.4920	325823.9945	1850.8440
9	6538539.9920	326068.9945	1646.5947
9	6538183.4920	326341.9945	1438.6560
9	6537931.9920	326534.3075	1304.0917
9	6537624.4920	326769.6825	1026.5120
9	6537537.4920	326836.3385	895.2340
9	6537474.4920	326884.5265	753.7166
10	6539380.4920	325536.1825	2337.8276
10	6539186.4920	325684.5265	2080.0202
10	6538915.9920	325891.7445	1851.3874
10	6538591.9920	326139.5575	1648.8249
10	6538271.4920	326384.7445	1444.8441
10	6537936.4920	326641.1825	1250.1515
10	6537705.4920	326817.8695	1034.4511
10	6537618.9920	326884.1195	893.5195
10	6537538.4920	326945.8695	726.7302
11	6539433.4920	325605.6825	2337.8276
11	6539252.9920	325743.9945	2111.2720
11	6539016.9920	325924.4325	1905.5313
11	6538738.9920	326137.3385	1720.0583
11	6538464.9920	326346.7445	1532.3548
11	6538192.9920	326555.2445	1344.1325
11	6537930.4920	326755.9945	1150.9127
11	6537747.4920	326895.9325	938.4447
11	6537668.9920	326956.2765	819.5432
11	6537589.9920	327016.4635	677.2449
12	6539478.9920	325665.2445	2337.8276
12	6539162.4920	325907.4005	2003.4567
12	6538761.4920	326214.4635	1722.2032
12	6538488.4920	326423.2135	1517.4909
12	6538287.9920	326576.6825	1359.3292
12	6537972.4920	326818.4635	1090.6015
12	6537806.4920	326945.2135	892.4210
12	6537725.4920	327007.2765	773.4275
12	6537652.4920	327063.2445	648.0740
13	6539524.4920	325724.7765	2337.8276
13	6539270.9920	325918.9005	2086.9919
13	6538982.4920	326139.8385	1851.4554
13	6538670.4920	326378.4945	1626.7527
13	6538384.9920	326597.1825	1389.4414
13	6538115.4920	326803.3695	1145.0221
13	6537888.4920	326976.9945	896.8147
13	6537792.9920	327050.1825	745.1892
13	6537726.9920	327100.7135	611.0254
14	6539577.9920	325794.2765	2337.8276
14	6539094.4920	326164.4325	1905.5307
14	6538770.4920	326412.0575	1668.3797
14	6538447.4920	326659.2445	1385.0724
14	6538200.4920	326848.3385	1146.6104
14	6538029.4920	326979.3075	944.5547
14	6537931.4920	327054.3695	808.1766
14	6537864.4920	327105.4635	685.9491
14	6537804.4920	327151.4945	580.3588
15	6539638.4920	325873.6825	2337.8276
15	6539233.9920	326183.4945	1977.6069
15	6538772.4920	326536.7445	1616.8769
15	6538510.9920	326736.7765	1371.7245
15	6538266.9920	326923.2765	1119.7325
15	6538051.4920	327088.2135	838.9398
15	6537966.9920	327153.0885	710.5456
15	6537922.9920	327186.8695	621.6032
15	6537893.9920	327208.7445	556.1647
16	6539681.4920	325919.8075	2341.3858
16	6539320.9920	326195.3385	2051.4851
16	6538969.9920	326464.1825	1757.7530
16	6538638.9920	326717.3695	1455.2808
16	6538339.9920	326946.4005	1140.3769
16	6538150.4920	327091.4945	901.5699
