# Case2_F143_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6536300.9920	328255.9010	457.1354
1	6536279.4920	328228.0885	566.2936
1	6536250.4920	328190.3697	674.3698
1	6536222.4920	328153.6510	782.5740
1	6536188.4920	328109.3697	889.6626
2	6536319.4920	328239.4947	456.9494
2	6536306.9920	328222.7447	533.4147
2	6536282.9920	328191.5572	626.1655
2	6536230.4920	328122.7760	826.3858
2	6536207.9920	328093.4947	892.7410
3	6536363.4920	328194.1822	456.0930
3	6536336.4920	328158.9322	609.4562
3	6536297.4920	328107.4322	761.1282
3	6536253.9920	328050.5572	912.0655
4	6536408.9920	328150.3385	454.9833
4	6536381.9920	328115.6197	626.1655
4	6536329.4920	328046.8072	826.3858
4	6536301.9920	328010.7760	926.7263
5	6536460.4920	328114.7447	454.2823
5	6536434.9920	328081.9947	609.3101
5	6536400.4920	328036.3385	763.0727
5	6536358.9920	327982.7447	915.8755
6	6536511.9920	328079.4635	452.0755
6	6536481.4920	328039.6510	626.1655
6	6536441.9920	327988.3385	814.4379
6	6536416.4920	327954.5885	906.1219
7	6536553.9920	328031.7447	462.6581
7	6536545.4920	328020.7447	535.3319
7	6536532.4920	328003.1822	614.6104
7	6536516.9920	327983.5260	692.9749
7	6536500.9920	327962.4635	771.1925
7	6536463.9920	327914.0260	926.9397
8	6536602.9920	327993.0885	471.0312
8	6536593.9920	327981.2760	533.7255
8	6536579.9920	327962.9010	618.2436
8	6536550.4920	327923.9010	773.0701
8	6536513.4920	327876.0572	926.9397
9	6536645.4920	327945.3697	465.6362
9	6536623.9920	327917.6822	618.7526
9	6536599.4920	327885.2135	774.8138
9	6536563.4920	327838.0572	926.9397
10	6536661.4920	327925.2135	473.9968
10	6536643.9920	327902.6822	616.4300
10	6536619.4920	327870.1197	772.4912
10	6536582.9920	327822.7760	927.0921
11	6536690.4920	327901.4322	482.7904
11	6536680.9920	327889.0260	559.0239
11	6536668.9920	327873.3697	636.1751
11	6536640.4920	327836.4322	814.4379
11	6536612.9920	327800.0885	926.9397
12	6536707.9920	327883.0885	490.6879
12	6536694.4920	327865.3072	588.7482
12	6536680.9920	327848.1510	700.6740
12	6536660.4920	327821.2447	813.5235
12	6536633.9920	327786.4010	925.5681
13	6536739.9920	327863.1822	491.1814
13	6536735.4920	327857.2135	540.4707
13	6536725.4920	327844.2135	632.6607
13	6536697.9920	327808.2760	777.4014
13	6536664.4920	327764.9010	924.3792
14	6536772.9920	327844.8385	503.7392
14	6536765.9920	327835.5260	591.1530
14	6536745.4920	327809.1197	703.0333
14	6536719.4920	327774.7760	814.1938
14	6536693.4920	327741.0260	925.3853
15	6536803.9920	327823.3697	512.6273
15	6536792.4920	327808.7760	639.0341
15	6536744.9920	327746.7135	830.0131
15	6536721.9920	327716.5572	926.9397
16	6536820.9920	327804.9010	521.8841
16	6536814.9920	327796.6510	590.7265
16	6536805.4920	327784.5572	659.2974
16	6536773.9920	327743.5572	795.5004
16	6536741.4920	327701.0572	927.2141
