# Case1_F093_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6531673.9920	329016.4325	656.1173
1	6531648.4920	328983.4325	748.9623
1	6531626.4920	328954.3695	842.3182
1	6531589.9920	328906.9325	932.7272
1	6531545.4920	328848.7445	1020.7890
2	6531653.9920	329031.6195	656.1173
2	6531628.4920	328998.6195	748.9828
2	6531606.9920	328970.0265	842.4355
2	6531569.9920	328922.1825	932.7120
2	6531525.4920	328863.9325	1020.7890
3	6531613.9920	329061.9945	656.1173
3	6531586.4920	329026.0265	757.1094
3	6531559.9920	328990.8695	864.0139
3	6531520.9920	328940.3385	951.9562
3	6531485.9920	328894.3075	1020.7890
4	6531593.9920	329076.6825	655.7696
4	6531567.9920	329042.9635	748.8493
4	6531543.9920	329011.4635	842.2289
4	6531509.9920	328966.6825	933.4847
4	6531465.4920	328909.1195	1022.0494
5	6531563.9920	329099.0885	655.5065
5	6531537.4920	329064.7765	748.7703
5	6531511.4920	329030.5575	842.0393
5	6531479.4920	328988.6195	934.0732
5	6531435.4920	328931.5885	1023.0019
6	6531533.9920	329121.6195	655.3270
6	6531507.4920	329086.7445	748.6426
6	6531478.9920	329049.9635	841.6766
6	6531448.9920	329010.6195	934.3250
6	6531405.9920	328954.2135	1023.5347
7	6531510.9920	329132.5575	660.4748
7	6531484.4920	329098.1195	760.6012
7	6531456.4920	329061.5265	855.6898
7	6531421.9920	329016.3075	951.9562
7	6531396.9920	328983.7445	1004.8388
8	6531482.4920	329178.0575	662.9949
8	6531451.9920	329138.1825	766.0376
8	6531416.9920	329092.2765	862.2025
8	6531393.9920	329061.9325	932.3319
8	6531370.9920	329032.3385	992.5456
9	6531457.9920	329207.3075	675.2680
9	6531434.4920	329176.4945	759.9681
9	6531405.4920	329139.1195	846.1733
9	6531372.4920	329096.0265	932.6114
9	6531346.9920	329062.2765	1005.2923
10	6531428.4920	329230.4005	687.2875
10	6531412.4920	329209.9325	757.4056
10	6531390.9920	329181.8385	831.0647
10	6531361.9920	329143.8385	908.6041
10	6531341.4920	329117.0265	964.0092
10	6531323.9920	329093.7765	1014.7591
11	6531401.4920	329215.8697	683.6525
11	6531398.4920	329211.9635	753.6635
11	6531385.4920	329195.1510	826.4165
11	6531360.9920	329162.9322	907.8066
11	6531320.9920	329110.6822	1002.7026
11	6531296.4920	329078.5260	1046.8787
