# Case2_F040_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6539602.4920	325783.6195	644.9107
1	6539597.4920	325740.9005	704.3203
1	6539588.4920	325661.5265	796.0266
1	6539572.4920	325527.3695	934.9943
2	6539554.9920	325801.1825	653.0678
2	6539546.9920	325731.4005	730.8849
2	6539536.9920	325646.6195	817.0219
2	6539525.9920	325553.0265	900.8984
3	6539523.9920	325813.4635	652.9508
3	6539515.9920	325744.8695	736.0327
3	6539506.9920	325668.4945	796.0111
3	6539495.9920	325574.9635	866.0500
4	6539506.9920	325816.3695	650.0491
4	6539501.9920	325772.9635	712.3220
4	6539490.4920	325673.0885	796.0266
4	6539478.9920	325576.0265	844.1711
5	6539479.4920	325858.8385	645.5575
5	6539475.4920	325822.0885	714.3806
5	6539457.9920	325676.8385	796.0266
5	6539444.9920	325565.7445	851.8673
6	6539451.4920	325893.4945	645.2177
6	6539443.4920	325828.5575	716.2444
6	6539425.9920	325680.6195	796.0266
6	6539412.9920	325569.5265	851.8673
