# Case1_F153_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6530766.4920	331265.3385	765.9806
1	6530727.9920	331214.9945	810.6887
1	6530607.4920	331057.1825	944.4962
1	6530476.9920	330886.9325	1018.6237
2	6530872.4920	331239.2765	720.0014
2	6530807.4920	331154.3385	810.6887
2	6530686.4920	330996.2765	944.4962
2	6530560.4920	330831.6505	1034.9915
3	6530937.9920	331139.5575	731.1144
3	6530877.9920	331061.2135	810.5363
3	6530767.9920	330917.4005	941.8444
3	6530649.9920	330763.2765	1034.9915
4	6531015.4920	331055.8075	727.7738
4	6530960.4920	330983.7445	810.3839
4	6530857.4920	330849.0885	941.8444
4	6530739.4920	330694.9635	1034.9915
5	6531138.9920	331011.7135	647.9313
5	6531042.9920	330886.0265	815.9313
5	6530908.4920	330710.3075	954.3413
5	6530778.4920	330540.6195	1053.3707
6	6531212.4920	330922.2765	635.3735
6	6531086.4920	330757.7445	813.9806
6	6530926.9920	330549.2135	970.6481
6	6530774.9920	330350.9635	1080.6811
7	6531275.9920	330799.5575	646.7179
7	6531127.9920	330606.1825	842.4490
7	6530977.4920	330409.9005	977.7804
7	6530797.4920	330174.4325	1101.1637
8	6531379.9920	330729.9635	634.7609
8	6531199.4920	330494.2445	837.3283
8	6531019.4920	330259.0575	990.9173
8	6530882.9920	330080.8075	1088.9717
9	6531426.9920	330626.8075	609.1972
9	6531313.4920	330478.7135	756.9951
9	6531191.9920	330319.9005	871.0697
9	6531046.4920	330129.7765	978.7863
10	6531466.4920	330534.7765	589.4675
10	6531350.4920	330383.0575	752.1426
10	6531189.4920	330172.8695	901.7936
