# Case1_F030_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6535204.9920	327996.0260	491.6844
1	6535189.9920	327976.4947	546.6950
1	6535148.4920	327922.3697	675.2964
1	6535078.4920	327830.6510	785.6860
1	6534997.9920	327725.4322	854.5495
1	6534884.4920	327577.5260	898.0446
2	6535153.4920	328031.9322	492.9828
2	6535127.4920	327997.8697	579.7596
2	6535090.9920	327950.2447	696.7512
2	6535041.4920	327885.6197	772.0736
2	6534924.4920	327732.2447	864.1204
2	6534821.4920	327598.1197	913.1016
3	6535087.4920	328089.3697	498.9722
3	6535065.9920	328061.4635	557.6860
3	6535025.4920	328008.4635	642.8747
3	6534962.9920	327926.9635	746.4397
3	6534862.4920	327795.5260	848.5756
3	6534760.9920	327662.9010	877.5923
4	6535026.4920	328112.2447	501.3008
4	6535019.9920	328104.2135	528.6841
4	6534974.9920	328045.4322	630.8107
4	6534923.4920	327977.9322	730.1727
4	6534842.4920	327872.0260	818.6441
4	6534718.9920	327710.6197	859.0605
5	6534974.4920	328147.6510	501.7550
5	6534968.9920	328140.4947	518.8786
5	6534959.4920	328127.4947	546.1431
5	6534923.9920	328081.5260	625.4859
5	6534868.4920	328008.9635	735.4517
5	6534784.4920	327899.2760	813.6452
5	6534676.4920	327758.1197	840.9249
6	6534932.4920	328195.0572	503.2912
6	6534912.9920	328170.1510	553.2878
6	6534888.4920	328137.9635	609.8405
6	6534841.4920	328076.2447	713.8171
6	6534754.9920	327963.1510	799.1095
6	6534627.4920	327797.0885	840.1325
7	6534889.9920	328242.7760	503.5898
7	6534835.4920	328171.6822	629.9603
7	6534780.9920	328099.9010	735.3817
7	6534691.4920	327983.3697	804.7757
7	6534577.4920	327834.0885	840.9249
8	6534842.9920	328283.8072	507.3787
8	6534824.4920	328259.8072	549.3498
8	6534794.9920	328221.3697	619.3441
8	6534734.4920	328142.1510	718.2031
8	6534646.9920	328027.9947	803.2210
8	6534521.4920	327863.8072	847.3867
9	6534792.9920	328321.6822	508.3083
9	6534770.9920	328292.9010	561.5478
9	6534758.4920	328276.4322	597.4898
9	6534742.4920	328255.3697	632.4109
9	6534688.9920	328185.6822	705.9988
9	6534592.4920	328059.3385	804.7757
9	6534470.4920	327900.0885	847.4171
10	6534745.9920	328362.7447	507.8633
10	6534737.4920	328351.5260	529.9247
10	6534718.9920	328327.7135	580.1376
10	6534675.9920	328271.3072	660.2972
10	6534616.4920	328193.8072	733.9673
10	6534539.9920	328093.8385	795.6287
10	6534436.9920	327959.0260	824.8315
11	6534699.9920	328405.4947	504.7117
11	6534689.4920	328392.1822	534.8777
11	6534675.4920	328373.6197	573.4594
11	6534657.4920	328350.0885	610.9040
11	6534589.9920	328261.6510	705.9988
11	6534501.4920	328146.0885	779.3918
11	6534390.4920	328001.0572	809.1646
12	6534657.4920	328452.9947	493.8790
12	6534650.9920	328444.2447	508.4910
12	6534638.9920	328428.7760	545.1067
12	6534601.4920	328379.4322	620.6395
12	6534546.4920	328308.0572	689.4024
12	6534482.9920	328224.8697	753.1697
12	6534399.9920	328116.2760	799.3532
12	6534301.9920	327988.1197	821.3566
13	6534611.9920	328496.5260	492.6750
13	6534606.4920	328488.9947	508.5032
13	6534594.4920	328473.3072	538.5597
13	6534557.9920	328426.0572	610.9040
13	6534494.9920	328343.2760	687.6864
13	6534410.4920	328232.9635	769.4399
13	6534260.4920	328037.0260	826.1727
14	6534572.4920	328547.2135	484.4272
14	6534557.4920	328527.9635	509.4879
14	6534544.9920	328511.2760	538.5597
14	6534508.4920	328464.0260	610.9040
14	6534447.4920	328383.9322	699.3239
14	6534371.4920	328285.1510	773.4666
14	6534294.4920	328184.0885	811.4813
14	6534214.9920	328080.6510	827.1478
15	6534530.4920	328575.0260	476.9474
15	6534500.9920	328536.2135	547.9749
15	6534465.9920	328490.3385	617.1801
15	6534404.4920	328410.0260	714.6583
15	6534320.4920	328300.7447	789.6452
15	6534194.9920	328136.6510	829.7997
16	6534509.9920	328609.9010	471.5676
16	6534469.4920	328556.9010	560.1122
16	6534423.9920	328497.6510	647.2149
16	6534367.4920	328423.7760	729.9501
16	6534286.4920	328317.5572	797.8626
16	6534177.9920	328176.1197	834.8899
17	6534500.4920	328638.7135	466.4470
17	6534455.9920	328580.1197	560.1092
17	6534405.4920	328514.4322	656.2035
17	6534355.9920	328449.4010	728.1275
17	6534273.4920	328341.5885	801.1758
17	6534170.4920	328207.1822	840.0715
18	6534467.4920	328656.8385	483.6012
18	6534442.9920	328625.0572	548.1428
18	6534413.4920	328586.4322	611.0505
18	6534328.9920	328475.8697	735.0585
18	6534239.4920	328358.9322	809.9573
18	6534150.4920	328242.5885	841.3517
19	6534441.4920	328705.4635	453.1667
19	6534401.9920	328653.7447	552.9708
19	6534351.9920	328588.6197	649.7176
19	6534290.9920	328508.9322	742.4651
19	6534208.4920	328400.7135	815.2606
19	6534111.4920	328274.2447	846.8685
20	6534416.4920	328734.3072	450.9325
20	6534377.4920	328683.1822	545.1769
20	6534345.4920	328641.4947	612.7147
20	6534263.9920	328535.2760	736.5858
20	6534196.9920	328447.7135	804.3185
20	6534104.9920	328327.3072	843.6681
21	6534398.4920	328772.3697	449.7987
21	6534340.4920	328696.5572	588.5167
21	6534235.9920	328560.2447	734.9397
21	6534092.9920	328373.6197	855.7991
22	6534386.9920	328798.5885	450.0791
22	6534324.4920	328717.0885	593.7501
22	6534218.4920	328578.5260	750.2223
22	6534080.4920	328398.1510	865.6137
23	6534374.9920	328824.2135	450.7620
23	6534319.9920	328752.1510	579.5250
23	6534236.9920	328643.8385	716.7279
23	6534141.4920	328518.7447	836.8711
