# Case2_F141_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6537459.9920	329503.2135	699.1055
1	6537482.4920	329532.5265	814.4582
1	6537521.4920	329583.5575	932.5303
1	6537549.4920	329620.2445	1027.3178
1	6537620.4920	329712.8385	1179.1110
2	6537513.9920	329471.0885	676.1302
2	6537533.4920	329496.7445	777.4475
2	6537561.9920	329533.6505	877.4190
2	6537591.4920	329572.6195	977.1925
2	6537631.9920	329625.4325	1074.2590
2	6537687.4920	329697.7135	1166.6718
3	6537584.4920	329439.8075	667.4029
3	6537598.9920	329458.6825	746.8668
3	6537617.9920	329483.6505	825.5734
3	6537646.4920	329520.5575	926.5081
3	6537684.9920	329571.4635	1038.6378
3	6537760.4920	329670.0575	1152.4111
4	6537676.4920	329436.9325	708.3909
4	6537686.9920	329450.0885	785.7710
4	6537703.4920	329472.0885	855.7870
4	6537728.4920	329504.3075	955.0228
4	6537771.9920	329561.3075	1063.3047
4	6537821.4920	329626.0885	1130.6446
5	6537731.4920	329405.7445	724.4308
5	6537751.4920	329431.6195	827.9121
5	6537778.4920	329466.8385	930.4141
5	6537817.9920	329518.7135	1030.1360
5	6537879.4920	329599.3695	1122.3129
6	6537791.9920	329361.1825	735.6703
6	6537819.4920	329397.5885	852.8393
6	6537843.4920	329428.8385	932.2621
6	6537880.4920	329477.0265	1017.0186
6	6537946.9920	329563.7445	1115.1611
7	6537841.4920	329323.2135	735.6703
7	6537869.4920	329359.5885	852.8393
7	6537892.9920	329390.8385	932.2621
7	6537929.9920	329439.0575	1017.0186
7	6537990.4920	329518.0265	1103.3961
