# Case1_F057_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6532955.9920	328327.0885	715.0667
1	6532925.4920	328287.1505	914.2905
1	6532886.9920	328236.6825	1176.0529
2	6532985.9920	328304.4635	715.0667
2	6532954.9920	328264.2765	914.2905
2	6532916.4920	328213.8385	1176.0529
3	6533079.9920	328221.8385	627.7169
3	6533058.4920	328193.5885	813.4319
3	6533010.9920	328131.7765	1172.1213
4	6533165.9920	328128.4325	623.1053
4	6533137.9920	328092.0575	805.9034
4	6533088.4920	328027.3075	1169.9877
5	6533264.9920	328052.3385	623.1053
5	6533245.4920	328026.5885	794.7324
5	6533190.9920	327955.4945	1208.8498
6	6533374.4920	327989.4635	623.7972
6	6533344.4920	327950.4635	794.7324
6	6533270.9920	327854.1825	1193.2440
7	6533486.9920	327931.2445	611.9709
7	6533453.4920	327887.1505	798.7619
7	6533372.9920	327781.9325	1162.2153
8	6533602.9920	327876.8695	604.8112
8	6533560.9920	327822.1825	793.1109
8	6533453.4920	327681.5885	1145.9389
9	6533712.9920	327814.9325	601.7174
9	6533660.4920	327746.3385	793.1109
9	6533582.4920	327644.6505	1045.3242
10	6533806.9920	327732.2445	611.7058
10	6533746.9920	327653.7765	817.2419
10	6533683.4920	327570.7765	1033.2541
11	6533908.4920	327659.2765	583.3715
11	6533844.4920	327575.8075	804.4098
11	6533771.4920	327480.4635	1029.3222
12	6534035.4920	327558.1505	565.0225
12	6533973.4920	327476.9635	797.5122
12	6533899.9920	327381.0575	1118.4459
13	6534138.4920	327486.6505	573.6636
13	6534080.4920	327410.8385	808.8295
13	6533995.9920	327300.6825	1173.5234
