# Case1_F150_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6531535.4920	330542.7135	548.8804
1	6531501.4920	330498.1197	622.3129
1	6531398.4920	330363.3385	781.0438
1	6531255.9920	330177.3072	935.0779
1	6531138.4920	330023.8385	1039.8380
2	6531606.9920	330533.1197	533.9329
2	6531557.9920	330468.9947	630.8107
2	6531447.9920	330325.3385	781.0438
2	6531305.4920	330139.2135	935.0779
2	6531187.9920	329985.7447	1039.8380
3	6531656.9920	330495.6197	532.5491
3	6531581.9920	330397.4635	673.1078
3	6531478.4920	330262.3385	802.0750
3	6531363.9920	330112.9635	924.9585
3	6531237.9920	329947.9635	1039.8380
4	6531705.9920	330456.9635	533.9329
4	6531659.4920	330396.1197	635.4771
4	6531546.9920	330249.1822	781.0438
4	6531404.9920	330063.4635	935.0779
4	6531287.4920	329909.9947	1039.8380
5	6531752.9920	330415.6197	543.1469
5	6531679.9920	330319.9010	682.8676
5	6531577.9920	330186.6822	810.8410
5	6531463.9920	330037.6822	932.1823
5	6531334.4920	329868.5572	1042.8249
6	6531799.9920	330373.9635	548.8071
6	6531757.4920	330318.5572	638.0283
6	6531662.4920	330194.4947	774.9112
6	6531500.4920	329982.9322	950.3790
6	6531386.4920	329833.8385	1039.8380
7	6531847.4920	330333.4010	529.2481
7	6531780.9920	330246.2447	661.0407
7	6531694.9920	330134.2760	783.9242
7	6531599.4920	330009.4010	902.0681
7	6531472.4920	329843.5260	998.8726
8	6531896.4920	330294.6197	509.4908
8	6531848.9920	330232.4010	627.7320
8	6531740.9920	330091.5260	799.7557
8	6531659.9920	329985.6197	899.0201
8	6531552.4920	329845.2447	973.8180
9	6531954.4920	330267.3697	498.5210
9	6531914.4920	330215.1510	626.2905
9	6531826.9920	330100.9010	791.6052
9	6531739.4920	329986.3385	898.3798
9	6531555.9920	329746.8072	1055.3521
10	6532006.4920	330232.6822	490.5873
10	6531986.9920	330207.0572	536.5145
10	6531946.4920	330154.3385	622.5537
10	6531867.4920	330050.8072	790.1423
10	6531783.4920	329941.2135	910.8156
10	6531616.4920	329723.0260	1052.3651
11	6532088.4920	330195.5885	483.1774
11	6532060.4920	330159.1510	531.9425
11	6532025.9920	330113.9947	600.5744
11	6531930.4920	329989.2135	771.9578
11	6531837.9920	329868.4947	899.8428
11	6531747.9920	329751.0572	990.7040
12	6532124.9920	330141.0260	474.7983
12	6532093.9920	330100.5260	522.8288
12	6532060.9920	330057.1510	587.2760
12	6531974.9920	329944.6822	762.7162
12	6531846.4920	329776.6197	931.9689
13	6532159.9920	330083.7135	462.1188
13	6532149.4920	330069.8072	483.2384
13	6532101.9920	330007.7447	584.8620
13	6531966.4920	329830.5572	813.7673
14	6532203.4920	330037.9947	470.3728
14	6532178.9920	330005.9010	510.3442
14	6532139.4920	329953.9010	583.8926
14	6532042.9920	329827.9322	756.2850
