# Case2_F014_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6540564.4920	325787.2135	700.8276
1	6540606.9920	325842.5885	825.6487
1	6540648.9920	325897.4005	913.1151
1	6540717.4920	325986.9635	1021.6281
1	6540809.9920	326107.5575	1126.7121
2	6540587.9920	325714.9635	703.3124
2	6540619.4920	325755.8075	809.4732
2	6540654.4920	325801.9325	907.6379
2	6540706.4920	325869.3075	1019.8082
2	6540797.9920	325988.9325	1117.3441
3	6540622.9920	325678.1505	706.3530
3	6540648.4920	325711.5265	820.0147
3	6540690.9920	325766.8695	930.1739
3	6540748.4920	325842.2765	1035.9906
3	6540821.4920	325937.5575	1135.3782
4	6540655.9920	325638.9945	707.7097
4	6540676.9920	325666.3075	831.0217
4	6540689.9920	325683.6825	877.1084
4	6540780.9920	325802.4945	1029.1460
4	6540854.9920	325899.4325	1141.1075
5	6540674.4920	325601.4005	703.1834
5	6540694.9920	325628.5265	826.0787
5	6540719.9920	325660.9005	877.1084
5	6540820.9920	325793.0265	1034.1103
5	6540895.9920	325890.9005	1143.4088
6	6540711.9920	325547.9635	699.6026
6	6540738.9920	325583.0885	814.5125
6	6540767.9920	325620.9945	885.2737
6	6540869.9920	325753.9325	1029.2887
6	6540954.9920	325865.1195	1138.2778
7	6540743.4920	325506.5265	697.3922
7	6540778.4920	325552.7135	814.5125
7	6540817.4920	325603.5265	892.4030
7	6540900.4920	325712.1195	1008.4071
7	6540994.4920	325834.4945	1117.0591
8	6540792.9920	325468.5575	697.3922
8	6540837.4920	325526.4945	814.9581
8	6540921.9920	325636.9945	953.1571
8	6540992.4920	325729.1505	1047.7596
8	6541063.4920	325821.7445	1133.0456
9	6540860.9920	325475.1195	711.4670
9	6540902.9920	325530.0265	831.8876
9	6540955.9920	325599.2445	941.4080
9	6541121.4920	325815.8385	1168.8679
10	6540902.9920	325447.7445	724.3960
10	6540937.9920	325493.4945	832.5682
10	6540995.4920	325568.8695	941.4080
10	6541161.4920	325785.4635	1168.8679
