# Case2_F132_EW, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6537603.4920	328721.9325	533.4445
1	6537572.4920	328745.8075	596.0494
1	6537517.4920	328787.9005	658.6895
1	6537469.9920	328824.3075	701.6820
2	6537646.9920	328783.1825	513.3914
2	6537595.4920	328822.5575	588.3126
2	6537548.4920	328858.6195	637.4129
2	6537459.4920	328926.6195	710.1484
3	6537689.4920	328813.5885	488.8037
3	6537617.9920	328868.4635	602.3648
3	6537557.9920	328914.0575	648.0334
3	6537380.9920	329049.8385	807.4835
4	6537727.9920	328862.8385	505.3127
4	6537651.9920	328921.1505	593.0916
4	6537577.9920	328977.6195	645.1662
4	6537498.4920	329038.4635	726.3720
4	6537418.9920	329099.4945	807.4835
5	6537750.9920	328892.6195	505.3127
5	6537674.4920	328950.9325	593.0916
5	6537600.9920	329007.4005	645.1662
5	6537521.4920	329068.2445	726.3720
5	6537441.4920	329129.2765	807.4835
