# Case2_F154_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6535118.4920	325395.2135	822.9902
1	6535108.9920	325382.6195	910.5911
1	6535090.9920	325358.9635	1006.5094
1	6535049.9920	325305.7135	1136.4773
1	6535012.4920	325256.2135	1254.1075
2	6535068.9920	325433.2135	822.9902
2	6535066.9920	325430.3075	921.3652
2	6535041.4920	325396.9635	1006.5094
2	6535000.4920	325343.6825	1136.4773
2	6534956.4920	325286.3695	1251.1210
3	6535026.9920	325481.2445	846.0825
3	6535025.9920	325479.4325	916.2485
3	6534991.4920	325434.9325	1006.5094
3	6534934.4920	325360.3695	1148.2201
3	6534884.4920	325294.9005	1279.3380
4	6534990.4920	325515.9325	835.1956
4	6534981.4920	325503.6505	911.1952
4	6534947.4920	325459.1505	996.1294
4	6534890.9920	325385.4005	1144.2043
4	6534834.4920	325311.9635	1292.3383
5	6534950.4920	325524.8075	846.0176
5	6534908.9920	325470.6505	995.4643
5	6534853.4920	325398.5265	1142.3539
5	6534795.9920	325322.9325	1288.5722
6	6534906.9920	325529.7445	859.0703
6	6534871.9920	325483.9325	993.6660
6	6534817.9920	325413.6195	1138.8736
6	6534758.4920	325335.9005	1282.7560
7	6534846.9920	325533.9635	864.8811
7	6534830.4920	325512.4005	1002.7213
7	6534768.9920	325431.6505	1131.9967
7	6534718.9920	325366.2765	1282.7560
8	6534807.9920	325544.4945	856.7837
8	6534775.4920	325501.9325	972.6296
8	6534709.9920	325416.6195	1103.7743
