# Case1_F145_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6530501.4920	330116.8385	796.9392
1	6530428.9920	330022.1195	1105.7662
1	6530344.9920	329912.3075	1483.9323
2	6530550.9920	330078.8695	797.7469
2	6530469.4920	329972.2445	1140.5135
2	6530392.9920	329872.0265	1484.0238
3	6530617.4920	330021.8695	793.1962
3	6530544.9920	329926.8385	1142.7995
3	6530477.9920	329839.5575	1488.7482
4	6530682.4920	329983.1195	808.1894
4	6530624.4920	329907.1195	1103.0840
4	6530561.4920	329824.8075	1498.5932
5	6530798.9920	329950.4325	784.5338
5	6530737.9920	329870.6505	1096.8355
5	6530649.9920	329755.5265	1471.3136
6	6530904.4920	329902.9005	787.2343
6	6530832.9920	329809.8695	1093.8180
6	6530746.4920	329696.7765	1455.0372
7	6531004.9920	329828.5575	823.7952
7	6530943.4920	329748.2135	1093.8180
7	6530863.4920	329643.6825	1462.0781
8	6531102.4920	329750.4945	806.4520
8	6531030.9920	329657.0575	1113.0509
8	6530952.4920	329554.5885	1417.2724
9	6531195.9920	329687.7135	787.9902
9	6531116.4920	329583.7445	1118.4459
9	6531041.9920	329486.3385	1417.2724
10	6531288.9920	329603.6195	751.2526
10	6531213.9920	329505.7765	1085.5579
10	6531160.4920	329435.8075	1440.0715
11	6531392.4920	329533.2445	753.4076
11	6531317.9920	329435.9325	1094.9458
11	6531281.4920	329388.0265	1263.0433
12	6531446.4920	329500.7445	749.3290
12	6531389.9920	329427.2135	995.9770
12	6531348.9920	329373.4325	1157.1556
13	6531481.4920	329484.9635	738.2861
13	6531436.9920	329426.5575	910.2061
13	6531407.9920	329388.9005	1052.3347
14	6531520.9920	329454.2765	730.1757
14	6531493.9920	329418.7765	853.6047
15	6531541.4920	329439.9945	737.2650
15	6531531.9920	329427.4005	757.4462
