# Case1_F124_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6532713.4920	329573.2760	404.4016
1	6532709.4920	329567.7135	420.5013
1	6532670.4920	329516.9947	571.0484
2	6532660.9920	329606.9947	391.9688
2	6532655.9920	329600.7447	415.7739
2	6532575.9920	329495.9010	635.7697
3	6532630.9920	329630.0572	388.2930
3	6532624.9920	329621.6197	407.6020
3	6532602.4920	329592.8385	471.1651
3	6532545.9920	329518.9947	615.8174
4	6532611.4920	329645.2760	383.0718
4	6532606.4920	329638.8072	400.1070
4	6532579.4920	329603.5572	475.0088
4	6532531.9920	329541.7135	591.4456
5	6532592.9920	329662.2447	374.2174
5	6532586.4920	329653.8072	399.4090
5	6532544.4920	329599.2135	516.9403
5	6532499.9920	329540.9322	633.9501
6	6532558.9920	329679.3697	365.6220
6	6532557.4920	329677.5885	391.1216
6	6532546.4920	329663.1822	431.2425
6	6532532.4920	329644.7135	470.8544
6	6532495.4920	329596.6822	576.9432
6	6532457.9920	329547.6510	682.8766
7	6532530.4920	329704.1510	353.0460
7	6532527.4920	329700.3697	378.8228
7	6532497.4920	329660.6510	480.0806
7	6532462.9920	329615.5885	580.5734
7	6532441.4920	329588.0885	650.1441
7	6532400.9920	329534.6822	729.4259
8	6532516.4920	329726.7760	346.5963
8	6532504.9920	329711.7760	388.8324
8	6532478.9920	329678.0260	469.3456
8	6532443.9920	329632.3697	571.3683
8	6532410.4920	329588.0885	662.9032
8	6532381.9920	329550.9635	725.4513
8	6532346.9920	329505.4010	794.8086
9	6532497.9920	329744.1510	353.6493
9	6532487.9920	329730.6510	389.7227
9	6532454.9920	329687.9635	488.7674
9	6532419.9920	329642.0885	587.3186
9	6532380.9920	329590.6822	681.1942
9	6532329.9920	329524.2760	790.1634
9	6532251.9920	329422.5260	953.5487
10	6532468.9920	329767.4322	367.8958
10	6532459.9920	329756.0260	397.4463
10	6532419.4920	329703.2135	515.2943
10	6532386.9920	329660.6197	603.0983
10	6532351.9920	329614.8697	688.7199
10	6532296.9920	329542.7760	788.2646
10	6532228.4920	329453.1510	950.3180
11	6532440.9920	329792.5885	379.6824
11	6532435.9920	329786.0572	399.7626
11	6532398.4920	329737.4947	512.4719
11	6532364.4920	329692.5260	597.0052
11	6532326.4920	329643.4010	675.0586
11	6532273.9920	329574.7135	772.7594
11	6532178.9920	329450.4322	999.2995
12	6532418.9920	329805.4010	383.1968
12	6532412.9920	329797.1822	401.1890
12	6532377.9920	329751.7135	513.6027
12	6532347.9920	329712.6822	591.0128
12	6532300.9920	329651.2447	688.8874
12	6532230.4920	329558.8385	819.1013
12	6532159.4920	329466.2135	993.4472
13	6532404.9920	329828.1510	386.0222
13	6532389.9920	329808.6822	432.5165
13	6532367.9920	329779.8072	494.7628
13	6532342.4920	329746.1510	556.1742
13	6532275.9920	329659.6822	697.4796
13	6532225.9920	329594.3697	789.9166
13	6532184.9920	329540.3697	876.2514
13	6532138.9920	329480.1197	975.5857
14	6532372.4920	329847.2447	398.2478
14	6532367.4920	329840.8072	422.6289
14	6532341.9920	329807.0572	503.2883
14	6532288.4920	329737.4635	617.9359
14	6532240.4920	329675.0260	715.6215
14	6532176.4920	329590.8385	842.7537
14	6532101.9920	329493.9635	999.5126
15	6532333.9920	329858.4322	400.9178
15	6532329.9920	329853.4635	418.2275
15	6532305.4920	329821.4947	491.7943
15	6532291.4920	329802.7447	527.4589
15	6532254.4920	329754.4947	632.5571
15	6532211.4920	329698.6197	723.8326
15	6532177.9920	329654.7447	789.4014
15	6532133.9920	329597.3697	878.5678
15	6532074.9920	329520.0260	1013.5031
16	6532306.4920	329863.6822	396.5164
16	6532297.9920	329852.4635	428.6577
16	6532276.4920	329824.3697	499.6673
16	6532234.4920	329769.4947	615.9547
16	6532209.9920	329737.6197	673.8150
16	6532160.9920	329673.5885	784.1284
16	6532124.9920	329626.4322	853.7572
16	6532096.4920	329589.1197	924.5316
16	6532073.4920	329559.3385	983.0230
17	6532264.4920	329870.3072	398.5800
17	6532253.9920	329856.5885	430.7913
17	6532242.9920	329842.4947	472.5948
17	6532208.9920	329797.9322	569.4696
17	6532180.9920	329761.3072	654.1646
17	6532156.9920	329730.4322	713.7712
17	6532115.4920	329676.1197	806.4214
17	6532085.4920	329636.4322	876.2207
17	6532055.4920	329597.4010	954.5852
18	6532223.4920	329878.6822	398.4794
18	6532192.9920	329839.0885	493.1688
18	6532149.9920	329782.4947	630.4663
18	6532113.4920	329734.7447	727.9751
18	6532071.9920	329680.4635	849.0935
18	6532030.9920	329627.3385	970.4041
19	6532083.4920	329798.5260	690.2254
19	6532063.9920	329773.3385	752.7857
19	6532031.9920	329731.0260	844.5825
