# Case1_F147_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6531681.4920	330136.9010	524.9473
1	6531625.4920	330063.9322	622.9347
1	6531543.9920	329957.2135	748.1834
2	6531732.4920	330100.8072	536.8071
2	6531692.4920	330048.6822	607.5575
2	6531626.9920	329962.9322	714.2710
2	6531572.9920	329892.3385	796.4972
3	6531783.4920	330064.6197	529.0773
3	6531742.4920	330010.9322	607.5575
3	6531676.4920	329924.9635	714.2710
3	6531603.9920	329830.0572	851.4405
4	6531825.4920	330016.6197	525.1455
4	6531779.4920	329956.4635	614.4732
4	6531725.9920	329886.8697	714.2710
4	6531622.9920	329752.1822	890.8512
5	6531871.4920	329974.1822	529.1139
5	6531834.4920	329925.7447	605.5123
5	6531776.9920	329850.5885	715.3259
5	6531672.4920	329714.0885	890.8512
6	6531916.4920	329930.0572	541.4035
6	6531889.4920	329894.8072	604.7654
6	6531842.9920	329834.0572	706.2611
6	6531762.4920	329728.8385	877.2875
7	6531966.4920	329892.3697	542.5251
7	6531935.4920	329851.8697	603.6439
7	6531903.4920	329809.9635	695.2790
7	6531859.9920	329753.1822	793.3183
8	6532013.9920	329851.6197	542.3239
8	6531985.9920	329814.9635	642.7557
8	6531957.4920	329778.0572	724.8872
