# Case1_F155_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6531690.4920	330785.9325	498.2651
1	6531721.9920	330827.1505	573.1637
1	6531758.4920	330874.8695	648.3977
1	6531807.4920	330938.8385	726.2224
1	6531894.4920	331052.8075	831.4761
2	6531742.9920	330752.0265	493.4035
2	6531771.4920	330789.1505	573.1637
2	6531815.9920	330847.3075	660.9097
2	6531854.4920	330897.5575	728.9138
2	6531925.4920	330990.4325	823.7647
3	6531791.9920	330713.0575	499.0545
3	6531814.4920	330742.8385	550.7243
3	6531876.4920	330823.7135	687.3451
3	6531917.9920	330878.0575	765.8983
3	6531971.4920	330947.8075	842.5709
4	6531840.9920	330674.3695	494.4551
4	6531864.4920	330704.9945	550.7243
4	6531938.9920	330802.6195	715.7616
4	6531994.9920	330875.4635	817.2721
4	6532025.9920	330916.2135	876.8914
5	6531890.9920	330636.9325	476.5815
5	6531921.9920	330677.2445	553.3395
5	6531985.9920	330760.8385	709.4614
5	6532045.4920	330838.6825	828.6110
5	6532073.9920	330876.0575	878.9336
6	6531965.9920	330631.9635	489.3009
6	6532009.9920	330689.5575	630.5973
6	6532052.9920	330745.9945	748.6069
6	6532108.4920	330818.3695	884.2063
