# Case2_F086_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6538995.4920	327808.5265	611.4997
1	6539017.4920	327837.2765	696.4690
1	6539052.9920	327883.4005	803.2537
2	6539005.4920	327800.9325	611.4997
2	6539027.4920	327829.6825	696.4690
2	6539062.9920	327875.8075	803.2537
3	6539026.4920	327787.2445	616.0909
3	6539044.9920	327811.0885	699.4344
3	6539074.9920	327850.3695	800.8766
4	6539096.4920	327754.9635	621.5737
4	6539104.4920	327765.7135	702.7942
4	6539124.4920	327792.0885	790.0937
5	6539151.4920	327703.4945	617.8865
5	6539161.9920	327717.5885	706.6755
5	6539191.9920	327756.7135	785.7521
6	6539203.4920	327648.4005	611.7640
6	6539215.4920	327664.1825	711.3033
6	6539260.4920	327722.9945	805.4663
7	6539227.4920	327555.9325	627.1527
7	6539257.9920	327595.9325	698.1524
7	6539302.9920	327655.0265	790.8392
8	6539278.4920	327499.5885	628.3881
8	6539307.4920	327537.4325	711.6837
8	6539345.9920	327587.7445	796.7816
9	6539298.9920	327402.8075	622.3034
9	6539325.4920	327437.7135	693.8858
9	6539368.9920	327494.6505	784.1717
10	6539336.4920	327328.2765	613.0231
10	6539361.9920	327362.0575	686.7306
10	6539409.9920	327424.5575	782.2767
11	6539378.9920	327260.5265	584.2865
11	6539398.4920	327285.9635	651.4316
11	6539415.9920	327308.9325	691.6193
11	6539475.4920	327386.8385	811.9561
12	6539416.4920	327186.0575	573.9355
12	6539437.4920	327213.4325	645.4121
12	6539457.4920	327240.0575	696.8683
12	6539512.9920	327312.1195	802.7008
13	6539482.4920	327149.4325	616.5189
13	6539508.4920	327183.4005	686.7525
13	6539582.4920	327279.6825	804.7259
14	6539503.4920	327053.5265	560.2895
14	6539546.4920	327109.6195	665.9789
14	6539576.9920	327149.5265	719.6734
14	6539687.4920	327293.4325	855.9026
15	6539558.9920	327002.5575	538.3790
15	6539588.4920	327040.9635	612.7875
15	6539632.9920	327099.2135	702.2998
15	6539681.4920	327162.1825	767.3577
15	6539731.9920	327228.2135	831.3128
16	6539637.4920	326981.3385	576.1724
16	6539667.9920	327021.5885	651.3832
16	6539691.4920	327051.8075	694.2817
16	6539798.4920	327191.7765	837.1884
17	6539687.4920	326923.5265	576.8171
17	6539715.9920	326960.4325	640.1924
17	6539754.9920	327011.5575	706.5499
17	6539800.9920	327071.6505	769.3895
17	6539848.9920	327134.3695	831.2930
18	6539746.9920	326877.9005	596.5209
18	6539799.9920	326947.3695	688.3963
18	6539893.9920	327070.0575	830.2728
19	6539806.4920	326832.3385	596.5209
19	6539859.9920	326901.8075	688.3963
19	6539953.4920	327024.4945	830.2728
