# Case1_F040_EW, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6535990.9920	328885.6197	1013.0762
1	6536060.4920	328832.4322	1106.4976
1	6536141.9920	328770.1510	1195.5911
1	6536255.9920	328682.8072	1259.6906
1	6536412.9920	328562.8072	1333.2085
1	6536613.4920	328409.3697	1412.3347
2	6535863.9920	328841.0885	954.1280
2	6535918.4920	328799.3072	1058.4612
2	6536048.9920	328699.8072	1186.9956
2	6536143.9920	328626.9010	1257.5873
2	6536285.9920	328518.2760	1334.6409
2	6536622.4920	328260.8072	1435.0119
3	6535712.9920	328878.0260	785.9938
3	6535791.4920	328818.0260	922.6115
3	6535872.9920	328755.7447	1058.9487
3	6535997.9920	328660.0572	1188.0318
3	6536086.9920	328591.6822	1255.3623
3	6536236.9920	328476.9947	1334.9763
3	6536584.4920	328211.1510	1435.0119
4	6535367.9920	328984.6197	499.4202
4	6535380.9920	328974.7447	565.0163
4	6535448.4920	328923.0885	672.3580
4	6535606.4920	328802.3072	880.0918
4	6535778.9920	328670.1510	1066.9956
4	6535902.9920	328575.2135	1189.1292
4	6536000.4920	328500.7760	1258.9896
4	6536160.9920	328377.7447	1334.9763
4	6536508.4920	328111.9010	1435.0119
5	6535291.9920	328885.3385	499.4202
5	6535304.9920	328875.4635	565.0163
5	6535351.4920	328839.7760	670.1666
5	6535497.4920	328728.1197	868.2045
5	6535692.9920	328578.4947	1056.2055
5	6535821.9920	328479.7447	1175.1084
5	6535940.9920	328388.5885	1251.8875
5	6536098.9920	328267.8385	1331.1053
5	6536432.4920	328012.6197	1435.0119
6	6535244.9920	328811.2760	490.2580
6	6535243.9920	328812.0572	568.2230
6	6535298.4920	328770.2760	670.1666
6	6535444.4920	328658.6197	868.2045
6	6535639.9920	328508.9947	1056.2055
6	6535767.9920	328411.0260	1175.3218
6	6535887.9920	328319.1197	1251.8875
6	6536045.9920	328198.3385	1331.1053
6	6536372.4920	327948.4635	1449.3679
7	6535192.4920	328757.0572	482.3544
7	6535228.9920	328728.9322	656.1669
7	6535353.9920	328633.2447	816.7239
7	6535477.9920	328538.3072	971.6540
7	6535574.4920	328464.6197	1060.4424
7	6535712.4920	328359.0572	1172.7917
7	6535884.9920	328226.9010	1286.2082
7	6536347.4920	327872.9322	1457.7499
8	6535120.9920	328717.2447	481.0012
8	6535137.9920	328704.4322	569.3020
8	6535211.4920	328648.2135	681.1912
8	6535413.9920	328493.2760	922.7335
8	6535584.4920	328362.6197	1100.0361
8	6535654.9920	328308.7135	1164.7755
8	6535811.9920	328188.6822	1269.5356
8	6536268.4920	327839.3072	1446.5637
9	6535046.4920	328679.7135	479.3340
9	6535066.4920	328664.4947	559.8621
9	6535165.4920	328588.5572	700.1284
9	6535347.4920	328449.5572	907.4935
9	6535499.9920	328332.5885	1067.8796
9	6535579.4920	328271.8385	1167.7932
9	6535769.9920	328125.9947	1287.0006
9	6536204.9920	327793.3072	1440.5287
10	6535014.9920	328609.4947	482.2234
10	6535010.9920	328612.5572	518.9944
10	6535023.9920	328602.6822	571.2037
10	6535095.4920	328547.9947	667.7097
10	6535222.4920	328450.7760	815.8702
10	6535357.4920	328347.4635	973.4218
10	6535460.4920	328268.4635	1112.4719
10	6535550.9920	328199.3697	1211.0139
10	6535731.4920	328061.1197	1309.0073
10	6535956.9920	327888.7135	1384.3540
10	6536167.9920	327726.9322	1449.4900
11	6534962.4920	328555.2760	488.5144
11	6534963.4920	328554.4947	514.0414
11	6534976.4920	328544.6197	561.3191
11	6535069.4920	328473.2447	689.7652
11	6535181.9920	328387.4010	826.6906
11	6535293.9920	328301.5885	961.9004
11	6535383.9920	328232.4635	1089.4898
11	6535460.4920	328173.9635	1193.0003
11	6535560.9920	328097.2760	1259.1420
11	6535795.9920	327917.2447	1358.5374
11	6536106.4920	327679.5260	1449.1545
12	6534904.9920	328504.8072	487.4875
12	6534929.4920	328485.8385	541.6015
12	6534968.4920	328456.2135	618.9050
12	6535041.9920	328399.9947	733.2725
12	6535142.9920	328322.5260	862.4133
12	6535251.4920	328239.7447	989.8507
12	6535343.4920	328169.0885	1121.7376
12	6535479.4920	328065.0572	1237.2571
12	6535665.9920	327922.2447	1323.3939
12	6535870.4920	327765.7760	1393.4674
12	6536081.9920	327603.9947	1454.0923
13	6534841.4920	328458.9322	499.9599
13	6534854.4920	328449.0572	545.7196
13	6534919.9920	328398.9322	639.2020
13	6535041.9920	328305.4947	819.8326
13	6535136.9920	328232.5885	926.8787
13	6535226.4920	328164.2135	1038.0395
13	6535307.9920	328101.9322	1144.9635
