# Case1_F138_EW, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6531738.4920	329668.8075	551.3888
1	6531707.9920	329692.2445	773.8597
2	6531689.9920	329611.3385	567.2872
2	6531686.9920	329613.6195	733.7174
2	6531605.4920	329675.9635	922.6725
3	6531641.4920	329554.2135	583.1886
3	6531633.4920	329560.3075	748.4027
3	6531577.9920	329602.8385	911.3644
3	6531474.9920	329681.7135	1076.2920
4	6531601.9920	329490.0265	597.6758
4	6531581.9920	329505.2765	769.6169
4	6531516.4920	329555.4005	938.6745
4	6531444.9920	329610.1195	1106.9854
4	6531381.4920	329658.7135	1199.5838
5	6531562.4920	329425.9945	612.1630
5	6531534.4920	329447.3695	777.3893
5	6531432.4920	329525.4945	1017.5566
5	6531320.9920	329610.7135	1275.4487
6	6531518.4920	329364.9325	608.1975
6	6531511.4920	329370.2765	768.0532
6	6531430.4920	329432.3695	1001.9816
6	6531339.9920	329501.5885	1214.4581
6	6531224.9920	329589.6505	1416.9676
7	6531474.9920	329303.8075	604.2290
7	6531485.9920	329295.4005	785.5701
7	6531403.4920	329358.4945	1052.4566
7	6531319.9920	329422.3695	1211.5320
7	6531161.4920	329543.7445	1491.8571
8	6531441.9920	329250.4325	591.8206
8	6531450.9920	329243.5575	755.8338
8	6531387.4920	329292.1505	997.3791
8	6531319.9920	329343.8075	1142.0070
8	6531258.4920	329390.8695	1291.6641
8	6531150.4920	329473.5885	1478.0801
9	6531407.9920	329197.7135	579.4121
9	6531416.9920	329190.8385	725.7039
9	6531371.4920	329225.7135	942.2712
9	6531319.4920	329265.4005	1072.7563
9	6531265.9920	329306.3695	1206.5028
9	6531162.9920	329385.2445	1371.2171
10	6531356.9920	329110.7445	554.5922
10	6531357.9920	329109.9635	795.2902
10	6531305.4920	329150.1825	1019.4772
10	6531203.4920	329228.3075	1157.4299
11	6531343.9920	329042.0575	609.5417
11	6531334.9920	329048.9325	795.4670
11	6531286.4920	329086.0885	1045.6900
12	6531321.4920	328996.2445	661.3730
12	6531308.4920	329006.1825	801.5081
12	6531244.9920	329054.7765	985.8272
