# Case1_F066_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6534693.4920	328787.6825	500.8199
1	6534722.4920	328825.9005	617.1099
1	6534757.9920	328872.4005	732.2757
1	6534794.9920	328920.3385	847.2200
1	6534831.4920	328968.0885	962.1914
2	6534663.4920	328810.4635	500.8199
2	6534681.9920	328834.4635	578.4401
2	6534708.9920	328869.6505	670.0391
2	6534761.9920	328939.1825	837.6831
2	6534801.9920	328991.4945	963.4277
3	6534613.9920	328848.4635	500.8199
3	6534632.4920	328872.4325	578.4401
3	6534659.4920	328907.6505	670.0391
3	6534705.4920	328967.9325	814.8807
3	6534757.9920	329036.4635	976.9681
4	6534563.4920	328885.0265	502.9648
4	6534586.9920	328916.1825	576.6915
4	6534614.4920	328952.0265	655.3843
4	6534658.4920	329009.3075	799.1392
4	6534721.4920	329091.7445	965.3696
5	6534507.9920	328915.8075	501.2110
5	6534535.4920	328951.5885	578.5492
5	6534564.9920	328989.9945	655.3843
5	6534624.9920	329068.7445	802.7340
5	6534685.9920	329148.2765	949.9293
6	6534438.4920	328968.9635	501.2110
6	6534465.9920	329004.7445	578.5492
6	6534495.4920	329043.1825	655.3843
6	6534539.4920	329100.4945	756.0127
6	6534588.4920	329164.6195	858.4421
6	6534635.4920	329226.1505	962.5962
7	6534392.9920	329011.8075	487.2410
7	6534427.4920	329057.1195	579.9373
7	6534466.9920	329108.5265	671.4174
7	6534509.9920	329165.0265	761.7749
7	6534553.4920	329222.0575	851.5204
7	6534597.4920	329279.3385	941.2098
8	6534356.4920	329046.4945	468.2254
8	6534403.9920	329108.6195	588.9402
8	6534443.9920	329160.8075	675.0345
8	6534491.9920	329223.6825	769.0435
8	6534533.9920	329278.8075	860.8644
8	6534578.4920	329336.6825	958.0181
9	6534307.4920	329105.7135	435.1820
9	6534334.9920	329142.1195	507.4399
9	6534371.4920	329189.8385	591.4335
9	6534428.9920	329264.9635	720.3754
9	6534465.9920	329313.0265	792.9567
9	6534510.9920	329372.0885	887.6128
9	6534555.9920	329430.4325	982.4402
10	6534264.9920	329173.7135	433.6345
10	6534301.4920	329221.2765	525.0305
10	6534341.9920	329274.7135	620.8729
10	6534385.9920	329332.2445	718.6164
10	6534425.4920	329383.5265	802.2942
10	6534454.4920	329421.6825	885.5776
10	6534482.9920	329458.4325	969.1000
11	6534209.9920	329225.6195	443.4741
11	6534245.9920	329272.7135	522.8835
11	6534285.4920	329323.8075	620.2140
11	6534326.4920	329377.5575	720.5561
11	6534368.4920	329432.4005	836.1274
11	6534408.9920	329485.5575	951.9977
12	6534163.4920	329288.1825	438.4815
12	6534181.9920	329312.3695	512.2518
12	6534216.4920	329357.1505	604.6405
12	6534257.4920	329410.5575	697.7537
12	6534292.9920	329457.1505	800.1716
12	6534316.4920	329487.9325	866.6678
12	6534338.4920	329516.8075	940.0361
13	6534106.9920	329337.3695	432.4921
13	6534128.9920	329366.1505	515.6204
13	6534158.9920	329405.5575	612.5104
13	6534191.4920	329447.7445	702.3760
13	6534223.4920	329489.9005	801.5423
13	6534250.4920	329525.3695	884.9360
13	6534269.9920	329550.7445	945.8684
14	6534046.9920	329382.7765	432.4921
14	6534069.4920	329411.7765	515.6204
14	6534099.4920	329451.1825	612.5104
14	6534125.9920	329485.7765	699.0186
14	6534147.4920	329513.8075	786.4614
14	6534182.9920	329560.0885	910.1293
14	6534201.4920	329584.3385	980.5721
15	6533987.4920	329428.3075	432.4921
15	6534012.4920	329461.0575	526.4460
15	6534037.9920	329494.1505	620.3091
15	6534064.4920	329528.5885	714.0054
15	6534084.4920	329554.7445	808.7264
15	6534110.9920	329589.4945	902.3383
15	6534136.9920	329623.4325	996.1078
16	6533927.9920	329473.9325	432.4921
16	6533949.9920	329502.6825	515.6204
16	6533970.4920	329529.1825	613.7327
16	6533990.9920	329556.0885	696.6448
16	6534018.9920	329592.6825	819.2488
16	6534039.9920	329619.9005	898.5408
16	6534065.4920	329653.4945	990.5662
