# Case2_F144_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6535927.9920	327974.6825	563.7685
1	6535894.4920	327930.3695	673.0240
1	6535866.4920	327894.0575	748.5109
1	6535827.4920	327842.9005	889.1033
2	6535976.9920	327935.5885	564.1721
2	6535943.4920	327891.6505	670.5981
2	6535903.9920	327840.3075	775.7653
2	6535883.4920	327813.1825	836.1326
3	6536027.4920	327898.7135	563.7685
3	6535993.4920	327854.4325	673.0240
3	6535950.9920	327798.6825	793.2075
3	6535926.4920	327766.9325	889.1033
4	6536073.4920	327876.7445	560.7452
4	6536024.9920	327813.2765	739.1033
4	6535996.4920	327775.9325	849.9538
4	6535964.9920	327734.7135	938.5291
5	6536107.4920	327859.3385	559.5032
5	6536075.4920	327817.8385	697.1106
5	6536046.9920	327780.6195	851.3287
5	6535996.4920	327714.0885	977.1647
6	6536162.4920	327828.7765	548.5828
6	6536141.9920	327801.4005	648.8747
6	6536126.9920	327782.1195	749.8947
6	6536108.9920	327758.6825	850.4881
6	6536076.4920	327715.7765	948.6723
6	6536035.4920	327662.5265	1029.3439
7	6536217.9920	327798.1195	534.7378
7	6536198.4920	327772.7445	634.4981
7	6536185.4920	327755.4325	734.9254
7	6536168.9920	327734.0265	834.9603
7	6536138.9920	327695.1825	933.0046
7	6536072.4920	327608.0885	1090.5143
8	6536262.9920	327774.9945	520.9678
8	6536244.9920	327751.3385	620.2265
8	6536232.9920	327735.3695	720.0624
8	6536217.4920	327715.3695	819.6252
8	6536190.9920	327680.7445	917.6515
8	6536153.9920	327632.0265	1020.9051
8	6536113.9920	327580.1825	1123.6092
9	6536318.4920	327744.4635	507.2887
9	6536301.4920	327722.0575	605.9953
9	6536289.4920	327706.5575	705.3484
9	6536274.9920	327687.4005	804.3919
9	6536251.9920	327657.2135	902.2194
9	6536213.9920	327607.6195	1012.0617
9	6536172.9920	327554.2135	1121.2610
10	6536373.4920	327713.7135	493.3249
10	6536357.4920	327692.7135	591.6572
10	6536346.4920	327677.9325	690.4138
10	6536332.4920	327659.8385	788.9625
10	6536312.9920	327634.3075	886.8740
10	6536248.4920	327550.4635	1087.7089
11	6536428.9920	327683.3385	479.7905
11	6536412.9920	327662.5575	583.3239
11	6536402.9920	327649.3695	675.8480
11	6536389.9920	327632.2445	773.9694
11	6536373.9920	327611.2445	871.7482
11	6536336.4920	327562.6195	986.9318
11	6536294.9920	327508.3385	1101.2311
