# Case1_F146_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6530767.9920	330238.9945	769.7845
1	6530687.9920	330134.1505	1055.2607
2	6530879.4920	330178.7445	765.1302
2	6530814.4920	330093.7135	1009.4187
2	6530776.9920	330044.9945	1149.2917
3	6530968.4920	330151.1825	764.5511
3	6530908.9920	330073.4005	981.9867
3	6530861.9920	330012.2765	1156.1193
4	6531076.4920	330086.5265	763.2587
4	6531025.4920	330019.9945	981.5600
4	6530975.9920	329955.2135	1161.5749
5	6531165.4920	330018.0575	763.2587
5	6531123.4920	329962.9005	977.6890
5	6531071.4920	329894.9325	1168.4329
6	6531280.9920	329963.4325	770.3667
6	6531231.9920	329899.0885	986.8330
6	6531173.4920	329822.6505	1208.4840
7	6531388.9920	329898.6825	778.0568
7	6531350.4920	329848.1825	988.0522
7	6531305.9920	329790.2445	1136.8863
8	6531465.9920	329834.7445	754.3799
8	6531398.9920	329747.4635	1060.1985
