# Case1_F051_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6534708.4920	328355.2135	517.2237
1	6534680.4920	328318.7760	580.1832
1	6534647.9920	328275.9010	645.4197
1	6534610.9920	328227.5572	708.8944
2	6534648.4920	328379.6822	518.9763
2	6534620.4920	328343.0572	581.2988
2	6534589.4920	328302.5572	642.6399
2	6534539.4920	328236.9322	716.5052
3	6534607.9920	328409.0572	468.0409
3	6534586.9920	328381.4635	530.6135
3	6534562.9920	328350.2135	592.5431
3	6534534.4920	328313.0885	653.1433
3	6534501.4920	328269.8072	712.2380
4	6534547.4920	328453.0572	442.0781
4	6534535.4920	328437.6822	471.5280
4	6534516.4920	328412.5572	534.3657
4	6534478.9920	328363.8072	634.9255
4	6534439.9920	328312.9010	716.5052
5	6534499.4920	328493.5260	439.5817
5	6534481.4920	328469.9947	492.7971
5	6534455.9920	328436.1510	564.3764
5	6534429.9920	328402.2760	633.7215
5	6534397.4920	328359.9010	707.6601
5	6534374.4920	328329.8072	753.6483
6	6534455.4920	328538.8385	441.1515
6	6534444.4920	328523.9322	469.8971
6	6534423.9920	328497.5260	521.4025
6	6534379.9920	328439.7760	634.9255
6	6534301.4920	328337.2135	785.1526
6	6534291.9920	328325.1197	824.7094
7	6534407.4920	328578.4947	441.0631
7	6534390.4920	328556.2760	493.6168
7	6534358.9920	328515.4635	578.3698
7	6534321.4920	328466.3385	661.3607
7	6534277.9920	328409.6510	742.5871
7	6534242.4920	328363.2760	825.9286
8	6534360.4920	328620.1510	441.5935
8	6534356.4920	328614.9010	460.0218
8	6534335.9920	328587.7760	518.9822
8	6534303.9920	328545.9947	603.8237
8	6534233.4920	328453.9635	742.8493
8	6534192.9920	328401.0572	824.7094
9	6534313.4920	328661.7135	442.1603
9	6534297.4920	328640.8697	485.0732
9	6534259.9920	328591.3072	584.3620
9	6534216.9920	328535.1197	675.3420
9	6534169.4920	328473.2760	764.9962
9	6534132.4920	328424.7447	825.6849
10	6534262.9920	328698.2760	437.7469
10	6534257.4920	328690.8385	460.0218
10	6534236.4920	328663.7447	518.9822
10	6534204.4920	328621.9635	603.8237
10	6534133.9920	328529.9322	742.8493
10	6534051.4920	328421.8385	886.2184
11	6534208.9920	328730.6197	435.7443
11	6534198.4920	328716.9010	465.5966
11	6534182.4920	328695.7760	518.1473
11	6534146.4920	328649.1197	610.3891
11	6534084.4920	328567.9010	742.8493
11	6534001.9920	328459.8072	886.2184
12	6534160.4920	328769.7760	429.1973
12	6534147.9920	328753.9010	472.2778
12	6534132.9920	328733.7447	518.1473
12	6534096.9920	328687.0885	610.3891
12	6534034.9920	328605.8697	742.8493
12	6533951.9920	328497.7760	886.2184
13	6534107.4920	328803.6822	425.7591
13	6534098.4920	328791.8697	472.2778
13	6534082.9920	328771.7135	518.1473
13	6534047.4920	328725.0572	610.3891
13	6533985.4920	328643.8697	742.8493
13	6533902.4920	328535.7447	886.2184
14	6534063.4920	328828.5885	431.0169
14	6534050.4920	328811.0260	476.0116
14	6534036.9920	328793.7447	521.6858
14	6534007.4920	328755.4322	610.3891
14	6533945.4920	328674.2447	742.8493
14	6533862.9920	328566.1510	886.2184
15	6534027.9920	328843.6510	435.3877
15	6534020.4920	328833.8072	476.0116
15	6534007.4920	328816.5572	521.6858
15	6533977.9920	328778.2135	610.3891
15	6533915.9920	328697.0260	742.8493
15	6533832.9920	328588.9322	886.2184
