# Case2_F161_EW, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6534978.9920	326921.2765	648.0816
1	6534992.9920	326910.7445	710.1058
1	6535002.9920	326902.9005	797.5515
1	6535055.4920	326862.6505	915.7819
1	6535121.9920	326811.8075	1012.9197
1	6535184.9920	326763.4325	1103.6594
1	6535299.4920	326676.0575	1223.5143
1	6535415.4920	326587.0575	1325.0196
1	6535547.4920	326486.3075	1421.5250
1	6535685.9920	326380.3075	1494.2288
2	6534971.9920	326879.2445	669.7355
2	6534970.9920	326880.1825	731.9087
2	6534983.4920	326870.6505	783.6215
2	6535036.9920	326829.6505	899.1461
2	6535114.4920	326770.3695	1009.5757
2	6535196.9920	326707.1825	1118.6154
2	6535294.4920	326632.4945	1222.9047
2	6535404.9920	326547.9945	1322.2292
2	6535524.9920	326456.2445	1417.3188
2	6535668.9920	326345.9325	1498.6795
3	6534954.4920	326845.5885	679.2310
3	6534957.9920	326842.8385	736.9181
3	6534969.9920	326833.5575	793.8394
3	6535033.4920	326785.2765	910.0400
3	6535114.4920	326723.0885	1017.2088
3	6535199.4920	326657.9635	1123.2746
3	6535293.4920	326585.9635	1226.4307
3	6535400.4920	326504.1825	1324.8627
3	6535513.4920	326417.7445	1420.5893
3	6535651.4920	326312.3075	1503.0836
4	6534940.4920	326809.2135	693.2710
4	6534950.9920	326801.0575	751.2151
4	6534967.9920	326788.1505	808.4241
4	6535027.9920	326742.0265	918.7076
4	6535111.9920	326677.6825	1023.1037
4	6535198.9920	326611.3075	1126.6627
4	6535289.9920	326541.7765	1228.8483
4	6535392.4920	326463.1195	1326.7549
4	6535498.9920	326381.6505	1423.1234
4	6535629.9920	326281.3075	1507.2224
5	6534913.4920	326766.5885	703.1386
5	6534935.9920	326749.6505	767.4570
5	6534981.9920	326714.4635	875.7170
5	6535063.4920	326651.8695	989.8301
5	6535132.9920	326598.7765	1064.8976
5	6535232.4920	326522.6505	1188.6241
5	6535354.4920	326429.4635	1313.4595
5	6535469.9920	326340.8385	1424.8165
5	6535592.9920	326246.6505	1510.4734
6	6534860.4920	326728.7765	701.3586
6	6534895.4920	326701.7445	792.3626
6	6534933.4920	326672.6195	853.5126
6	6534982.9920	326634.7135	915.1189
6	6535057.9920	326577.6505	1019.0870
6	6535139.9920	326514.8075	1120.9294
6	6535223.9920	326450.5885	1222.2485
6	6535311.4920	326383.3075	1322.2097
6	6535409.9920	326308.0575	1418.5529
6	6535516.4920	326226.5265	1511.2217
7	6534819.9920	326680.7765	702.7131
7	6534866.9920	326645.1195	792.3382
7	6534923.4920	326601.7765	856.8419
7	6535001.9920	326541.7765	982.2195
7	6535056.9920	326499.5265	1064.8976
7	6535155.4920	326424.3075	1188.2669
7	6535244.9920	326355.5265	1307.6070
7	6535359.4920	326267.9635	1427.0376
7	6535443.9920	326203.4005	1516.7557
8	6534858.4920	326572.9005	727.6568
8	6534894.9920	326544.9945	835.0673
8	6534965.9920	326490.6195	936.2596
8	6535022.4920	326447.1505	1040.9872
8	6535084.9920	326399.4635	1144.3982
8	6535156.4920	326344.5265	1245.5115
8	6535230.9920	326287.7135	1346.0134
8	6535310.4920	326226.9005	1444.8322
8	6535402.9920	326156.1825	1539.4719
9	6534896.4920	326464.8075	754.1854
9	6534898.9920	326462.9635	804.4745
9	6534914.4920	326451.2135	869.5421
9	6534963.9920	326413.2135	945.4161
9	6535024.4920	326366.8695	1068.6147
9	6535093.4920	326314.0575	1209.7953
9	6535175.9920	326250.9945	1327.7095
9	6535255.9920	326189.7135	1456.1647
9	6535356.4920	326113.0575	1559.7390
10	6534867.9920	326408.2135	766.6389
10	6534889.4920	326391.5265	814.8819
10	6534911.9920	326374.5575	869.4211
10	6534943.4920	326350.1505	944.5294
10	6534994.4920	326311.1505	1052.8921
10	6535050.4920	326268.4325	1175.9103
10	6535101.9920	326229.0575	1299.9120
10	6535166.9920	326179.4325	1410.3397
10	6535251.9920	326114.3075	1551.7873
11	6534827.9920	326360.1195	765.0936
11	6534872.4920	326326.1195	863.3037
11	6534913.9920	326294.1195	961.9652
11	6534961.4920	326257.9945	1059.7191
11	6535005.4920	326224.0575	1157.9856
11	6535042.9920	326195.4005	1257.3448
11	6535092.9920	326157.1195	1354.4338
11	6535149.9920	326113.7445	1450.2717
11	6535200.4920	326074.9945	1547.3744
12	6534791.9920	326308.9635	766.6389
12	6534813.4920	326292.2765	814.8819
12	6534835.9920	326275.2765	869.4211
12	6534867.4920	326250.8695	944.5294
12	6534918.4920	326211.8695	1052.8921
12	6534974.4920	326169.1825	1175.9103
12	6535025.9920	326129.8075	1299.9120
12	6535093.9920	326077.7765	1413.6721
12	6535158.9920	326027.9945	1544.2804
13	6534775.9920	326242.4635	787.3084
13	6534817.9920	326210.3385	882.1468
13	6534852.4920	326183.8695	978.0343
13	6534888.9920	326155.9005	1073.6064
13	6534933.9920	326121.3695	1167.9172
13	6534978.4920	326087.5265	1262.3523
13	6535025.4920	326051.4635	1356.2407
13	6535074.4920	326013.9945	1449.7785
13	6535120.4920	325978.6825	1543.8936
14	6534763.4920	326173.1195	811.6031
14	6534792.9920	326150.6195	873.2811
14	6534822.9920	326127.7445	946.7499
14	6534842.4920	326112.6195	1052.8921
14	6534896.9920	326070.9945	1168.6121
14	6534963.4920	326020.0885	1290.2136
14	6535017.9920	325978.5265	1413.6721
14	6535082.9920	325928.7135	1544.2804
