# Case2_F124_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6537173.9920	327751.9325	531.2417
1	6537158.9920	327732.3075	584.2813
1	6537143.4920	327711.8385	655.7750
1	6537118.4920	327679.6195	726.1197
1	6537044.9920	327583.1825	849.1930
1	6536970.9920	327486.3075	971.1026
2	6537158.9920	327773.3695	513.4484
2	6537138.9920	327746.9635	610.2811
2	6537109.4920	327708.5265	705.4621
2	6537058.4920	327642.3385	794.7980
2	6537004.4920	327571.6825	882.8960
2	6536950.9920	327501.4945	971.1026
3	6537132.4920	327800.5885	503.0657
3	6537121.4920	327785.8695	568.5530
3	6537101.9920	327760.4635	653.4775
3	6537068.9920	327717.6195	726.1197
3	6536995.4920	327621.1505	849.1930
3	6536920.9920	327524.2765	971.1026
4	6537101.4920	327821.4635	515.0160
4	6537077.4920	327790.5265	636.0569
4	6537024.9920	327721.8695	750.8341
4	6536958.4920	327634.5885	861.0098
4	6536891.4920	327547.0885	971.0995
5	6537078.4920	327832.5265	532.9005
5	6537049.9920	327795.3075	659.1925
5	6537019.4920	327755.5885	726.1197
5	6536945.4920	327659.1195	849.1930
5	6536871.4920	327562.2445	971.1026
6	6537057.9920	327846.8385	533.7262
6	6537036.4920	327818.7135	626.3112
6	6537004.9920	327777.7135	716.8272
6	6536954.4920	327711.9635	801.9138
6	6536902.9920	327644.6195	886.5161
6	6536851.4920	327577.3695	971.1333
7	6537026.9920	327868.5265	531.6819
7	6537009.9920	327845.7135	599.4506
7	6536985.9920	327814.8385	692.4432
7	6536969.9920	327793.5575	726.1197
7	6536895.9920	327697.0885	849.1930
7	6536821.9920	327600.2445	971.1026
8	6536993.4920	327886.1195	535.2432
8	6536970.4920	327856.3695	628.2214
8	6536941.9920	327819.0265	719.1480
8	6536898.9920	327762.7445	798.3818
8	6536845.4920	327692.6505	884.3142
8	6536792.9920	327624.1195	970.7057
9	6536961.9920	327906.9945	529.6211
