# Case1_F088_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
1	6532470.4920	329050.0265	616.1906
1	6532452.9920	329027.1505	724.5036
2	6532488.4920	329032.3075	629.4104
2	6532481.9920	329023.5575	687.0896
2	6532473.9920	329013.5885	744.7043
3	6532505.9920	329013.7135	638.7943
3	6532500.4920	329006.8385	703.7757
3	6532493.4920	328997.4635	764.1478
4	6532522.9920	328995.0265	638.6026
4	6532517.4920	328988.0885	708.4934
4	6532508.9920	328977.1505	778.1909
5	6532539.9920	328976.1825	635.8737
5	6532533.4920	328967.8695	714.0986
5	6532523.9920	328955.3385	792.1172
6	6532564.9920	328946.9325	628.2674
6	6532554.9920	328933.8075	727.7034
6	6532542.4920	328918.0575	819.6935
7	6532594.4920	328923.7765	623.2815
7	6532577.9920	328902.6195	735.7306
7	6532562.4920	328881.9325	848.2368
8	6532624.4920	328901.4005	619.6662
8	6532598.9920	328868.1825	762.4766
8	6532581.9920	328846.1195	875.7512
9	6532650.4920	328873.9325	623.4406
9	6532628.4920	328845.2765	752.7306
9	6532608.9920	328819.4635	882.2492
10	6532674.9920	328844.4635	630.9067
10	6532659.4920	328824.0575	740.1853
10	6532637.4920	328795.3075	882.2840
